,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
83,O=C(Cn1cc(Cl)c(=O)[nH]c1=O)c1ccc2c(c1)CCCC2,*CC(=O)c1ccc2c(c1)CCCC2 *n1cc(Cl)c(=O)[nH]c1=O,2,16,0,2,3,1,17,7,0,0,0,0,3,1.9517,83.74720000000002,0.8841462279410001,2.336219386963432,71.93,-8.3,0
84,O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,*C(=O)N1CCC(C(=O)N2CCc3ccccc3C2)CC1 *c1cc(=O)[nH]c2ccccc12,2,25,0,3,3,0,25,10,0,0,0,0,5,2.9652,118.75920000000002,0.6926908386730001,2.23728062667932,73.48,-8.9,0
85,NC(=O)Cn1nc(-n2cncn2)ccc1=O,*CC(N)=O *n1nc(-n2cncn2)ccc1=O,2,8,0,6,2,0,11,6,0,0,0,1,1,-1.6907,52.6084,0.703828932529,2.5637330907329474,108.69,-6.3,0
86,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2)cc1,*S(=O)(=O)c1ccc(C)cc1 *N(C)CC(=O)Nc1ccccc1,2,16,0,2,3,1,14,9,0,0,0,0,2,2.25422,86.06650000000003,0.921360941009,1.6450186913607787,66.48,-6.9,0
87,CCNC(=O)CNC(=O)NNC(=O)C(C)(C)C,*NCC *C(=O)CNC(*)=O *NNC(=O)C(C)(C)C,3,10,0,4,3,0,13,3,0,0,0,0,0,-0.501,62.81580000000002,0.523372856263,2.3158599384839125,99.33,-5.6,0
88,O=C(CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)N1CCN(c2ccccc2F)CC1,*CC(=O)N1CCN(c2ccccc2F)CC1 *N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2,20,1,4,5,0,23,10,0,0,0,1,3,1.6787,103.65640000000003,0.433477005461,2.1917635931777504,104.07,-7.9,0
89,CCC(=O)Nc1ccc(C(=O)NC)cc1,*C(=O)CC *Nc1ccc(*)cc1 *C(=O)NC,3,11,0,2,2,0,10,5,0,0,0,0,1,1.3947,58.752900000000025,0.7931133910160001,1.4918254264962236,58.2,-5.8,0
90,Cn1c(CNC(=O)c2ccccc2)cc(=O)n(C)c1=O,*c1cc(=O)n(C)c(=O)n1C *CNC(*)=O *c1ccccc1,3,14,0,3,3,0,14,7,0,0,0,0,2,0.0139999999999999,74.53620000000002,0.880517324349,1.9756746765103177,73.1,-6.0,0
91,CNC(=O)NCCS(=O)(=O)NCc1ccccc1,*C(=O)NC *NCCS(=O)(=O)NCc1ccccc1,2,11,0,3,3,1,12,6,0,0,0,0,1,0.035,69.52690000000003,0.701327835318,2.00121327214576,87.30000000000001,-6.2,0
92,CC[NH2+]C(C)N1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1,*CCN1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1 *[NH2+]CC,2,20,1,5,0,0,21,8,0,0,0,2,2,-4.970499999999998,93.33450000000005,0.4267497166915009,6.064928880082763,61.76,-7.3,0
94,CCC(C)N1C(=O)c2ccccc2C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)C12CCCC2,*CCCC *N1C(=O)c2ccccc2C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)C12CCCC2,2,25,0,4,2,0,26,9,0,0,0,2,3,-1.1486999999999952,114.05860000000006,0.5866580435724776,5.062150638014323,77.35000000000001,-8.3,0
113,CC(N)N1CCn2c1nn(CC(N)=O)c(=O)c2=O,*NCC *N1CCn2c1nn(CC(N)=O)c(=O)c2=O,2,9,0,6,3,0,15,4,0,0,0,1,1,-2.9849999999999994,62.9468,0.5533912777454661,3.499258881526658,129.23999999999998,-6.8,0
114,CC(N)C(=O)NC(C(N)=O)C(N)=O,*NCC *C(=O)NC(C(N)=O)C(N)=O,2,6,0,4,3,0,9,3,0,0,0,0,0,-3.2109999999999994,43.9689,0.34426695729860834,2.9530442632358778,141.3,-5.4,0
115,CCC(C)CCNC1NC(C[NH+](C)CC2[NH+]=c3ccc(F)cc3=[NH+]2)C(C)O1,*CCCC *CCN* *C1NC(C[NH+](C)CC2[NH+]=c3ccc(F)cc3=[NH+]2)C(C)O1,3,20,1,5,1,0,25,4,0,0,0,2,1,-4.2332,99.52350000000006,0.3017307207374312,6.392326082019705,65.67,-7.4,0
136,CC(N)NC(=O)C(=O)NCCN1CCOCC1,*NCC *NC(=O)C(=O)NCCN1CCOCC1,2,10,0,4,3,0,15,2,0,0,0,0,1,-2.1442999999999968,62.06080000000003,0.387084229461409,2.804660323791012,96.69,-5.0,0
137,CC(N)NC(=O)Cn1nc(Cc2cccnc2)c2ccccc2c1=O,*NCC *NC(=O)Cn1nc(Cc2cccnc2)c2ccccc2c1=O,2,18,0,5,2,0,18,9,0,0,0,0,3,0.8032000000000001,94.83810000000005,0.6705609827767014,2.8400262464242783,102.9,-8.3,0
138,CCC(C)NC(=O)C(=O)N1CCN(C(=O)c2c[nH]c(=O)[nH]c2=O)CC1,*CCCC *NC(*)=O *C(=O)N1CCN(C(=O)c2c[nH]c(=O)[nH]c2=O)CC1,3,15,0,5,5,0,20,6,0,0,0,0,2,-1.7376999999999974,88.06260000000002,0.5557400518167102,2.9066429948788066,135.43999999999997,-6.7,0
139,CC(N)CCC(=O)NC1[NH+]=c2ccccc2=[NH+]1,*NCC *CCC(=O)NC1[NH+]=c2ccccc2=[NH+]1,2,12,0,4,1,0,13,5,0,0,0,1,1,-4.372199999999997,60.637500000000024,0.42436133700213235,4.663259075836837,83.06,-5.8,0
140,CC(N)NS(=O)(=O)c1ccc(NC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,*NCC *NS(=O)(=O)c1ccc(NC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,2,17,0,5,3,2,19,10,0,0,0,1,2,-3.6608999999999954,101.11200000000001,0.30228680067756447,4.13436870887074,129.23,-6.4,0
141,CC(N)NC(=O)C(=O)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2,*NCC *NC(=O)C(=O)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2,2,15,1,5,4,1,19,9,0,0,0,2,1,-0.2008000000000001,90.2716,0.4974994697037173,3.3241514119539843,136.17999999999998,-7.7,0
142,COc1ccc2c(c1)=C1CCN3C(=O)N(C(C)C(=O)NCC(C)N)C(=O)C3(C)C1[NH+]=2,*NCC *CNC(=O)C(C)N1C(=O)N2CCC3=c4cc(OC)ccc4=[NH+]C3C2(C)C1=O,2,21,0,5,4,0,26,7,0,0,0,2,2,-2.7931999999999944,107.59680000000003,0.45020443866620613,4.838728560317895,118.94,-7.6,0
143,CC(N)NC(=O)c1cccc(S(=O)(=O)N2CCNC(=O)C2)c1,*NCC *NC(=O)c1cccc(S(=O)(=O)N2CCNC(=O)C2)c1,2,13,0,4,4,1,16,7,0,0,0,0,2,-1.158399999999999,79.32610000000003,0.6027168199131022,2.829713351183038,121.6,-6.6,0
144,CC(N)C(=O)NNC(=O)c1cccc(S(=O)(=O)N(C)C)c1,*NCC *C(=O)NNC(=O)c1cccc(S(=O)(=O)N(C)C)c1,2,12,0,4,4,1,14,7,0,0,0,0,1,-0.9548999999999987,76.57310000000004,0.6183045836996915,2.503712285757123,121.59999999999998,-6.2,0
145,CC(N)C(=O)NC(=O)COC(=O)c1cc(=O)[nH]c2ccccc12,*NCC *C(=O)NC(=O)COC(=O)c1cc(=O)[nH]c2ccccc12,2,15,0,3,5,0,16,8,0,0,0,0,2,-0.32509999999999883,81.65030000000002,0.6619541605458902,2.6172780087283574,131.35,-7.2,0
146,Cc1ccc2c(c1)=C(NC(=O)c1ccc(F)cc1)C(C(=O)NCC(C)N)[NH+]=2,*NCC *CNC(=O)C1[NH+]=c2ccc(C)cc2=C1NC(=O)c1ccc(F)cc1,2,20,1,4,2,0,20,9,0,0,0,1,2,-1.7818799999999966,98.21600000000002,0.5015216049019106,3.9423738529883234,98.19,-7.8,0
148,CC(N)NC(=O)CCC(=O)NNC(=O)c1nn(C)c(=O)c2ccccc12,*NCC *NC(*)=O *CCC(=O)NNC(=O)c1nn(C)c(=O)c2ccccc12,3,16,0,6,4,0,19,8,0,0,0,0,2,-1.1043999999999998,93.61900000000001,0.3926524007679752,2.8575340771760853,148.20999999999998,-7.5,0
149,CC(N)C(=O)NCC(=O)NCc1ccccc1,*NCC *C(=O)NCC(=O)NCc1ccccc1,2,12,0,3,2,0,12,5,0,0,0,0,1,-0.2337999999999989,64.94780000000003,0.658619915999424,2.0823300455586065,84.22,-6.3,0
150,CC(N)NC(=O)C(C)SC1[NH+]=c2cccnc2=[NH+]1,*NCC *NC(=O)C(C)SC1[NH+]=c2cccnc2=[NH+]1,2,11,0,5,1,1,14,5,0,0,0,1,1,-4.678199999999997,66.25150000000001,0.412410677236171,5.498920644753709,95.95,-5.7,0
151,Cc1cccc(C(=O)NC2=c3ccccc3=[NH+]C2C(=O)NCC(C)N)c1,*NCC *CNC(=O)C1[NH+]=c2ccccc2=C1NC(=O)c1cccc(C)c1,2,20,0,4,2,0,19,9,0,0,0,1,2,-1.920979999999996,98.25800000000002,0.5054257553767658,3.93338031001333,98.19,-7.4,0
135,CC(N)[NH+](CC(=O)[O-])CC(=O)[O-],*NCC *[NH+](CC(=O)[O-])CC(=O)[O-],2,6,0,2,4,0,9,2,0,0,0,0,0,-5.324199999999998,34.3601,0.405235359935778,5.83888001694258,110.72,-4.6,0
134,CC(N)=CC(=O)N1CCC(C2[NH+]=c3ccccc3=[NH+]2)CC1,*NCC *=CC(=O)N1CCC(C2[NH+]=c3ccccc3=[NH+]2)CC1,2,16,0,4,1,0,17,6,0,0,0,1,2,-3.4721999999999964,76.85980000000004,0.494279289179512,4.152539774278322,74.27000000000001,-6.6,0
133,CC(N)C(=O)NNC(=O)C(=O)N1CCCC1,*NCC *C(=O)NNC(=O)C(=O)N1CCCC1,2,9,0,4,3,0,13,3,0,0,0,1,0,-1.8965999999999987,55.74880000000002,0.3600405100901108,2.7607273959993552,104.52999999999999,-5.9,0
132,CC(N)=CC(=O)NCC(=O)OCc1ccccc1,*NCC *=CC(=O)NCC(=O)OCc1ccccc1,2,13,0,2,3,0,12,6,0,0,0,0,1,0.7084999999999999,67.19210000000002,0.5936348426628633,2.0900806567611454,81.42,-6.7,0
116,CC(N)NC(=O)CN1CCN(S(C)(=O)=O)CC1,*NCC *NC(=O)CN1CCN(S(C)(=O)=O)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-2.0154999999999967,64.64890000000003,0.5717582372777917,2.7390188835291447,95.74000000000001,-5.3,0
117,CC(N)C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,*NCC *C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,2,13,0,4,3,0,19,2,0,0,0,0,2,-1.6633999999999955,74.06840000000004,0.6707027446323991,2.5129592509261798,79.11000000000001,-5.1,0
118,Cc1ccc2c(c1)=[NH+]C(N1CCC(C(=O)NCC(C)N)CC1)[NH+]=2,*NCC *CNC(=O)C1CCN(C2[NH+]=c3ccc(C)cc3=[NH+]2)CC1,2,17,0,5,1,0,20,5,0,0,0,1,2,-4.131979999999996,85.30450000000005,0.45497723451686256,4.525097249922952,86.3,-7.0,0
119,CC(N)NC(=O)CN1CCN(Cc2n[nH]c(=O)[nH]2)CC1,*NCC *NC(=O)CN1CCN(Cc2n[nH]c(=O)[nH]2)CC1,2,11,0,7,2,0,18,3,0,0,0,1,1,-2.3634999999999966,72.71750000000002,0.4481542913790404,3.2416427674096973,123.13999999999999,-6.0,0
120,CC(N)NC(=O)CSC1[NH+]=c2cc[nH+]cc2=[NH+]1,*NCC *NC(=O)CSC1[NH+]=c2cc[nH+]cc2=[NH+]1,2,10,0,5,1,1,13,5,0,0,0,1,1,-5.647599999999998,60.417200000000015,0.40326462718903827,6.349396972990858,97.2,-5.5,0
121,CC(N)Cc1ccc(CNC(=O)NC(CO)CO)cc1,*NCC *Cc1ccc(CNC(=O)NC(CO)CO)cc1,2,14,0,3,3,0,16,4,0,0,0,0,1,-0.27129999999999843,77.12640000000002,0.47389333250736665,2.5596487963807277,107.61,-6.9,0
122,CC(N)NC(=O)CN1C(=O)NC(C)(c2ccc3c(c2)OCCCO3)C1=O,*NCC *NC(=O)CN1C(=O)NC(C)(c2ccc3c(c2)OCCCO3)C1=O,2,17,0,4,5,0,22,6,0,0,0,1,1,0.0358000000000005,91.43780000000004,0.5131548495012889,3.292112765229347,122.99000000000001,-7.6,0
77,COC(=O)c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,*C(=O)OC *c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,2,26,0,3,5,0,24,13,0,0,0,0,4,2.56382,128.17020000000005,0.4478938801899999,2.1740383039614777,99.4,-8.4,0
123,CC(N)C1NC(Cc2c[nH+]c[nH]2)(C(=O)[O-])C2C(=O)N(Cc3ccccc3)C(=O)C12,*NCC *C1NC(Cc2c[nH+]c[nH]2)(C(=O)[O-])C2C(=O)N(Cc3ccccc3)C(=O)C12,2,20,0,5,4,0,24,8,0,0,0,3,1,-2.0195999999999934,98.34250000000004,0.4798708274184704,5.071257251112253,145.48999999999998,-7.8,0
125,CC(N)NCC(=O)N1CCN(S(C)(=O)=O)CC1,*NCC *NCC(=O)N1CCN(S(C)(=O)=O)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-2.0154999999999967,64.64890000000003,0.5717582372777917,2.8736465758368386,95.74000000000001,-5.7,0
126,CC(CC(=O)C(C)N)=NNC(=O)C(=O)NCCO,*NCC *C(=O)CC(C)=NNC(=O)C(=O)NCCO,2,10,0,4,4,0,13,4,0,0,0,0,0,-2.1065999999999976,64.62060000000001,0.24568640523293922,3.249416696583941,133.88,-6.3,0
127,CC(N)=CC(=O)OCC(=O)N1CCc2ccccc2C1,*NCC *=CC(=O)OCC(=O)N1CCc2ccccc2C1,2,15,0,2,3,0,15,6,0,0,0,0,2,0.9769999999999994,74.46640000000004,0.6584104308669523,2.2668517844024265,72.63000000000001,-7.3,0
128,CC(=O)N1CCN(C(=O)C(C)N)CC1,*NCC *C(=O)N1CCN(C(C)=O)CC1,2,9,0,3,2,0,12,2,0,0,0,0,1,-0.9756999999999982,52.48340000000003,0.5902608167764469,2.396137086964927,66.64,-5.2,0
129,CC(N)C(=O)CN1C(=S)SC(C2[NH+]=c3ccccc3=[NH+]2)C1N,*NCC *C(=O)CN1C(=S)SC(C2[NH+]=c3ccccc3=[NH+]2)C1N,2,14,0,5,1,2,18,6,0,0,0,2,1,-4.669899999999997,86.92620000000002,0.41234714368612213,5.614657872291552,100.29,-6.7,0
130,CC(N)C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,*NCC *C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,2,13,0,4,5,1,17,7,0,0,0,0,2,-0.22509999999999852,82.08460000000002,0.5948862870519774,2.4923244816103125,126.85000000000002,-6.9,0
131,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCN(C(C)N)CC1,*NCC *N1CCN(S(=O)(=O)c2c(C)[nH]c(=O)[nH]c2=O)CC1,2,11,0,5,4,1,17,5,0,0,0,0,2,-2.0173799999999966,76.40160000000002,0.5894893758497469,3.114692570472405,132.35999999999999,-6.7,0
124,Cc1nc2nc(N)nn2c(C)c1CC(=O)N1CCN(CC(=O)NC(C)N)CC1,*NCC *NC(=O)CN1CCN(C(=O)Cc2c(C)nc3nc(N)nn3c2C)CC1,2,17,0,9,2,0,24,6,0,0,0,1,2,-1.5690599999999968,103.18450000000003,0.5196503567743082,3.16592140479281,147.76999999999998,-6.9,0
76,NC(=O)c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,*C(N)=O *c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,2,21,0,4,5,0,22,11,0,0,0,0,4,1.4191,108.51260000000002,0.666885144858,2.273998361897404,125.54000000000002,-8.1,0
147,CC(N)C1C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)c2ccccc2C(=O)N1C,*NCC *C1C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)c2ccccc2C(=O)N1C,2,20,0,5,2,0,21,9,0,0,0,1,3,-3.914399999999995,96.46800000000005,0.44688764007514636,4.865073601652447,103.36999999999999,-7.6,0
74,CNC(=O)c1cccc(NC(=O)C(=O)NCc2ccccc2)c1C,*C(=O)NC *C(=O)C(=O)Nc1cccc(*)c1C *NCc1ccccc1,3,18,0,3,3,0,16,9,0,0,0,0,2,1.60952,91.48760000000004,0.752943479082,1.7947078900979392,87.30000000000001,-6.6,0
20,Cc1cccc(NC(=O)C(=O)NCC2CCN(c3ncccn3)CC2)c1,*c1cccc(C)c1 *CNC(=O)C(=O)N* *C1CCN(c2ncccn2)CC1,3,19,0,5,2,0,20,8,0,0,0,0,3,1.75632,99.78740000000003,0.8241304199539999,2.161158104848276,87.22000000000001,-7.6,0
21,Cn1ccc(-c2cc(C(=O)N3CCN(Cc4ccccn4)CC3)c3ccccc3n2)n1,*c1ccn(C)n1 *c1cc(C(=O)N2CCN(Cc3ccccn3)CC2)c2ccccc2n1,2,24,0,6,1,0,24,11,0,0,0,1,4,2.9883,119.36250000000004,0.510339296354,2.3350861211848137,67.15,-9.2,0
22,CCNC(=O)NCCS(=O)(=O)N1CCN(c2ncccn2)CC1,*NCC *CCNC(*)=O *S(=O)(=O)N1CCN(c2ncccn2)CC1,3,13,0,6,3,1,18,6,0,0,0,0,2,-0.7525,86.68020000000004,0.7359223802860001,2.3205748025596336,107.53,-6.4,0
23,COC(=O)CNC(=O)CCc1ccc(F)c(F)c1,*CC(=O)OC *NC(=O)CCc1ccc(F)c(F)c1,2,12,2,1,3,0,13,5,0,0,0,0,1,1.1866,59.70470000000002,0.8159110783490001,1.8453664464000783,55.4,-6.5,0
24,CCc1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,*c1ccc(CC)cc1 *OCC(=O)Nc1ccc(C(N)=O)cc1,2,17,0,2,3,0,15,8,0,0,0,0,2,2.3654,84.90460000000003,0.8593351746500001,1.5783434564423402,81.41999999999999,-6.9,0
25,NC(=O)c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,*C(N)=O *c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,2,17,1,4,2,0,16,10,0,0,0,1,2,2.3626,86.43510000000002,0.7723696115629999,2.018567193130289,90.01,-8.0,0
26,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,*C(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 *c1ccc2ccccc2c1,2,21,1,2,3,1,20,11,0,0,0,0,4,3.1256,105.01030000000004,0.672218559693,1.9074406215857405,57.690000000000005,-8.1,0
27,CN(C)C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,*N(C)C *C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,2,20,0,4,3,0,19,10,0,0,0,0,3,1.6659,103.47270000000005,0.752457573997,1.9812028849149463,84.30000000000001,-7.0,0
28,Cc1cc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)n(C2CCS(=O)(=O)C2)n1,*c1cc(C)nn1C1CCS(=O)(=O)C1 *NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,2,23,0,4,4,1,24,12,0,0,0,2,3,2.6579200000000003,123.61550000000004,0.479902280164,2.9569775774742126,103.06,-8.5,0
