,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score
42,CCC(C)CCNCNc1nc2ccccc2nc1N1CC(C)OC(C)C1,*CCCC *CCN* *CNc1nc2ccccc2nc1N1CC(C)OC(C)C1,3,21,0,5,1,0,24,5,0,0,0,0,3,3.638600000000002,112.32440000000007,0.5456370708377531,3.6446531825978186,62.31,-6.4
43,CC(N)CCNn1cnnc1SCC(=O)N(Cc1ccccc1)C(C)(C)C,*NCC *CCN* *n1cnnc1SCC(=O)N(Cc1ccccc1)C(C)(C)C,3,19,0,6,1,1,22,6,0,0,0,1,1,2.4783,109.98510000000005,0.6395932180962327,3.269390878911226,89.06999999999998,-5.9
44,CC(N)C(O)C[NH2+]CC1CNc2ccnn2C1,*NCC *C(O)C[NH2+]CC1CNc2ccnn2C1,2,11,0,5,1,0,16,2,0,0,0,1,1,-1.803699999999997,65.52230000000003,0.48828288640192336,5.398767915986966,92.71000000000001,-6.2
45,Cc1c(C([NH3+])C(C)N)oc2ccccc12,*NCC *C([NH3+])c1oc2ccccc2c1C,2,12,0,2,1,0,12,4,0,0,0,1,1,1.3714199999999999,60.229500000000016,0.7772273280320586,3.7082087022619117,66.8,-6.1
46,CC(N)NC(=O)c1cccc(N=C2NC3CS(=O)(=O)CC3S2)c1,*NCC *NC(=O)c1cccc(N=C2NC3CS(=O)(=O)CC3S2)c1,2,14,0,4,3,2,18,7,0,0,0,2,1,0.21060000000000034,91.60910000000003,0.6688750272164226,4.2891072128894745,113.64999999999998,-6.3
47,CCC(C)CCNC(=O)N1CCCC(CNc2ccnc(C(F)(F)F)n2)C1,*CCCC *CCN* *C(=O)N1CCCC(CNc2ccnc(C(F)(F)F)n2)C1,3,18,3,5,1,0,24,4,0,0,0,0,2,3.765100000000002,97.29140000000004,0.7473297167072818,3.3966378529883228,70.15,-6.5
48,CCC(C)CCN=CC(=O)N(C)CC1CC[NH+](C)C1,*CCCC *CCN* *=CC(=O)N(C)CC1CC[NH+](C)C1,3,15,0,3,1,0,17,2,0,0,0,1,0,0.4864000000000018,79.79570000000005,0.6703585155526876,5.232287333883944,37.11,-5.1
49,CCC(C)CCNCC(=O)Nc1ccc([N+](=O)[O-])cc1N1CCOCC1,*CCCC *CCN* *CC(=O)Nc1ccc([N+](=O)[O-])cc1N1CCOCC1,3,18,0,4,4,0,22,5,0,0,0,0,2,2.3957000000000006,101.69980000000005,0.3967098400884868,2.7993430977908176,96.74,-6.3
50,COCC(C)NCCC(=O)Nc1cccc(NC(=O)NC2CC2)c1,*CCCOC *NCCC(=O)Nc1cccc(NC(=O)NC2CC2)c1,2,17,0,4,3,0,20,5,0,1,0,0,1,1.9235999999999995,94.20580000000004,0.5551876873077866,2.4945857026935325,91.49000000000001,-6.0
51,CCC(C)CCNOC(=O)N1CCC(S(=O)c2nc3ccccc3nc2Cl)CC1,*CCCC *CCN* *OC(=O)N1CCC(S(=O)c2nc3ccccc3nc2Cl)CC1,3,20,0,4,3,2,24,7,0,0,0,0,3,3.9326000000000034,114.10710000000006,0.5203685543755343,3.9579581410017344,84.42,-6.4
52,CCC(C)NC(N)=[NH+]CCO,*CCCC *NC(N)=[NH+]CCO,2,7,0,3,1,0,9,1,0,0,0,0,0,-2.2378999999999967,44.9986,0.2775295964391356,4.556025423131708,72.25,-5.5
53,CCn1nc(C)c(C(C)COC)c1C(=O)OC,*CCCOC *c1c(C)nn(CC)c1C(=O)OC,2,12,0,2,3,0,14,3,0,0,0,1,0,1.74792,64.26850000000003,0.7356762187853543,3.105575806606069,53.35000000000001,-5.1
54,CC(N)CCNCCC(=O)N1CCN(S(=O)(=O)c2cccnc2)CC1,*NCC *CCN* *CCC(=O)N1CCN(S(=O)(=O)c2cccnc2)CC1,3,16,0,5,3,1,20,6,0,0,0,0,2,-0.3684999999999987,95.32890000000006,0.605481509606156,2.757598922480616,108.63000000000001,-5.8
55,CC(N)CC[NH+]1CCCC1C(=O)NC1CC1,*NCC *CC[NH+]1CCCC1C(=O)NC1CC1,2,12,0,3,1,0,16,1,0,1,0,1,0,-0.9503999999999964,63.14980000000004,0.5659375035122151,4.968839232571664,59.56,-5.2
56,CC(N)Cc1cn(CC(=O)NCC2CCCO2)c2ccccc12,*NCC *Cc1cn(CC(=O)NCC2CCCO2)c2ccccc12,2,18,0,3,2,0,20,5,0,0,0,2,1,1.8261999999999996,91.27510000000005,0.8542270186174891,2.952689482305953,69.28,-6.6
57,CC(N)CCC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,*NCC *CCC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,2,16,0,3,3,1,18,6,0,0,0,0,2,1.9270999999999996,90.56490000000005,0.8280486424765896,2.410311353508577,92.49999999999999,-6.3
58,COCC(C)N1CCN(C(=O)C23CCC(CC2Br)C3)CC1,*CCCOC *N1CCN(C(=O)C23CCC(CC2Br)C3)CC1,2,16,0,2,2,1,22,1,0,0,0,2,1,2.1191999999999998,86.59700000000005,0.7212382669727383,4.696484190337166,32.78,-5.8
59,CC(N)C1CCCN(C(=O)CCCc2cccs2)C1,*NCC *C1CCCN(C(=O)CCCc2cccs2)C1,2,15,0,2,1,1,17,3,0,0,0,1,1,2.656600000000001,80.21040000000005,0.9010445926497488,2.975239911597896,46.33,-5.4
60,CCC(C)CCNn1nc(C)c(CC(=O)OC(C)C2CCCO2)c1C,*CCCC *CCN* *n1nc(C)c(CC(=O)OC(C)C2CCCO2)c1C,3,19,0,3,3,0,23,3,0,0,0,2,0,3.1328400000000016,98.23270000000007,0.6925370183729831,4.100338314470209,65.38000000000001,-5.9
61,CC(N)CCNc1c(-c2ccccc2)c2n(c1CO)CCC2,*NCC *CCN* *c1c(-c2ccccc2)c2n(c1CO)CCC2,3,18,0,3,1,0,19,5,0,0,0,2,1,2.742800000000001,90.86790000000005,0.7683045534530771,3.1700440105236973,63.209999999999994,-6.3
62,CCC(C)CCNNc1n[nH]c2ccccc12,*CCCC *CCN* *Nc1n[nH]c2ccccc12,3,13,0,4,0,0,14,4,0,0,0,1,1,2.9156000000000004,71.79110000000004,0.529969280498528,3.05709115982428,52.74,-5.4
63,CC(N)c1ccc(C(=O)N2CCC(O)CC2)c(N(C)C)n1,*NCC *c1ccc(C(=O)N2CCC(O)CC2)c(N(C)C)n1,2,15,0,4,2,0,18,4,0,0,0,0,2,0.7641999999999998,82.31070000000004,0.8593847469116339,3.008067339124807,82.69,-6.1
64,CC(N)C1(C)NC(=O)N(CCCOc2ccc(C#N)cc2)C1=O,*NCC *C1(C)NC(=O)N(CCCOc2ccc(C#N)cc2)C1=O,2,16,0,4,3,0,18,5,1,0,0,1,1,0.9848799999999993,83.56810000000003,0.6006158181622883,3.253270301486774,108.44999999999999,0.0
65,CC(N)CNC(=O)NCc1nnc2ccccn12,*NCC *CNC(=O)NCc1nnc2ccccn12,2,11,0,6,1,0,14,5,0,0,0,1,1,-0.12429999999999919,66.87480000000002,0.7020665957176558,2.8179320715719065,97.33999999999999,-6.5
66,CCC(C)CCNC(=O)NCC1CCC(C(N)=O)O1,*CCCC *CCN* *C(=O)NCC1CCC(C(N)=O)O1,3,13,0,3,3,0,17,2,0,0,0,1,0,0.7547000000000006,72.56280000000004,0.6376954319799015,3.490616919682761,93.45,-5.7
67,Cc1oc(C(C)N)nc1CC(=O)N1CCNC(=O)C1C,*NCC *c1nc(CC(=O)N2CCNC(=O)C2C)c(C)o1,2,13,0,4,3,0,17,4,0,0,0,1,1,-0.10787999999999953,71.73110000000003,0.8042558684130457,3.5905298403878936,101.46000000000001,-6.1
68,COc1ccc2c(=O)c(C(C)N)cn(CC(=O)Nc3ccccc3)c2c1,*NCC *c1cn(CC(=O)Nc2ccccc2)c2cc(OC)ccc2c1=O,2,20,0,3,3,0,19,9,0,0,0,0,3,2.6685000000000008,102.43410000000002,0.739838563839878,2.5984866172850207,86.35,-7.0
69,CCC(C)CCNN1CCCC(Cn2ncnc2CCl)C1,*CCCC *CCN* *N1CCCC(Cn2ncnc2CCl)C1,3,15,0,5,0,1,20,2,0,0,0,1,1,2.6697000000000006,85.95070000000005,0.7495530867732272,3.794205357736317,45.980000000000004,-5.5
70,CC(N)=CC(=O)c1cccc[n+]1[O-],*NCC *=CC(=O)c1cccc[n+]1[O-],2,9,0,2,2,0,8,5,0,0,0,0,1,0.3652000000000003,47.67690000000002,0.30753842086139493,3.2109070027560787,70.03,-5.4
71,CCC(C)CCNC(NCc1ccc2ccccc2c1)c1ccc(F)cc1,*CCCC *CCN* *C(NCc1ccc2ccccc2c1)c1ccc(F)cc1,3,24,1,2,0,0,21,8,0,0,0,0,3,5.793100000000005,112.00340000000007,0.46941066843741347,3.055143557130334,24.06,-6.6
72,CC(N)[NH2+]Cc1cccc(CN2CCCC2=O)c1,*NCC *[NH2+]Cc1cccc(CN2CCCC2=O)c1,2,14,0,3,1,0,15,4,0,0,0,1,1,0.1771000000000007,70.37180000000004,0.7300598068863191,3.4640289041510925,62.94,-5.8
73,CC(N)CC(=O)NC1(C(=O)NC2CCCC2)CCCCC1,*NCC *CC(=O)NC1(C(=O)NC2CCCC2)CCCCC1,2,16,0,3,2,0,20,2,0,0,0,1,1,1.6015999999999988,82.62380000000005,0.7200643582626685,2.8898517760972897,84.22,-6.9
74,CCC(C)CCNCC(C)(C)[NH+]1CC(C)CC(C)C1,*CCCC *CCN* *CC(C)(C)[NH+]1CC(C)CC(C)C1,3,17,0,2,0,0,19,0,0,0,0,0,1,2.3516000000000004,84.66240000000008,0.6783776438691397,4.840451465453731,16.47,-5.4
75,CCC(C)c1c(C)[nH]c(C(=O)C(C)SC2=NNNN2C(C)C)c1C,*CCCC *c1c(C)[nH]c(C(=O)C(C)SC2=NNNN2C(C)C)c1C,2,17,0,5,1,1,21,4,0,0,0,2,0,3.453640000000002,101.03760000000005,0.6847324383514236,4.123769925909551,72.52,-6.1
76,Cc1cccc(N(C)C(=O)C2CC(=O)N(C(C)N)C2)c1C,*NCC *N1CC(C(=O)N(C)c2cccc(C)c2C)CC1=O,2,16,0,3,2,0,17,5,0,0,0,1,1,1.41944,82.79540000000003,0.9148412868206025,3.277390083011042,66.64,-6.0
77,CCC(C)CCNNC(=O)C(=O)NCC(C)(C)C(O)c1ccccc1,*CCCC *CCN* *NC(=O)C(=O)NCC(C)(C)C(O)c1ccccc1,3,19,0,3,3,0,20,5,0,0,0,0,1,1.9194,98.40990000000005,0.3114140758346524,3.4622159599061293,90.46,-6.6
78,CCc1ccc(C(C)=NNC(=O)C(C)N)cc1,*NCC *C(=O)NN=C(C)c1ccc(CC)cc1,2,13,0,3,1,0,12,5,0,0,0,0,1,1.4363999999999997,69.82310000000003,0.6100447766009881,2.481207445402056,67.48,-5.5
79,CC(N)CCNOc1ccc(C#N)cc1NC(=O)C(=O)N1CCCC1c1ccccc1,*NCC *CCN* *Oc1ccc(C#N)cc1NC(=O)C(=O)N1CCCC1c1ccccc1,3,23,0,5,3,0,24,8,1,0,0,1,2,2.48118,116.81380000000001,0.3588262136965183,3.479288203144307,120.47999999999998,0.0
80,CCC(C)CCNc1cc(C)[nH+]c(C2CCCN2Cc2ccc3ncccc3c2)c1,*CCCC *CCN* *c1cc(C)[nH+]c(C2CCCN2Cc2ccc3ncccc3c2)c1,3,26,0,4,0,0,25,8,0,0,0,1,3,5.542520000000005,124.42440000000005,0.5366382621705013,3.88564775943226,42.300000000000004,-6.8
81,CC(N)CCCC(=O)N1CCSC2(CCCCC2)C1,*NCC *CCCC(=O)N1CCSC2(CCCCC2)C1,2,15,0,2,1,1,19,1,0,0,0,0,2,2.7822000000000013,82.35440000000006,0.8632372369432234,3.8576140597222093,46.330000000000005,-6.0
82,CC(N)[NH2+]C1CCN(S(=O)(=O)Cc2ccccc2)CC1,*NCC *[NH2+]C1CCN(S(=O)(=O)Cc2ccccc2)CC1,2,14,0,3,2,1,16,5,0,0,0,0,2,-0.15109999999999868,79.23560000000003,0.7419417860570299,3.4926290311459613,80.00999999999999,-6.2
83,CCC(C)CCNC(C)N(C)C(C)c1cccc(Cl)c1,*CCCC *CCN* *C(C)N(C)C(C)c1cccc(Cl)c1,3,17,0,2,0,1,17,3,0,0,0,0,1,4.704600000000004,89.16670000000006,0.69928409408177,3.498968091076309,15.27,-5.4
84,CCC(C)CCNc1ccc(C[NH+]2CCCC3(CC[NH2+]C3)C2)o1,*CCCC *CCN* *c1ccc(C[NH+]2CCCC3(CC[NH2+]C3)C2)o1,3,19,0,3,1,0,23,2,0,0,0,2,1,1.2599000000000018,93.61380000000005,0.7079548171804365,6.144198928326628,46.22,-5.8
85,CCC(C)CCNn1nccc1C([NH3+])C1CSCCO1,*CCCC *CCN* *n1nccc1C([NH3+])C1CSCCO1,3,14,0,4,1,1,19,2,0,0,0,1,1,1.2778000000000003,83.22080000000004,0.7957325821886966,4.922610196339466,66.72,-5.3
86,CCC(C)CCNc1ccc(C=NNC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,*CCCC *CCN* *c1ccc(C=NNC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,3,22,0,5,1,1,22,9,0,0,0,1,2,-0.884199999999995,116.80980000000002,0.3026791996107412,4.0985443660669585,81.43,-5.9
87,CC(N)N1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1,*NCC *N1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1,2,12,0,3,2,3,16,5,0,0,0,0,2,1.6044,80.44320000000003,0.9092337542322,2.719044507336436,66.64,-6.0
88,CC(N)NCC[NH2+]C(C)C1CCC1,*NCC *NCC[NH2+]C(C)C1CCC1,2,10,0,3,0,0,13,0,0,0,1,0,0,-0.3672999999999982,55.247500000000024,0.39158949155944844,4.90712588291737,54.66,-4.9
89,CC(N)C(C)NC(=O)N1CCCCCC1c1ccncc1,*NCC *C(C)NC(=O)N1CCCCCC1c1ccncc1,2,16,0,4,1,0,18,4,0,0,0,0,1,2.444,83.79510000000005,0.8978892582408605,3.3319493711365977,71.25,-6.2
90,CCC(C)C1Cc2ccc(Cl)cc2C[NH+]1Cc1ccc(Cl)cc1,*CCCC *C1Cc2ccc(Cl)cc2C[NH+]1Cc1ccc(Cl)cc1,2,20,0,1,0,2,19,6,0,0,0,0,3,4.549300000000003,98.22170000000004,0.8260399722412063,4.169453843806634,4.44,-6.8
91,CC(N)N1C(=NC(=O)COc2ccc(Cl)cc2)SC2CS(=O)(=O)CC21,*NCC *N1C(=NC(=O)COc2ccc(Cl)cc2)SC2CS(=O)(=O)CC21,2,15,0,3,4,3,20,7,0,0,0,2,1,1.1204999999999998,98.69820000000003,0.8030375880357509,3.8435383144702095,102.06,-6.4
92,CCC(C)CCNC1(F)CCN(C(=O)Nc2cnc(-c3ccccc3)nc2)C1,*CCCC *CCN* *C1(F)CCN(C(=O)Nc2cnc(-c3ccccc3)nc2)C1,3,21,1,5,1,0,23,7,0,0,0,1,2,4.072800000000003,108.59040000000003,0.7050138826950348,3.5427492819668114,70.15,-6.1
93,CC1=C2C(CC(C)N)=CC(=O)N=C2SC1C(=O)[O-],*NCC *CC1=CC(=O)N=C2SC(C(=O)[O-])C(C)=C12,2,12,0,2,3,1,14,5,0,0,0,1,1,-0.22939999999999977,67.87740000000002,0.7601587474720976,4.902315047911448,95.58000000000001,-5.7
