,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
84,COC(=O)c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,*C(=O)OC *c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,2,26,0,3,5,0,24,13,0,0,0,0,4,2.56382,128.17020000000005,0.4478938801899999,2.1740383039614777,99.4,-8.4,0
83,NC(=O)c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,*C(N)=O *c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,2,21,0,4,5,0,22,11,0,0,0,0,4,1.4191,108.51260000000002,0.666885144858,2.273998361897404,125.54000000000002,-8.1,0
82,CC(NC(N)=O)C(=O)NC(CO)C(=O)[O-],*C(C)C(=O)NC(CO)C(=O)[O-] *NC(N)=O,2,7,0,3,5,0,11,3,0,0,0,0,0,-3.7298,46.204600000000006,0.375208938424,3.468141900642477,144.58,-5.8,0
81,CNC(=O)c1cccc(NC(=O)C(=O)NCc2ccccc2)c1C,*C(=O)NC *C(=O)C(=O)Nc1cccc(*)c1C *NCc1ccccc1,3,18,0,3,3,0,16,9,0,0,0,0,2,1.60952,91.48760000000004,0.752943479082,1.7947078900979392,87.30000000000001,-6.6,0
94,CCNC(=O)CNC(=O)NNC(=O)C(C)(C)C,*NCC *C(=O)CNC(*)=O *NNC(=O)C(C)(C)C,3,10,0,4,3,0,13,3,0,0,0,0,0,-0.501,62.81580000000002,0.523372856263,2.3158599384839125,99.33,-5.6,0
80,COc1cccc(C(=O)Nc2cccc(C)c2)c1,*c1cccc(OC)c1 *C(=O)Nc1cccc(C)c1,2,15,0,1,2,0,12,7,0,0,0,0,2,3.25592,72.12620000000003,0.880735843396,1.3741656522362575,38.33,-6.6,0
78,O=C(CCC1=c2ccccc2=[NH+]C1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,*C(=O)CCC1=c2ccccc2=[NH+]C1 *Nc1cccc(S(=O)(=O)N2CCCCC2)c1,2,22,0,3,3,1,22,10,0,0,0,1,3,0.1446,110.94820000000006,0.727058589775,2.993815470971775,80.45,-7.5,0
77,CCNC(=O)NNC(=O)C(Cc1ccccc1)n1cnnn1,*NCC *C(=O)NNC(=O)C(Cc1ccccc1)n1cnnn1,2,13,0,7,2,0,16,7,0,0,0,1,1,-0.1928,77.35110000000002,0.683979798247,2.867507746787433,113.83,-7.0,0
76,Cc1noc(C2CN(C(=O)CCCN3C(=O)c4ccccc4C3=O)C2)n1,*c1nc(C)no1 *CCCC(=O)N1CC(*)C1 *N1C(=O)c2ccccc2C1=O,3,18,0,4,4,0,21,8,0,0,1,2,1,1.38022,89.39900000000004,0.7607821638400001,2.3484935569030707,96.61,-7.4,0
75,CN(Cc1ccc(C(N)=O)cc1)C(=O)c1ccc([N+](=O)[O-])cc1,*N(C)C(=O)c1ccc([N+](=O)[O-])cc1 *Cc1ccc(C(N)=O)cc1,2,16,0,3,4,0,15,9,0,0,0,0,2,1.9659,83.8538,0.675913491074,1.8182914213254813,106.54,-6.9,0
74,COCC(=O)NCc1ccccc1,*C(=O)COC *NCc1ccccc1,2,10,0,1,2,0,9,4,0,0,0,0,1,0.9492,50.16470000000003,0.7578458061159999,1.3895278996969758,38.33,-5.5,0
73,Cn1c(=O)c2c(nc(N3CCCCC3)n2CC[NH+]=C2CCCN2)n(C)c1=O,*c1nc2c(c(=O)n(C)c(=O)n2C)n1CC[NH+]=C1CCCN1 *N1CCCCC1,2,18,0,7,2,0,25,5,0,0,0,2,2,-1.7135,104.35240000000006,0.7056280686390001,3.4702398479519068,91.06,-8.2,0
72,CCC(=O)NC(=S)NNC(=O)Cc1ccccc1,*C(=O)CC *NC(=S)NNC(=O)Cc1ccccc1,2,12,0,3,2,1,12,6,0,0,0,0,1,0.6609999999999999,72.45610000000003,0.564498093108,1.9285652721457591,70.23,-6.5,0
71,COc1ccc(CNC(=O)CN2CCN(CCO)CC2)cc1,*c1ccc(OC)cc1 *CNC(=O)CN1CCN(CCO)CC1,2,16,0,3,3,0,19,4,0,0,0,0,2,-0.0787,84.80650000000004,0.7600423828380001,1.7635607198241186,65.04,-5.9,0
70,O=C(CSc1ccccc1)NNC(=O)c1ccccc1,*CC(=O)NNC(=O)c1ccccc1 *Sc1ccccc1,2,15,0,2,2,1,13,8,0,0,0,0,2,2.2399,79.21690000000004,0.6708253743110001,1.6249823736407727,58.2,-6.4,0
69,COc1ccc(CC(=O)NNC(=O)Nc2ccccc2)cc1,*c1ccc(OC)cc1 *CC(=O)NNC(=O)Nc1ccccc1,2,16,0,3,3,0,15,8,0,0,0,0,2,2.0906,83.43710000000003,0.7594736281129999,1.6668134670768673,79.46000000000001,-6.9,0
68,NC(=O)COc1ccc(NC(=O)Cc2cccc(C(F)(F)F)c2)cc1,*CC(N)=O *Oc1ccc(*)cc1 *NC(=O)Cc1cccc(*)c1 *C(F)(F)F,4,17,3,2,3,0,18,8,0,0,0,0,2,2.7507,84.90910000000001,0.834235507174,1.8645167880161075,81.42000000000002,-7.4,0
67,COc1ccc(CC(=O)Nc2ccc(OC)cc2)cc1,*c1ccc(OC)cc1 *CC(=O)Nc1ccc(OC)cc1,2,16,0,1,3,0,14,7,0,0,0,0,2,2.885,78.32170000000004,0.90201271662,1.3856218682659325,47.56,-6.4,0
66,CC(=O)c1ccccc1S(=O)(=O)N1CCC(C(=O)[O-])CC1,*C(C)=O *c1ccccc1S(=O)(=O)N1CCC(C(=O)[O-])CC1,2,14,0,1,5,1,15,7,0,0,0,0,2,0.0398,72.93630000000003,0.7522910395260001,2.4621399767074728,94.58,-7.1,0
79,Cc1ccc(CNC(=O)CSc2nnc([O-])[nH]c2=O)cc1,*c1ccc(C)cc1 *CNC(=O)CS* *c1nnc([O-])[nH]c1=O,3,13,0,4,3,1,15,7,0,0,0,0,2,-0.04458,75.84840000000001,0.771835078646,2.704093424865025,110.79999999999998,-7.3,0
65,Cc1ccc(C(=O)Nc2cccc(NC(=O)C3CC3)c2)cc1,*c1ccc(C)cc1 *C(=O)Nc1cccc(NC(=O)C2CC2)c1,2,18,0,2,2,0,16,8,0,1,0,0,2,3.59582,86.92790000000002,0.88226604548,1.5262327864671532,58.2,-7.1,0
95,O=C(CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)N1CCN(c2ccccc2F)CC1,*CC(=O)N1CCN(c2ccccc2F)CC1 *N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2,20,1,4,5,0,23,10,0,0,0,1,3,1.6787,103.65640000000003,0.433477005461,2.1917635931777504,104.07,-7.9,0
97,Cn1c(CNC(=O)c2ccccc2)cc(=O)n(C)c1=O,*c1cc(=O)n(C)c(=O)n1C *CNC(*)=O *c1ccccc1,3,14,0,3,3,0,14,7,0,0,0,0,2,0.0139999999999999,74.53620000000002,0.880517324349,1.9756746765103177,73.1,-6.0,0
126,CC(N)CNC(=O)C(=O)N1CCOCC1,*NCC *CNC(=O)C(=O)N1CCOCC1,2,9,0,3,3,0,13,2,0,0,0,0,1,-1.6913999999999978,54.058100000000024,0.5381613049488286,2.764882343569429,84.66,-5.5,0
125,CC(N)C(=O)NC(C(N)=O)C(N)=O,*NCC *C(=O)NC(C(N)=O)C(N)=O,2,6,0,4,3,0,9,3,0,0,0,0,0,-3.2109999999999994,43.9689,0.34426695729860834,2.9530442632358778,141.3,-5.4,0
124,CC(N)N1CCn2c1nn(CC(N)=O)c(=O)c2=O,*NCC *N1CCn2c1nn(CC(N)=O)c(=O)c2=O,2,9,0,6,3,0,15,4,0,0,0,1,1,-2.9849999999999994,62.9468,0.5533912777454661,3.499258881526658,129.23999999999998,-6.8,0
123,CC(N)C(=O)NCCC(N)=O,*NCC *C(=O)NCCC(N)=O,2,6,0,3,2,0,8,2,0,0,0,0,0,-1.6747999999999994,40.470499999999994,0.4568462951012946,2.4643418687550493,98.21000000000001,-4.7,0
121,CC(N)N1CCN(C(=O)c2ccc(=O)n(CCC(=O)[O-])n2)CC1,*NCC *N1CCN(C(=O)c2ccc(=O)n(CCC(=O)[O-])n2)CC1,2,14,0,5,4,0,19,5,0,0,0,0,2,-2.5541999999999963,79.24690000000002,0.6322354705190233,3.298256030706379,124.58999999999999,-7.2,0
120,CC(N)C(=O)Nc1ccccc1C1[NH+]=c2ccccc2=[NH+]C1=O,*NCC *C(=O)Nc1ccccc1C1[NH+]=c2ccccc2=[NH+]C1=O,2,17,0,4,2,0,16,9,0,0,0,0,3,-3.345799999999997,82.29250000000002,0.47664052791718575,4.47642056353242,100.13,-6.7,0
119,Cc1ccc2c(c1)C1(NC(CC3=c4ccccc4=[NH+]C3)C3C(=O)N(C(C)N)C(=O)C31)C(=O)N2,*NCC *N1C(=O)C2C(CC3=c4ccccc4=[NH+]C3)NC3(C(=O)Nc4ccc(C)cc43)C2C1=O,2,25,0,5,3,0,28,10,0,0,0,4,2,-2.0250799999999947,119.54250000000005,0.40767591322936697,5.376931207419396,118.5,-8.7,0
118,CC(N)SC1=Nc2ccccc2C2=NC(CC3=c4ccccc4=[NH+]C3)C(=O)N12,*NCC *SC1=Nc2ccccc2C2=NC(CC3=c4ccccc4=[NH+]C3)C(=O)N12,2,21,0,5,1,1,22,10,0,0,0,2,3,-0.36219999999999963,110.59810000000002,0.7021242761256221,4.566842102479631,85.02,-9.2,0
117,CC(N)C(=O)NCC(=O)Nc1cccc2cccnc12,*NCC *C(=O)NCC(=O)Nc1cccc2cccnc12,2,14,0,4,2,0,14,7,0,0,0,0,2,0.6366999999999994,77.03180000000002,0.760371275805597,2.383433426750356,97.11,-7.6,0
116,CC(N)C(=O)NNC(=O)CNC(=O)c1ccccc1Cl,*NCC *C(=O)NNC(=O)CNC(=O)c1ccccc1Cl,2,12,0,4,3,1,14,6,0,0,0,0,1,-0.43559999999999954,73.72000000000003,0.564548036996861,2.390834250926181,113.32,-6.6,0
115,CC(N)NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,*NCC *NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,2,11,0,3,5,1,13,7,0,0,0,0,1,-2.2506999999999975,67.75310000000002,0.5066169001824221,3.0666130607955564,141.42,-6.1,0
114,CC(N)=CC(=O)NNC(=O)Cc1ccc2ccccc2c1,*NCC *=CC(=O)NNC(=O)Cc1ccc2ccccc2c1,2,16,0,3,2,0,14,8,0,0,0,0,2,1.3922000000000005,81.88180000000003,0.5876882447084819,2.2255468798845826,84.22,-7.7,0
113,COC(=O)C1[NH+]=c2cccc(OC)c2=C1NC(=O)C(C)N,*NCC *C(=O)NC1=c2c(OC)cccc2=[NH+]C1C(=O)OC,2,14,0,3,4,0,16,6,0,0,0,1,1,-3.477799999999996,73.31380000000003,0.5000432823718153,4.355519203890164,104.61999999999999,-6.5,0
96,CCC(=O)Nc1ccc(C(=O)NC)cc1,*C(=O)CC *Nc1ccc(*)cc1 *C(=O)NC,3,11,0,2,2,0,10,5,0,0,0,0,1,1.3947,58.752900000000025,0.7931133910160001,1.4918254264962236,58.2,-5.8,0
112,CC(N)C(=O)N1CCN(S(=O)(=O)N(C)C)CC1,*NCC *C(=O)N1CCN(S(=O)(=O)N(C)C)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-1.7157999999999969,64.40920000000003,0.6569856535541237,2.700446925487187,86.95,-5.0,0
110,CC(N)NC1=N[NH+]=CNC1C(=O)[O-],*NCC *NC1=N[NH+]=CNC1C(=O)[O-],2,6,0,5,2,0,10,3,0,0,0,0,1,-4.975199999999997,43.1775,0.32141395936098655,6.130314893906381,116.53999999999999,-5.6,0
109,CC(N)N1C(=O)C(=O)N(Cc2cccc(S(=O)(=O)N3CCOCC3)c2)C1=O,*NCC *N1C(=O)C(=O)N(Cc2cccc(S(=O)(=O)N3CCOCC3)c2)C1=O,2,16,0,4,6,1,21,8,0,0,0,1,2,-0.6969999999999981,92.46120000000003,0.5144706343949347,2.9696221720505207,130.32,-7.3,0
108,CC(N)C(=O)NCc1nnnn1-c1ccccc1,*NCC *C(=O)NCc1nnnn1-c1ccccc1,2,11,0,6,1,0,13,6,0,0,0,1,1,-0.37429999999999897,64.65010000000001,0.7662150738491639,2.4950967774542594,98.72,-6.8,0
107,CC[NH2+]C(N)CC1=c2ccccc2=[NH+]C1C=C1C(=O)N(c2ccc(C)cc2)C(=S)N=C1[O-],*NCCC1=c2ccccc2=[NH+]C1C=C1C(=O)N(c2ccc(C)cc2)C(=S)N=C1[O-] *[NH2+]CC,2,24,0,5,2,1,24,11,0,0,0,1,3,-2.4967799999999922,124.79350000000002,0.2577327191077051,5.08721732585393,112.32999999999998,-7.6,0
106,CC[NH2+]C(NC(=O)CC1C[NH2+]CCO1)C(=O)[O-],*N(CC(=O)[O-])C(=O)CC1C[NH2+]CCO1 *[NH2+]CC,2,10,0,3,4,0,15,2,0,0,0,0,1,-4.885799999999995,55.420500000000025,0.40782493038621476,5.854349039275637,111.68,-5.6,0
105,CC[NH2+]C1(NC)N=c2c(=O)n(C)c(=O)n(C)c2=N1,*n1c(NC)nc2c1c(=O)n(C)c(=O)n2C *[NH2+]CC,2,10,0,6,2,0,15,4,0,0,0,1,1,-4.2491999999999965,63.493100000000005,0.5338537329489011,4.658199266142043,97.36,-6.0,0
104,CC[NH2+]C[NH+]CC(=O)N1CCC(C(=O)Nc2ccccc2)CC1,*[NH+](C)CC(=O)N1CCC(C(=O)Nc2ccccc2)CC1 *[NH2+]CC,2,17,0,4,2,0,19,5,0,0,0,0,2,-1.2462999999999942,87.53880000000005,0.43370078743799284,3.217899912833974,81.62,-6.9,0
103,CCC(C)N1C([O-])=NC(=O)C(C2NCCC3=c4ccccc4=[NH+]C32)C1O,*CCCC *N1C([O-])=NC(=O)C(C2NCCC3=c4ccccc4=[NH+]C32)C1O,2,19,0,4,3,0,23,6,0,0,0,1,3,-3.426799999999995,92.89220000000005,0.5234286574229787,5.537940704431109,101.96,-7.3,0
102,CC[NH2+]C(O)C(=O)NN=C1C(=O)NC(=O)NC1=O,*OCC(=O)NN=C1C(=O)NC(=O)NC1=O *[NH2+]CC,2,8,0,5,5,0,13,5,0,0,0,0,1,-4.273699999999997,55.73230000000001,0.2549506523620968,4.24049830460358,153.57,-5.9,0
101,CCC(C)N1C(=O)c2ccccc2C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)C12CCCC2,*CCCC *N1C(=O)c2ccccc2C(C(=O)NC2[NH+]=c3ccccc3=[NH+]2)C12CCCC2,2,25,0,4,2,0,26,9,0,0,0,2,3,-1.1486999999999952,114.05860000000006,0.5866580435724776,5.062150638014323,77.35000000000001,-8.3,0
100,CC[NH2+]C([NH2+])C(=O)N1CC(OC)CC1C(=O)[O-],*[NH2+]CC(=O)N1CC(OC)CC1C(=O)[O-] *[NH2+]CC,2,10,0,3,4,0,15,2,0,0,0,1,0,-4.710699999999995,54.101800000000026,0.47382037311101205,5.33478656983312,111.58000000000001,-5.3,0
99,CC[NH2+]C(C)N1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1,*CCN1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1 *[NH2+]CC,2,20,1,5,0,0,21,8,0,0,0,2,2,-4.970499999999998,93.33450000000005,0.4267497166915009,6.064928880082763,61.76,-7.3,0
98,CNC(=O)NCCS(=O)(=O)NCc1ccccc1,*C(=O)NC *NCCS(=O)(=O)NCc1ccccc1,2,11,0,3,3,1,12,6,0,0,0,0,1,0.035,69.52690000000003,0.701327835318,2.00121327214576,87.30000000000001,-6.2,0
111,CC(N)NC(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,*NCC *NC(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,2,13,0,7,2,0,18,5,0,0,0,0,2,-1.8815999999999973,80.99500000000002,0.5424924065845143,2.8990836790518912,130.47,-6.3,0
64,CCNC(=O)c1ccc(CNC(=O)C(=O)Nc2ccc(F)c(F)c2)cc1,*NCC *C(=O)c1ccc(CNC(=O)C(=O)Nc2ccc(F)c(F)c2)cc1,2,18,2,3,3,0,18,9,0,0,0,0,2,1.9694,91.2836,0.715685332916,1.8968679510021216,87.30000000000001,-7.3,0
122,CC(N)OCC(=O)NN=C1C(=O)NC(=O)NC1=O,*NCC *OCC(=O)NN=C1C(=O)NC(=O)NC1=O,2,8,0,5,5,0,13,5,0,0,0,0,1,-2.854099999999998,56.86050000000001,0.31387260782466025,3.4655838815266584,151.98,-5.9,0
62,O=C(c1ccccc1)c1ccccc1C(=O)N1CCN(c2cnccn2)CC1,*C(=O)c1ccccc1C(=O)N1CCN(c2cnccn2)CC1 *c1ccccc1,2,22,0,4,2,0,20,11,0,0,0,0,4,2.67,106.46500000000005,0.656380415075,2.02954225385591,66.4,-8.4,0
28,Cc1cc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)n(C2CCS(=O)(=O)C2)n1,*c1cc(C)nn1C1CCS(=O)(=O)C1 *NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,2,23,0,4,4,1,24,12,0,0,0,2,3,2.6579200000000003,123.61550000000004,0.479902280164,2.9569775774742126,103.06,-8.5,0
27,CN(C)C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,*N(C)C *C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,2,20,0,4,3,0,19,10,0,0,0,0,3,1.6659,103.47270000000005,0.752457573997,1.9812028849149463,84.30000000000001,-7.0,0
26,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,*C(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 *c1ccc2ccccc2c1,2,21,1,2,3,1,20,11,0,0,0,0,4,3.1256,105.01030000000004,0.672218559693,1.9074406215857405,57.690000000000005,-8.1,0
25,NC(=O)c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,*C(N)=O *c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,2,17,1,4,2,0,16,10,0,0,0,1,2,2.3626,86.43510000000002,0.7723696115629999,2.018567193130289,90.01,-8.0,0
24,CCc1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,*c1ccc(CC)cc1 *OCC(=O)Nc1ccc(C(N)=O)cc1,2,17,0,2,3,0,15,8,0,0,0,0,2,2.3654,84.90460000000003,0.8593351746500001,1.5783434564423402,81.41999999999999,-6.9,0
23,COC(=O)CNC(=O)CCc1ccc(F)c(F)c1,*CC(=O)OC *NC(=O)CCc1ccc(F)c(F)c1,2,12,2,1,3,0,13,5,0,0,0,0,1,1.1866,59.70470000000002,0.8159110783490001,1.8453664464000783,55.4,-6.5,0
22,CCNC(=O)NCCS(=O)(=O)N1CCN(c2ncccn2)CC1,*NCC *CCNC(*)=O *S(=O)(=O)N1CCN(c2ncccn2)CC1,3,13,0,6,3,1,18,6,0,0,0,0,2,-0.7525,86.68020000000004,0.7359223802860001,2.3205748025596336,107.53,-6.4,0
21,Cn1ccc(-c2cc(C(=O)N3CCN(Cc4ccccn4)CC3)c3ccccc3n2)n1,*c1ccn(C)n1 *c1cc(C(=O)N2CCN(Cc3ccccn3)CC2)c2ccccc2n1,2,24,0,6,1,0,24,11,0,0,0,1,4,2.9883,119.36250000000004,0.510339296354,2.3350861211848137,67.15,-9.2,0
20,Cc1cccc(NC(=O)C(=O)NCC2CCN(c3ncccn3)CC2)c1,*c1cccc(C)c1 *CNC(=O)C(=O)N* *C1CCN(c2ncccn2)CC1,3,19,0,5,2,0,20,8,0,0,0,0,3,1.75632,99.78740000000003,0.8241304199539999,2.161158104848276,87.22000000000001,-7.6,0
19,Cc1cnn(C2CCN(C(=O)CNC(=O)c3ccccc3)CC2)c1,*n1cc(C)cn1 *C1CCN(C(=O)CNC(=O)c2ccccc2)CC1,2,18,0,4,2,0,19,7,0,0,0,1,2,1.78502,90.59020000000004,0.93791685243,2.1475953457960384,67.23,-7.3,0
18,CC(=O)NC(c1ccccc1)C1[NH+]=c2ccccc2=[NH+]1,*C(C)=O *NC(c1ccccc1)C1[NH+]=c2ccccc2=[NH+]1,2,16,0,3,1,0,14,8,0,0,0,1,2,-2.6959,72.61110000000004,0.585864088562,4.098622579838648,57.04,-7.0,0
17,COc1ccc(C)cc1CCNC(=O)Cc1ccc(NC(C)=O)cc1,*c1cc(C)ccc1OC *CCNC(=O)Cc1ccc(N*)cc1 *C(C)=O,3,20,0,2,3,0,18,8,0,0,0,0,2,2.86342,98.89440000000003,0.808191918,1.8067934339788432,67.43,-7.8,0
16,O=C1N=C2NC3=C(C(=O)CCC3)C(c3ccc(OC(F)F)cc3)C2C(=O)N1,*C1C2=C(CCCC2=O)NC2=NC(=O)NC(=O)C21 *c1ccc(OC(F)F)cc1,2,18,2,3,4,0,22,8,0,0,0,0,4,2.2464,89.29840000000003,0.846647529294,3.776123812502493,96.86,-8.6,0
29,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1C(=O)NCc1ccccc1,*C(=O)Nc1ccccc1C(=O)NCc1ccccc1 *Nc1ccc(Cl)cc1,2,21,0,3,2,1,18,11,0,0,0,0,3,4.914,108.1476,0.563549373116,1.6322744825480822,70.23,-7.9,0
15,Cc1ccc(C(=O)NCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)cc1C,*c1ccc(C)c(C)c1 *C(=O)NCC(=O)N1CCC(C(=O)Nc2ccccc2)CC1,2,23,0,3,3,0,22,9,0,0,0,0,3,2.91054,112.62490000000004,0.812923594368,1.8717354656112803,78.51,-7.9,0
13,CC1(c2ccc3c(c2)OCO3)NC(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)C1=O,*C1(C)NC(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)C1=O *c1ccc2c(c1)OCO2,2,20,0,3,7,0,25,9,0,0,0,3,2,1.5497,101.35640000000002,0.740460288654,2.808219679686172,115.43,-8.2,0
12,COc1ccc(C(=O)NCC(=O)Nc2ccccc2)nn1,*c1ccc(OC)nn1 *C(=O)NCC(=O)Nc1ccccc1,2,14,0,4,3,0,14,8,0,0,0,0,2,0.8537,75.98890000000002,0.863066904522,1.8852159281244767,93.21,-6.8,0
11,O=C(NCc1cnn(-c2ccccc2)c1)c1n[nH]c(=O)[nH]1,*C(=O)c1n[nH]c(=O)[nH]1 *NCc1cnn(-c2ccccc2)c1,2,13,0,6,2,0,15,8,0,0,0,2,1,0.2137,73.9426,0.651890154356,2.527419156371641,108.45999999999998,-7.6,0
10,CC[NH+]1CCN(CC(=O)NC2=c3c(C)cccc3=[NH+]C2C(=O)OC)CC1,*N1CC[NH+](CC)CC1 *CC(=O)NC1=c2c(C)cccc2=[NH+]C1C(=O)OC,2,19,0,4,3,0,22,6,0,0,0,1,2,-4.30478,95.52710000000005,0.447153811458,4.880459852269215,77.05,-7.0,0
9,Cc1cc(F)ccc1CCNC(=O)CN1C(=O)CNC1=O,*c1ccc(F)cc1C *CCNC(=O)CN1C(=O)CNC1=O,2,14,1,3,3,0,16,6,0,0,0,1,1,0.34462,72.96240000000002,0.786027248554,2.247554495763735,78.51,-6.9,0
8,NC(=O)c1nn(CC(=O)NCc2ccc(F)cc2)c(=O)c2ccccc12,*C(N)=O *C(=O)Cn1nc(*)c2ccccc2c1=O *NCc1ccc(F)cc1,3,18,1,4,3,0,18,10,0,0,0,0,3,0.9509,92.76760000000002,0.721580283454,1.994252039516347,107.08,-7.2,0
7,CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,*CCC *NC(=O)N* *Cc1cccc(*)c1 *S(=O)(=O)NC,4,12,0,3,3,1,13,6,0,0,0,0,1,0.8039,73.21690000000004,0.734072808667,1.9182924346487784,87.30000000000001,-6.3,0
6,Nc1c(NNC(=O)c2ccncc2)ncnc1N1CC[NH+](Cc2ccccc2)CC1,*C(=O)NNc1ncnc(N2CC[NH+](Cc3ccccc3)CC2)c1N *c1ccncc1,2,21,0,8,1,0,23,10,0,0,0,0,4,0.1158,114.826,0.4422310576389999,3.3356318998710583,113.5,-8.3,0
