,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
82,NC(=O)c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,*C(N)=O *c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,2,21,0,4,5,0,22,11,0,0,0,0,4,1.4191,108.51260000000002,0.666885144858,2.273998361897404,125.54000000000002,-8.1,0
83,COC(=O)c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,*C(=O)OC *c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,2,26,0,3,5,0,24,13,0,0,0,0,4,2.56382,128.17020000000005,0.4478938801899999,2.1740383039614777,99.4,-8.4,0
84,O=C(NCC(=O)N1CCOCC1)c1ccccc1,*C(=O)c1ccccc1 *NCC(=O)N1CCOCC1,2,13,0,2,3,0,14,5,0,0,0,0,2,0.2752,66.17420000000003,0.8550937348630001,1.6559245975895465,58.64,-6.2,0
85,CNS(=O)(=O)c1ccc(CCC(=O)Nc2cccn(C)c2=O)cc1,*c1ccc(S(=O)(=O)NC)cc1 *CCC(=O)Nc1cccn(C)c1=O,2,16,0,3,4,1,16,9,0,0,0,0,2,0.8647,91.32120000000002,0.820895110518,2.070318118675333,97.26999999999998,-7.2,0
86,O=C(COc1cccc2ccccc12)NNC(=O)c1ccc(F)cc1,*CC(=O)NNC(=O)c1ccc(F)cc1 *Oc1cccc2ccccc12,2,19,1,2,3,0,17,10,0,0,0,0,3,2.8189,91.45190000000004,0.714230874618,1.7517993130997205,67.43,-7.5,0
80,CNC(=O)c1cccc(NC(=O)C(=O)NCc2ccccc2)c1C,*C(=O)NC *C(=O)C(=O)Nc1cccc(*)c1C *NCc1ccccc1,3,18,0,3,3,0,16,9,0,0,0,0,2,1.60952,91.48760000000004,0.752943479082,1.7947078900979392,87.30000000000001,-6.6,0
105,CC[NH2+]C(N)CC1=c2ccccc2=[NH+]C1C=C1C(=O)N(c2ccc(C)cc2)C(=S)N=C1[O-],*NCCC1=c2ccccc2=[NH+]C1C=C1C(=O)N(c2ccc(C)cc2)C(=S)N=C1[O-] *[NH2+]CC,2,24,0,5,2,1,24,11,0,0,0,1,3,-2.4967799999999922,124.79350000000002,0.2577327191077051,5.08721732585393,112.32999999999998,-7.6,0
106,CC(N)C(=O)NCc1nnnn1-c1ccccc1,*NCC *C(=O)NCc1nnnn1-c1ccccc1,2,11,0,6,1,0,13,6,0,0,0,1,1,-0.37429999999999897,64.65010000000001,0.7662150738491639,2.4950967774542594,98.72,-6.8,0
107,CC(N)N1C(=O)C(=O)N(Cc2cccc(S(=O)(=O)N3CCOCC3)c2)C1=O,*NCC *N1C(=O)C(=O)N(Cc2cccc(S(=O)(=O)N3CCOCC3)c2)C1=O,2,16,0,4,6,1,21,8,0,0,0,1,2,-0.6969999999999981,92.46120000000003,0.5144706343949347,2.9696221720505207,130.32,-7.3,0
126,CC(N)NC(=O)CN1CCN(S(C)(=O)=O)CC1,*NCC *NC(=O)CN1CCN(S(C)(=O)=O)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-2.0154999999999967,64.64890000000003,0.5717582372777917,2.7390188835291447,95.74000000000001,-5.3,0
127,CC(N)C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,*NCC *C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,2,13,0,4,3,0,19,2,0,0,0,0,2,-1.6633999999999955,74.06840000000004,0.6707027446323991,2.5129592509261798,79.11000000000001,-5.1,0
128,Cc1ccc2c(c1)=[NH+]C(N1CCC(C(=O)NCC(C)N)CC1)[NH+]=2,*NCC *CNC(=O)C1CCN(C2[NH+]=c3ccc(C)cc3=[NH+]2)CC1,2,17,0,5,1,0,20,5,0,0,0,1,2,-4.131979999999996,85.30450000000005,0.45497723451686256,4.525097249922952,86.3,-7.0,0
129,CC(N)NC(=O)CN1CCN(Cc2n[nH]c(=O)[nH]2)CC1,*NCC *NC(=O)CN1CCN(Cc2n[nH]c(=O)[nH]2)CC1,2,11,0,7,2,0,18,3,0,0,0,1,1,-2.3634999999999966,72.71750000000002,0.4481542913790404,3.2416427674096973,123.13999999999999,-6.0,0
130,CC(N)NC(=O)CSC1[NH+]=c2cc[nH+]cc2=[NH+]1,*NCC *NC(=O)CSC1[NH+]=c2cc[nH+]cc2=[NH+]1,2,10,0,5,1,1,13,5,0,0,0,1,1,-5.647599999999998,60.417200000000015,0.40326462718903827,6.349396972990858,97.2,-5.5,0
132,CC(N)NC(=O)CN1C(=O)NC(C)(c2ccc3c(c2)OCCCO3)C1=O,*NCC *NC(=O)CN1C(=O)NC(C)(c2ccc3c(c2)OCCCO3)C1=O,2,17,0,4,5,0,22,6,0,0,0,1,1,0.0358000000000005,91.43780000000004,0.5131548495012889,3.292112765229347,122.99000000000001,-7.6,0
125,CCC(C)CCNC1NC(C[NH+](C)CC2[NH+]=c3ccc(F)cc3=[NH+]2)C(C)O1,*CCCC *CCN* *C1NC(C[NH+](C)CC2[NH+]=c3ccc(F)cc3=[NH+]2)C(C)O1,3,20,1,5,1,0,25,4,0,0,0,2,1,-4.2332,99.52350000000006,0.3017307207374312,6.392326082019705,65.67,-7.4,0
133,CC(N)NC(=O)NCc1nnnn1-c1cccc(F)c1,*NCC *NC(=O)NCc1nnnn1-c1cccc(F)c1,2,11,1,7,1,0,15,6,0,0,0,1,1,-0.09469999999999978,68.1328,0.6770498959657875,2.8941735366404675,110.75,-7.1,0
135,Cc1nc2nc(N)nn2c(C)c1CC(=O)N1CCN(CC(=O)NC(C)N)CC1,*NCC *NC(=O)CN1CCN(C(=O)Cc2c(C)nc3nc(N)nn3c2C)CC1,2,17,0,9,2,0,24,6,0,0,0,1,2,-1.5690599999999968,103.18450000000003,0.5196503567743082,3.16592140479281,147.76999999999998,-6.9,0
136,CC(N)NCC(=O)N1CCN(S(C)(=O)=O)CC1,*NCC *NCC(=O)N1CCN(S(C)(=O)=O)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-2.0154999999999967,64.64890000000003,0.5717582372777917,2.8736465758368386,95.74000000000001,-5.7,0
137,CC(CC(=O)C(C)N)=NNC(=O)C(=O)NCCO,*NCC *C(=O)CC(C)=NNC(=O)C(=O)NCCO,2,10,0,4,4,0,13,4,0,0,0,0,0,-2.1065999999999976,64.62060000000001,0.24568640523293922,3.249416696583941,133.88,-6.3,0
138,CC(N)=CC(=O)OCC(=O)N1CCc2ccccc2C1,*NCC *=CC(=O)OCC(=O)N1CCc2ccccc2C1,2,15,0,2,3,0,15,6,0,0,0,0,2,0.9769999999999994,74.46640000000004,0.6584104308669523,2.2668517844024265,72.63000000000001,-7.3,0
139,Cc1ccc2c(c1C)=[NH+]C(C[NH2+]C(c1ccncc1)C(C)N)[NH+]=2,*NCC *C([NH2+]CC1[NH+]=c2ccc(C)c(C)c2=[NH+]1)c1ccncc1,2,18,0,5,0,0,18,7,0,0,0,1,2,-3.9095599999999955,86.50520000000003,0.45499762334011207,5.535491950315509,83.46,-7.2,0
140,CC(=O)N1CCN(C(=O)C(C)N)CC1,*NCC *C(=O)N1CCN(C(C)=O)CC1,2,9,0,3,2,0,12,2,0,0,0,0,1,-0.9756999999999982,52.48340000000003,0.5902608167764469,2.396137086964927,66.64,-5.2,0
134,CC(N)C1NC(Cc2c[nH+]c[nH]2)(C(=O)[O-])C2C(=O)N(Cc3ccccc3)C(=O)C12,*NCC *C1NC(Cc2c[nH+]c[nH]2)(C(=O)[O-])C2C(=O)N(Cc3ccccc3)C(=O)C12,2,20,0,5,4,0,24,8,0,0,0,3,1,-2.0195999999999934,98.34250000000004,0.4798708274184704,5.071257251112253,145.48999999999998,-7.8,0
72,Cn1c(=O)c2c(nc(N3CCCCC3)n2CC[NH+]=C2CCCN2)n(C)c1=O,*c1nc2c(c(=O)n(C)c(=O)n2C)n1CC[NH+]=C1CCCN1 *N1CCCCC1,2,18,0,7,2,0,25,5,0,0,0,2,2,-1.7135,104.35240000000006,0.7056280686390001,3.4702398479519068,91.06,-8.2,0
124,CC(N)CNC(=O)C(=O)N1CCOCC1,*NCC *CNC(=O)C(=O)N1CCOCC1,2,9,0,3,3,0,13,2,0,0,0,0,1,-1.6913999999999978,54.058100000000024,0.5381613049488286,2.764882343569429,84.66,-5.5,0
122,CC(N)N1CCn2c1nn(CC(N)=O)c(=O)c2=O,*NCC *N1CCn2c1nn(CC(N)=O)c(=O)c2=O,2,9,0,6,3,0,15,4,0,0,0,1,1,-2.9849999999999994,62.9468,0.5533912777454661,3.499258881526658,129.23999999999998,-6.8,0
108,CC(N)NC1=N[NH+]=CNC1C(=O)[O-],*NCC *NC1=N[NH+]=CNC1C(=O)[O-],2,6,0,5,2,0,10,3,0,0,0,0,1,-4.975199999999997,43.1775,0.32141395936098655,6.130314893906381,116.53999999999999,-5.6,0
109,CC(N)NC(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,*NCC *NC(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,2,13,0,7,2,0,18,5,0,0,0,0,2,-1.8815999999999973,80.99500000000002,0.5424924065845143,2.8990836790518912,130.47,-6.3,0
110,CC(N)C(=O)N1CCN(S(=O)(=O)N(C)C)CC1,*NCC *C(=O)N1CCN(S(=O)(=O)N(C)C)CC1,2,9,0,4,3,1,14,3,0,0,0,0,1,-1.7157999999999969,64.40920000000003,0.6569856535541237,2.700446925487187,86.95,-5.0,0
111,COC(=O)C1[NH+]=c2cccc(OC)c2=C1NC(=O)C(C)N,*NCC *C(=O)NC1=c2c(OC)cccc2=[NH+]C1C(=O)OC,2,14,0,3,4,0,16,6,0,0,0,1,1,-3.477799999999996,73.31380000000003,0.5000432823718153,4.355519203890164,104.61999999999999,-6.5,0
112,CC(N)=CC(=O)NNC(=O)Cc1ccc2ccccc2c1,*NCC *=CC(=O)NNC(=O)Cc1ccc2ccccc2c1,2,16,0,3,2,0,14,8,0,0,0,0,2,1.3922000000000005,81.88180000000003,0.5876882447084819,2.2255468798845826,84.22,-7.7,0
113,CC(N)NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,*NCC *NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,2,11,0,3,5,1,13,7,0,0,0,0,1,-2.2506999999999975,67.75310000000002,0.5066169001824221,3.0666130607955564,141.42,-6.1,0
123,CC(N)C(=O)NC(C(N)=O)C(N)=O,*NCC *C(=O)NC(C(N)=O)C(N)=O,2,6,0,4,3,0,9,3,0,0,0,0,0,-3.2109999999999994,43.9689,0.34426695729860834,2.9530442632358778,141.3,-5.4,0
114,CC(N)C(=O)NNC(=O)CNC(=O)c1ccccc1Cl,*NCC *C(=O)NNC(=O)CNC(=O)c1ccccc1Cl,2,12,0,4,3,1,14,6,0,0,0,0,1,-0.43559999999999954,73.72000000000003,0.564548036996861,2.390834250926181,113.32,-6.6,0
116,CC(N)SC1=Nc2ccccc2C2=NC(CC3=c4ccccc4=[NH+]C3)C(=O)N12,*NCC *SC1=Nc2ccccc2C2=NC(CC3=c4ccccc4=[NH+]C3)C(=O)N12,2,21,0,5,1,1,22,10,0,0,0,2,3,-0.36219999999999963,110.59810000000002,0.7021242761256221,4.566842102479631,85.02,-9.2,0
117,Cc1ccc2c(c1)C1(NC(CC3=c4ccccc4=[NH+]C3)C3C(=O)N(C(C)N)C(=O)C31)C(=O)N2,*NCC *N1C(=O)C2C(CC3=c4ccccc4=[NH+]C3)NC3(C(=O)Nc4ccc(C)cc43)C2C1=O,2,25,0,5,3,0,28,10,0,0,0,4,2,-2.0250799999999947,119.54250000000005,0.40767591322936697,5.376931207419396,118.5,-8.7,0
118,CC(N)C(=O)Nc1ccccc1C1[NH+]=c2ccccc2=[NH+]C1=O,*NCC *C(=O)Nc1ccccc1C1[NH+]=c2ccccc2=[NH+]C1=O,2,17,0,4,2,0,16,9,0,0,0,0,3,-3.345799999999997,82.29250000000002,0.47664052791718575,4.47642056353242,100.13,-6.7,0
119,CC(N)N1CCN(C(=O)c2ccc(=O)n(CCC(=O)[O-])n2)CC1,*NCC *N1CCN(C(=O)c2ccc(=O)n(CCC(=O)[O-])n2)CC1,2,14,0,5,4,0,19,5,0,0,0,0,2,-2.5541999999999963,79.24690000000002,0.6322354705190233,3.298256030706379,124.58999999999999,-7.2,0
120,CC(N)OCC(=O)NN=C1C(=O)NC(=O)NC1=O,*NCC *OCC(=O)NN=C1C(=O)NC(=O)NC1=O,2,8,0,5,5,0,13,5,0,0,0,0,1,-2.854099999999998,56.86050000000001,0.31387260782466025,3.4655838815266584,151.98,-5.9,0
121,CC(N)C(=O)NCCC(N)=O,*NCC *C(=O)NCCC(N)=O,2,6,0,3,2,0,8,2,0,0,0,0,0,-1.6747999999999994,40.470499999999994,0.4568462951012946,2.4643418687550493,98.21000000000001,-4.7,0
115,CC(N)C(=O)NCC(=O)Nc1cccc2cccnc12,*NCC *C(=O)NCC(=O)Nc1cccc2cccnc12,2,14,0,4,2,0,14,7,0,0,0,0,2,0.6366999999999994,77.03180000000002,0.760371275805597,2.383433426750356,97.11,-7.6,0
71,CCC(=O)NC(=S)NNC(=O)Cc1ccccc1,*C(=O)CC *NC(=S)NNC(=O)Cc1ccccc1,2,12,0,3,2,1,12,6,0,0,0,0,1,0.6609999999999999,72.45610000000003,0.564498093108,1.9285652721457591,70.23,-6.5,0
131,CC(N)Cc1ccc(CNC(=O)NC(CO)CO)cc1,*NCC *Cc1ccc(CNC(=O)NC(CO)CO)cc1,2,14,0,3,3,0,16,4,0,0,0,0,1,-0.27129999999999843,77.12640000000002,0.47389333250736665,2.5596487963807277,107.61,-6.9,0
69,O=C(CSc1ccccc1)NNC(=O)c1ccccc1,*CC(=O)NNC(=O)c1ccccc1 *Sc1ccccc1,2,15,0,2,2,1,13,8,0,0,0,0,2,2.2399,79.21690000000004,0.6708253743110001,1.6249823736407727,58.2,-6.4,0
19,Cc1cnn(C2CCN(C(=O)CNC(=O)c3ccccc3)CC2)c1,*n1cc(C)cn1 *C1CCN(C(=O)CNC(=O)c2ccccc2)CC1,2,18,0,4,2,0,19,7,0,0,0,1,2,1.78502,90.59020000000004,0.93791685243,2.1475953457960384,67.23,-7.3,0
20,Cc1cccc(NC(=O)C(=O)NCC2CCN(c3ncccn3)CC2)c1,*c1cccc(C)c1 *CNC(=O)C(=O)N* *C1CCN(c2ncccn2)CC1,3,19,0,5,2,0,20,8,0,0,0,0,3,1.75632,99.78740000000003,0.8241304199539999,2.161158104848276,87.22000000000001,-7.6,0
21,Cn1ccc(-c2cc(C(=O)N3CCN(Cc4ccccn4)CC3)c3ccccc3n2)n1,*c1ccn(C)n1 *c1cc(C(=O)N2CCN(Cc3ccccn3)CC2)c2ccccc2n1,2,24,0,6,1,0,24,11,0,0,0,1,4,2.9883,119.36250000000004,0.510339296354,2.3350861211848137,67.15,-9.2,0
22,CCNC(=O)NCCS(=O)(=O)N1CCN(c2ncccn2)CC1,*NCC *CCNC(*)=O *S(=O)(=O)N1CCN(c2ncccn2)CC1,3,13,0,6,3,1,18,6,0,0,0,0,2,-0.7525,86.68020000000004,0.7359223802860001,2.3205748025596336,107.53,-6.4,0
23,COC(=O)CNC(=O)CCc1ccc(F)c(F)c1,*CC(=O)OC *NC(=O)CCc1ccc(F)c(F)c1,2,12,2,1,3,0,13,5,0,0,0,0,1,1.1866,59.70470000000002,0.8159110783490001,1.8453664464000783,55.4,-6.5,0
24,CCc1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,*c1ccc(CC)cc1 *OCC(=O)Nc1ccc(C(N)=O)cc1,2,17,0,2,3,0,15,8,0,0,0,0,2,2.3654,84.90460000000003,0.8593351746500001,1.5783434564423402,81.41999999999999,-6.9,0
18,CC(=O)NC(c1ccccc1)C1[NH+]=c2ccccc2=[NH+]1,*C(C)=O *NC(c1ccccc1)C1[NH+]=c2ccccc2=[NH+]1,2,16,0,3,1,0,14,8,0,0,0,1,2,-2.6959,72.61110000000004,0.585864088562,4.098622579838648,57.04,-7.0,0
25,NC(=O)c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,*C(N)=O *c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,2,17,1,4,2,0,16,10,0,0,0,1,2,2.3626,86.43510000000002,0.7723696115629999,2.018567193130289,90.01,-8.0,0
27,CN(C)C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,*N(C)C *C(=O)Cc1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,2,20,0,4,3,0,19,10,0,0,0,0,3,1.6659,103.47270000000005,0.752457573997,1.9812028849149463,84.30000000000001,-7.0,0
28,Cc1cc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)n(C2CCS(=O)(=O)C2)n1,*c1cc(C)nn1C1CCS(=O)(=O)C1 *NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,2,23,0,4,4,1,24,12,0,0,0,2,3,2.6579200000000003,123.61550000000004,0.479902280164,2.9569775774742126,103.06,-8.5,0
29,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1C(=O)NCc1ccccc1,*C(=O)Nc1ccccc1C(=O)NCc1ccccc1 *Nc1ccc(Cl)cc1,2,21,0,3,2,1,18,11,0,0,0,0,3,4.914,108.1476,0.563549373116,1.6322744825480822,70.23,-7.9,0
30,CNC(=O)NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,*C(=O)NC *NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,2,16,0,4,4,0,19,7,0,0,0,1,2,0.2256,83.90110000000003,0.691030112941,3.234755822981434,107.61,-8.3,0
31,COC(=O)Nc1ccc(NC(C)=O)cc1,*C(=O)OC *Nc1ccc(*)cc1 *NC(C)=O,3,10,0,2,3,0,10,5,0,0,0,0,1,1.8233,56.77340000000002,0.783871903924,1.5136179218057926,67.43,-6.0,0
32,NC(=O)c1cccc(COC(=O)C2CCN(C(=O)c3ccccc3)CC2)c1,*C(N)=O *C(=O)OCc1cccc(*)c1 *C1CCN(C(=O)c2ccccc2)CC1,3,21,0,2,4,0,20,9,0,0,0,0,3,2.3811,99.82540000000004,0.8233788213709999,1.8877413464534063,89.70000000000002,-7.5,0
26,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,*C(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 *c1ccc2ccccc2c1,2,21,1,2,3,1,20,11,0,0,0,0,4,3.1256,105.01030000000004,0.672218559693,1.9074406215857405,57.690000000000005,-8.1,0
33,COc1cccc(C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)c1,*c1cccc(OC)c1 *CC(=O)N1CCN(C(*)=O)CC1 *n1cnnn1,3,15,0,6,3,0,19,7,0,0,0,1,2,-0.3337,83.29450000000003,0.788934746216,2.1327779544916896,93.45,-6.8,0
