,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score
10,CCCC1CC2(CCO1)C(N)=NC(=O)N2C(C)N,*NCC *N1C(=O)N=C(N)C12CCOC(CCC)C2,2,12,0,4,2,0,17,2,0,0,0,1,1,0.8018000000000003,69.11980000000004,0.7786159742007851,4.918927464495673,93.94,-6.1
11,CCC(C)CCNC(=O)N1CCN(C(=O)C[NH+](C)C)CC1,*CCCC *CCN* *C(=O)N1CCN(C(=O)C[NH+](C)C)CC1,3,15,0,4,2,0,19,2,0,0,0,0,1,-0.5790999999999955,83.30140000000006,0.6894481866499057,3.5696284727280467,57.09,-5.6
12,CCC(C)CCNC1CC(=O)C2=C(C1)NC(C)=C(C(=O)OC)C2c1ccccn1,*CCCC *CCN* *C1CC(=O)C2=C(C1)NC(C)=C(C(=O)OC)C2c1ccccn1,3,23,0,3,3,0,24,7,0,0,0,0,3,3.2268000000000017,111.95940000000003,0.6878671658361862,3.7188915761804555,80.32000000000001,-6.4
13,CC(N)NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1,*NCC *NC(=O)CN1CCN(S(=O)(=O)c2ccccc2)CC1,2,14,0,4,3,1,17,6,0,0,0,0,2,-0.5861999999999989,83.43290000000005,0.7055475740895619,2.48429603718556,95.74000000000001,-6.1
14,CCC(C)Cc1cccc(CNC(=O)Nc2cccc(I)c2)c1,*CCCC *Cc1cccc(CNC(=O)Nc2cccc(I)c2)c1,2,19,0,2,1,1,17,7,0,0,0,0,2,5.201500000000005,104.61840000000004,0.6176400058510685,2.46593491489911,41.13,-6.4
15,CC(N)c1noc(C2CCC(C[NH3+])CC2)n1,*NCC *c1noc(C2CCC(C[NH3+])CC2)n1,2,11,0,4,1,0,15,2,0,0,0,1,1,0.6050000000000004,59.35450000000002,0.7876687252400489,3.7697746231907674,92.58,-6.0
16,CC(N)Nc1ccc(C2=NC(=CC3=Cc4cc(Cl)ccc4OC3)C(=O)O2)cc1,*NCC *Nc1ccc(C2=NC(=CC3=Cc4cc(Cl)ccc4OC3)C(=O)O2)cc1,2,21,0,3,3,1,21,10,0,0,0,1,3,3.7199000000000018,109.3501,0.4678330978661082,3.3528440771204835,85.94000000000001,-5.8
17,CCC(C)NC(=O)CN1C(=O)NC(c2ccc(F)cc2)(c2ccc(F)cc2)C1=O,*CCCC *NC(=O)CN1C(=O)NC(c2ccc(F)cc2)(c2ccc(F)cc2)C1=O,2,21,2,3,3,0,22,9,0,0,0,1,2,2.674900000000001,101.72040000000004,0.7308767594749568,2.784479915517508,78.51,-7.1
18,CCC(C)NC(=O)CN1C(=O)SC(=Cc2cccc(F)c2)C1=O,*CCCC *NC(=O)CN1C(=O)SC(=Cc2cccc(F)c2)C1=O,2,16,1,2,3,1,17,7,0,0,0,1,1,2.776700000000001,86.97270000000003,0.839824819856535,2.603897788948137,66.48,-6.3
19,CCC(C(=O)C(C)N)S(=O)Cc1ccccc1F,*NCC *C(=O)C(CC)S(=O)Cc1ccccc1F,2,13,1,1,2,1,13,5,0,0,0,0,1,1.7692999999999997,70.98180000000004,0.8574714902442471,3.678135029369094,60.160000000000004,-5.9
20,CCC(C)C(=O)N1CSCC1C(=O)NC(C)C(C)C,*CCCC *C(=O)N1CSCC1C(=O)NC(C)C(C)C,2,14,0,2,2,1,17,2,0,0,0,1,0,2.0946999999999996,79.85670000000005,0.8417425317374959,3.4872830853632344,49.410000000000004,-5.1
21,CCC(C)CCNNC(=O)Cc1csc(Nc2cc(C)ccn2)n1,*CCCC *CCN* *NC(=O)Cc1csc(Nc2cc(C)ccn2)n1,3,17,0,5,1,1,19,6,0,0,0,1,1,3.1896200000000006,98.29210000000003,0.4794889856776316,3.093371621515711,78.94,-5.8
22,CCC(C)CCNCC([NH3+])Cc1ccncc1Cl,*CCCC *CCN* *CC([NH3+])Cc1ccncc1Cl,3,14,0,3,0,1,15,3,0,0,0,0,1,1.9138000000000002,76.56880000000004,0.7093412855536844,3.8665411632960636,52.56,-5.3
23,CC(N)NC(=S)NC(Cc1ccccc1)c1ccccc1,*NCC *NC(=S)NC(Cc1ccccc1)c1ccccc1,2,17,0,3,0,1,15,7,0,0,0,0,2,2.739200000000001,91.84780000000003,0.5868126034375695,2.779889203890164,50.08,-6.3
24,CC(N)CCC(=O)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1,*NCC *CCC(=O)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1,2,18,0,4,2,1,21,6,0,0,0,1,2,3.2234000000000025,96.18240000000004,0.8820851163763166,2.6974342637590567,85.25000000000001,-7.2
25,CCC(C)CCNN1CCC2(CCC1=O)CN(Cc1ccc(Cl)cc1)CC[NH+]2C,*CCCC *CCN* *N1CCC2(CCC1=O)CN(Cc1ccc(Cl)cc1)CC[NH+]2C,3,23,0,4,1,1,27,4,0,0,0,0,2,2.3624,118.85240000000007,0.7095814644763603,4.963069631465043,40.02,-5.9
26,CC(N)C(NC(=O)NCCO)c1ccccc1,*NCC *C(NC(=O)NCCO)c1ccccc1,2,12,0,3,2,0,13,4,0,0,0,0,1,0.3664000000000004,66.45260000000003,0.5962935616782588,2.8725562405849665,87.38,-6.1
27,CCC(C)CCNC(=O)NCc1ccn(-c2ccc(F)cc2)n1,*CCCC *CCN* *C(=O)NCc1ccn(-c2ccc(F)cc2)n1,3,17,1,4,1,0,18,6,0,0,0,1,1,3.2468000000000012,87.83240000000004,0.823104469081059,2.6883446190411213,58.95,-6.2
28,CCC(C)CCNc1ccnc(NCc2ccon2)n1,*CCCC *CCN* *c1ccnc(NCc2ccon2)n1,3,14,0,5,1,0,16,5,0,0,0,1,1,2.924800000000001,78.42340000000003,0.7711325291504099,3.1731886275840058,75.87,-6.3
29,CC[NH2+]C1CC2(CCN1)CN(CCOc1ccccc1)C(=O)O2,*N1CCC2(CC1)CN(CCOc1ccccc1)C(=O)O2 *[NH2+]CC,2,17,0,3,3,0,21,4,0,0,0,1,2,0.5492000000000004,86.21310000000004,0.8031813220608494,4.5106835249401644,67.41,-6.5
30,CCC(C)CCNSC1=NC(=O)CC(c2ccccc2[N+](=O)[O-])C1C#N,*CCCC *CCN* *SC1=NC(=O)CC(c2ccccc2[N+](=O)[O-])C1C#N,3,18,0,4,3,1,20,6,1,0,0,0,2,3.820980000000003,101.66510000000005,0.33625139295702716,4.1736721697639165,108.38999999999999,0.0
31,CC(=O)N(Cc1csc(COc2ccccc2)n1)C(C)N,*NCC *N(Cc1csc(COc2ccccc2)n1)C(C)=O,2,15,0,3,2,1,16,6,0,0,0,1,1,2.3753,82.76140000000004,0.831992130318393,2.8578483862667827,68.45,-6.0
32,CCC(C)CCNCCC(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,*CCCC *CCN* *CCC(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,3,23,0,3,2,0,21,8,0,0,0,0,2,3.971000000000002,114.24260000000002,0.5159055561671892,2.3451954232743297,70.23,-6.2
33,CCC(C)CC(CC)[NH+](C)CCC(=O)NC,*CCCC *CC(CC)[NH+](C)CCC(=O)NC,2,13,0,2,1,0,14,1,0,0,0,0,0,0.8520000000000012,68.58840000000005,0.6355916174752815,4.771356814989247,33.54,-5.2
34,CCC(C)CCNC(c1cccc(C)c1)C(C)(C)[NH+]1CCCC1,*CCCC *CCN* *C(c1cccc(C)c1)C(C)(C)[NH+]1CCCC1,3,21,0,2,0,0,21,3,0,0,0,1,1,3.5192200000000025,100.00440000000008,0.7498085001008732,4.297534346816443,16.47,-6.0
35,CCC(C)CCNOCc1cc(F)ccc1N,*CCCC *CCN* *OCc1cc(F)ccc1N,3,13,1,2,1,0,14,3,0,0,0,0,1,2.8653000000000004,67.67610000000003,0.4374709727112899,3.031616461270554,47.28,-4.9
36,CCC(C)C(C)C(=O)N(C)C1CCc2ccccc2C1,*CCCC *C(C)C(=O)N(C)C1CCc2ccccc2C1,2,18,0,1,1,0,17,4,0,0,0,0,2,3.6845000000000026,83.64400000000006,0.8191328287061421,3.2695473917756095,20.310000000000002,-5.4
37,CCC(C)C(=O)c1cc(Br)ccc1I,*CCCC *C(=O)c1cc(Br)ccc1I,2,11,0,0,1,2,10,4,0,0,0,0,1,4.282500000000002,70.64450000000002,0.5759207836254476,2.813392804220644,17.07,-4.7
38,CC(N)CCNn1cc(C(=O)N2CCCCC2)c2nn(-c3ccccc3)c(=O)c-2c1,*NCC *CCN* *n1cc(C(=O)N2CCCCC2)c2nn(-c3ccccc3)c(=O)c-2c1,3,22,0,6,2,0,25,8,0,0,0,1,3,2.0456999999999987,116.69460000000002,0.6504781722338017,3.2426137762872447,98.18,-7.2
39,CCC(C)CCNc1ccc(C2CCCN2C(=O)NCC(C)(C)CC(C)O)cc1,*CCCC *CCN* *c1ccc(C2CCCN2C(=O)NCC(C)(C)CC(C)O)cc1,3,24,0,3,2,0,26,4,0,0,0,1,1,5.1783000000000055,121.16220000000007,0.5043258602427791,3.5311891402830202,64.60000000000001,-5.9
40,COc1ccc(C)cc1NC(=O)OC(C)N,*NCC *OC(=O)Nc1cc(C)ccc1OC,2,11,0,2,3,0,12,4,0,0,0,0,1,1.85682,61.484100000000026,0.7683739626059353,2.4512916178240403,73.58,-6.1
41,CC[NH2+]C(CC1(N(C)C)CCCC1)c1ccnc(N)c1,*C(Cc1ccnc(N)c1)C1(N(C)C)CCCC1 *[NH2+]CC,2,16,0,4,0,0,18,3,0,0,0,1,1,1.5527000000000002,83.35980000000005,0.8292835201516475,4.1582952399371695,58.760000000000005,-5.4
42,CC(N)Cc1ccc(C(N)=[NH2+])cc1F,*NCC *Cc1ccc(C(N)=[NH2+])cc1F,2,10,1,3,0,0,10,4,0,0,0,0,1,-0.8201999999999987,53.97520000000001,0.43609231234832363,3.400323781351622,77.63,-5.7
43,CCC(C)CCNN1C(=O)C([O-])=C(C(=O)c2ccc(C)cc2)C1c1cccc([N+](=O)[O-])c1,*CCCC *CCN* *N1C(=O)C([O-])=C(C(=O)c2ccc(C)cc2)C1c1cccc([N+](=O)[O-])c1,3,24,0,3,5,0,24,10,0,0,0,1,2,3.2246200000000007,117.29360000000003,0.3665481712307883,3.7052165216581265,115.61000000000001,-7.2
44,Cc1ncn(CC(C)N)c1C,*NCC *Cn1cnc(C)c1C,2,8,0,3,0,0,9,2,0,0,0,1,0,0.8471399999999999,45.350400000000015,0.6840954741780759,3.029740011991125,43.84,-4.7
45,Cc1c(C(=O)COC(C)N)c([O-])n(C(C)c2ccccc2)c(=O)c1C#N,*NCC *OCC(=O)c1c(C)c(C#N)c(=O)n(C(C)c2ccccc2)c1[O-],2,19,0,3,4,0,19,7,1,0,0,0,2,1.2152999999999994,93.78690000000003,0.6146764182071346,3.8388954025919846,121.16999999999999,0.0
46,CCC(C)CCNCc1ccc(NC(=O)c2cccnc2NC(C)C)cc1,*CCCC *CCN* *Cc1ccc(NC(=O)c2cccnc2NC(C)C)cc1,3,22,0,4,1,0,21,7,0,0,0,0,2,4.680000000000003,113.16960000000005,0.5328023241606269,2.632186725065072,66.05,-5.4
47,CC(N)C1Oc2ccccc2OC1c1ccccc1,*NCC *C1Oc2ccccc2OC1c1ccccc1,2,16,0,1,2,0,15,6,0,0,0,0,3,2.914900000000001,74.31840000000004,0.896989064920293,3.134956623824773,44.480000000000004,-6.4
48,CCC(C)CCNCC(=O)NC1CCN(c2ncc3c(n2)CCOC3)CC1,*CCCC *CCN* *CC(=O)NC1CCN(c2ncc3c(n2)CCOC3)CC1,3,20,0,5,2,0,25,4,0,0,0,0,3,1.6601000000000001,105.71140000000007,0.6729813990755356,3.222062168852055,79.38000000000001,-5.9
49,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)n2NCCC(C)N)c1,*NCC *CCN* *n1c(SCC(=O)Nc2cccc(C)c2)nnc1-c1ccco1,3,19,0,6,2,1,22,8,0,0,0,2,1,2.8581200000000004,110.75080000000003,0.4736391379332353,3.0754883078897146,111.00000000000001,-7.1
50,CCC(C)CCNN1CCOC(c2noc(C3(C(=O)OC)CC3)n2)C1,*CCCC *CCN* *N1CCOC(c2noc(C3(C(=O)OC)CC3)n2)C1,3,17,0,4,4,0,24,3,0,1,0,1,1,1.5882999999999996,89.56670000000005,0.7056064591700331,4.070409896557714,89.72,-6.2
51,CCOc1cc2c(cc1C(C)N)CCN(CN1C(=O)c3cccc(N)c3C1=O)C2,*NCC *c1cc2c(cc1OCC)CN(CN1C(=O)c3cccc(N)c3C1=O)CC2,2,22,0,4,3,0,24,8,0,0,0,1,3,2.2990000000000013,110.54880000000006,0.5959695303468366,3.0701765394491316,101.89000000000001,-6.6
52,CCC(C)C(C)C(=O)NCCc1[nH+]ccn1C,*CCCC *C(C)C(=O)NCCc1[nH+]ccn1C,2,13,0,3,1,0,14,3,0,0,0,1,0,1.1800999999999997,67.30140000000004,0.794612241573351,4.4827742723219615,48.17,-5.5
53,CC(N)NCc1cc(Cl)ccc1O,*NCC *NCc1cc(Cl)ccc1O,2,9,0,2,1,1,10,3,0,0,0,0,1,1.4398999999999995,53.60590000000002,0.6475965949719027,2.776131831917196,58.28,-5.2
54,CCC(C)C(C)(C)CNC(=O)NC1CCCC(S(C)(=O)=O)C1,*CCCC *C(C)(C)CNC(=O)NC1CCCC(S(C)(=O)=O)C1,2,16,0,2,3,1,19,3,0,0,0,0,1,2.713700000000001,90.65820000000006,0.7850695606702011,3.8031658385480203,75.27000000000001,-5.6
55,CCNC(=O)N1CCc2ccc(NC(=O)N(CC3CC3)C(C)N)cc21,*NCC *N(CC1CC1)C(=O)Nc1ccc2c(c1)N(C(=O)NCC)CC2,2,18,0,5,2,0,22,5,0,1,0,1,1,2.3272000000000004,98.66280000000005,0.7154234831505041,3.081165678333459,90.7,-6.3
56,CCC(C)CCNC(=O)NNc1ccc(C)nn1,*CCCC *CCN* *C(=O)NNc1ccc(C)nn1,3,12,0,5,1,0,14,4,0,0,0,0,1,1.8473199999999996,70.99810000000004,0.6740868182628118,2.9912797276805048,78.94000000000001,-5.9
57,CC(N)c1ncc(-c2ccccc2)n1-c1ccccc1,*NCC *c1ncc(-c2ccccc2)n1-c1ccccc1,2,17,0,3,0,0,14,8,0,0,0,1,2,3.559000000000002,81.60240000000003,0.7848609449429288,2.4918886275840055,43.839999999999996,-6.3
58,CCC(C)N(Cc1ccc2c(c1)OCO2)C1CCCCC1,*CCCC *N(Cc1ccc2c(c1)OCO2)C1CCCCC1,2,18,0,1,2,0,20,3,0,0,0,1,2,4.348500000000004,84.73400000000007,0.8041545306482341,2.69849700661004,21.700000000000003,-6.5
59,Cc1ccc(NC(=O)NC(C)NCCC(C)N)cc1C(=O)N(C)C,*NCC *CCN* *C(C)NC(=O)Nc1ccc(C)c(C(=O)N(C)C)c1,3,17,0,5,2,0,19,5,0,0,0,0,1,1.4912200000000004,97.08200000000005,0.567334686656675,3.1967115124480117,99.49,-5.5
60,CCC(C)c1cccc(-c2cnc3n[n-]nc3c2)c1,*CCCC *c1cccc(-c2cnc3n[n-]nc3c2)c1,2,15,0,4,0,0,14,7,0,0,0,1,2,3.1625000000000014,74.79500000000004,0.7171249839824793,3.701607958499821,52.77,-7.0
61,Cc1nn(CC2CC2)c(=O)n1C(C)N,*NCC *n1c(C)nn(CC2CC2)c1=O,2,9,0,4,1,0,13,2,0,1,0,1,0,0.24041999999999997,52.846400000000024,0.7527387490325524,3.43141401004185,65.84,-5.1
62,CCC(C)CCNN1CCn2c1nnc(C(=O)NCc1ccc3c(c1)OCO3)c2=O,*CCCC *CCN* *N1CCn2c1nnc(C(=O)NCc1ccc3c(c1)OCO3)c2=O,3,20,0,6,4,0,26,7,0,0,0,2,2,1.0577999999999999,109.44790000000006,0.6597515605160578,3.401353490061842,110.61000000000001,-7.2
63,CCC(C)CCNOCC(=O)NN=Cc1ccc(O)c(Br)c1,*CCCC *CCN* *OCC(=O)NN=Cc1ccc(O)c(Br)c1,3,15,0,3,3,1,17,5,0,0,0,0,1,2.5622,89.57020000000004,0.3535225847387691,3.1930080170090163,82.95,-5.5
64,CCC(C)CCNC(=O)c1cc2cc(NCc3nnc(C4CC4)o3)ccc2s1,*CCCC *CCN* *C(=O)c1cc2cc(NCc3nnc(C4CC4)o3)ccc2s1,3,21,0,4,2,1,24,7,0,1,0,2,1,4.939800000000004,111.82990000000005,0.5335642958239019,3.0929777309666378,80.05,-6.4
65,CC(N)CC(=O)NC1CC[NH+](CC2(c3cccc(F)c3)CCCC2)CC1,*NCC *CC(=O)NC1CC[NH+](CC2(c3cccc(F)c3)CCCC2)CC1,2,21,1,3,1,0,24,4,0,0,0,1,2,1.5383000000000002,101.54080000000006,0.7189172218589762,4.001689732940192,59.56,-6.5
66,CCC(C)CCNC(=O)c1ccc(NC(=O)c2[nH]c3ccc(Cl)cc3c2Cl)c(C)c1,*CCCC *CCN* *C(=O)c1ccc(NC(=O)c2[nH]c3ccc(Cl)cc3c2Cl)c(C)c1,3,23,0,3,2,2,23,9,0,0,0,1,2,6.201420000000004,123.85610000000004,0.404251028254328,2.763273489199719,73.99000000000001,-6.1
67,CCC(C)CCN[NH2+]CC(=O)Nc1ccc(N2CCOCC2)cc1,*CCCC *CCN* *[NH2+]CC(=O)Nc1ccc(N2CCOCC2)cc1,3,18,0,4,2,0,21,4,0,0,0,0,2,0.9659000000000018,96.97080000000005,0.35720816609257733,3.393911125745497,70.21000000000001,-5.9
68,CC(N)C1CCC[NH+]1C(C(=O)[O-])c1c[nH]c2cc(NC(=O)c3ccccc3)ccc12,*NCC *C1CCC[NH+]1C(C(=O)[O-])c1c[nH]c2cc(NC(=O)c3ccccc3)ccc12,2,23,0,4,3,0,24,9,0,0,0,2,2,0.6057000000000015,112.94300000000001,0.47989888224205235,4.479993586253221,115.47999999999999,-6.7
69,CCC(C)CCNc1cccc2ccn(Cc3nc(C)c(C)s3)c12,*CCCC *CCN* *c1cccc2ccn(Cc3nc(C)c(C)s3)c12,3,20,0,3,0,1,20,6,0,0,0,2,1,5.611040000000005,105.18970000000006,0.6050067333530998,3.119610083054174,29.85,-5.9
70,CCC(C)NCc1ccc(C(=O)N(c2nc(C)cs2)C2CC2)cc1,*CCCC *NCc1ccc(C(=O)N(c2nc(C)cs2)C2CC2)cc1,2,19,0,3,1,1,20,6,0,1,0,1,1,4.148820000000003,99.71720000000005,0.8212966383765824,2.8077443708910064,45.230000000000004,-5.6
71,CC(N)[NH+]1CCC(NC(=O)Nc2ccc(F)cc2)C1,*NCC *[NH+]1CCC(NC(=O)Nc2ccc(F)cc2)C1,2,13,1,4,1,0,16,4,0,0,0,1,1,-0.09089999999999843,71.30550000000002,0.6179094631520614,4.129350295813162,71.59,-5.3
72,CCC(C)CC([NH2+]C)C1CCc2ccccc21,*CCCC *CC([NH2+]C)C1CCc2ccccc21,2,16,0,1,0,0,15,3,0,0,0,1,1,2.7144000000000004,73.21340000000005,0.8036804136291796,4.1015390698331196,16.61,-6.2
73,CCC(C)CCNC(=O)c1ccc2c(c1)C1C=CCC1C(c1cccnc1)N2,*CCCC *CCN* *C(=O)c1ccc2c(c1)C1C=CCC1C(c1cccnc1)N2,3,24,0,3,1,0,23,8,0,0,0,1,3,5.074100000000004,113.43590000000003,0.6928651127846102,3.639171140409972,54.02,-6.6
74,CCC(C)CCNN1C(=O)C2C(C1=O)C(C(=O)C(C)(C)C)N1c3ccccc3C=CC21,*CCCC *CCN* *N1C(=O)C2C(C1=O)C(C(=O)C(C)(C)C)N1c3ccccc3C=CC21,3,25,0,3,3,0,27,7,0,0,0,2,2,3.4278000000000013,120.90070000000004,0.7102062204262685,4.291243262957126,69.72,-7.3
75,CC(N)c1ccc(Cc2cnc(N3C(=N)SCC3=O)s2)cc1,*NCC *c1ccc(Cc2cnc(N3C(=N)SCC3=O)s2)cc1,2,15,0,4,1,2,17,7,0,0,0,2,1,2.7681700000000005,91.63510000000001,0.901623443962079,3.280586477733907,83.07,-6.3
76,CCC(C)NC(=O)c1cn(Cc2ccccc2)cc2c(=O)n(-c3ccccc3)nc1-2,*CCCC *NC(=O)c1cn(Cc2ccccc2)cc2c(=O)n(-c3ccccc3)nc1-2,2,24,0,4,2,0,22,11,0,0,0,1,3,3.7154000000000025,117.20920000000001,0.5363717196549791,2.7047615401512886,68.92,-7.0
77,CCC(C)CCCC(=O)NCCN1CCOCC1,*CCCC *CCCC(=O)NCCN1CCOCC1,2,14,0,2,2,0,17,1,0,0,0,0,1,1.6512,73.57470000000005,0.7177964595768966,2.4918578634271107,41.57000000000001,-5.2
78,CCC(C)CCNC(=O)OCc1cnc(-c2ccc([N+](=O)[O-])cc2)o1,*CCCC *CCN* *C(=O)OCc1cnc(-c2ccc([N+](=O)[O-])cc2)o1,3,17,0,3,5,0,19,7,0,0,0,1,1,3.912200000000003,90.85310000000001,0.5727379815108137,2.932022878524572,107.5,-5.8
79,CCC(C)CCNC1CCN(C(=O)NCc2ncn(C)n2)CC1,*CCCC *CCN* *C1CCN(C(=O)NCc2ncn(C)n2)CC1,3,16,0,6,1,0,21,3,0,0,0,1,1,1.5148999999999995,89.90840000000006,0.7978814074132297,3.1909067492186356,75.08000000000001,-6.2
80,CC(N)N(C)c1cccc(NC(=O)CCCc2cccs2)c1,*NCC *N(C)c1cccc(NC(=O)CCCc2cccs2)c1,2,17,0,3,1,1,17,6,0,0,0,1,1,3.450400000000002,94.38110000000005,0.7690284938949992,2.792978537287256,58.36,-5.6
81,CC(N)C[NH+](C)C1CC[NH+](C)CC1,*NCC *C[NH+](C)C1CC[NH+](C)CC1,2,10,0,3,0,0,13,0,0,0,0,0,1,-2.4745999999999952,55.04580000000003,0.4496227958038481,6.558904784016271,34.9,-5.0
82,CCC(C)CCNCOC(=O)c1sc2nc(C)[nH]c(=O)c2c1C,*CCCC *CCN* *COC(=O)c1sc2nc(C)[nH]c(=O)c2c1C,3,16,0,3,3,1,19,5,0,0,0,1,1,2.7415400000000005,92.07190000000004,0.4609548810540643,3.274658228508578,84.07999999999998,-6.1
83,CCC(C)NC(=O)C(=O)NCC1CCN(c2nc3ccccc3o2)CC1,*CCCC *NC(=O)C(=O)NCC1CCN(c2nc3ccccc3o2)CC1,2,19,0,4,3,0,22,6,0,0,0,1,2,2.0751,99.85140000000006,0.7992110499804043,2.8352897329401916,87.47000000000001,-6.7
84,CC(C)CC(c1cccnc1)C(C)N,*NCC *C(CC(C)C)c1cccnc1,2,12,0,2,0,0,11,3,0,0,0,0,1,2.5584999999999996,60.08240000000004,0.7959187251375823,3.0952059667209824,38.91,-4.9
85,CCC1CC(=O)N(CC(CC)C(C)N)C1,*NCC *C(CC)CN1CC(CC)CC1=O,2,12,0,2,1,0,14,1,0,0,0,1,0,1.6183,62.40840000000004,0.7524299595946291,3.7573019529503267,46.33,-4.8
86,CCC(C)OCCC(=O)N1c2ccc([N+](=O)[O-])cc2CC1C,*CCCC *OCCC(=O)N1c2ccc([N+](=O)[O-])cc2CC1C,2,16,0,2,4,0,18,5,0,0,0,1,1,3.0776000000000012,84.07040000000003,0.5978014025643621,3.178065863721673,72.67999999999999,-6.0
87,CCC(C)CCNCC[NH+]1CCC(N2CCOCC2)C1,*CCCC *CCN* *CC[NH+]1CCC(N2CCOCC2)C1,3,16,0,3,1,0,21,0,0,0,0,1,1,0.0016000000000044867,83.30240000000006,0.6150175846943607,4.677115836434398,28.94,-5.1
88,CCC(C)CCNCc1ccccc1CNC(=O)N1CCc2ccc(OC)cc2C1,*CCCC *CCN* *Cc1ccccc1CNC(=O)N1CCc2ccc(OC)cc2C1,3,25,0,3,2,0,25,7,0,0,0,0,3,4.488900000000004,121.56440000000006,0.6002120916810525,2.75840733621569,53.599999999999994,-6.1
89,CCC(C)CCNCC1CCN(C(=O)Nc2ccc3nc(C(C)(C)C)sc3c2)C1,*CCCC *CCN* *CC1CCN(C(=O)Nc2ccc3nc(C(C)(C)C)sc3c2)C1,3,23,0,4,1,1,26,5,0,0,0,2,1,5.473400000000005,123.96040000000008,0.5882186402050846,3.3033319579706726,57.260000000000005,-4.7
90,CCC(C)Nc1nc(-c2ccc3c(c2)N(CC)C(=O)CO3)c(C)s1,*CCCC *Nc1nc(-c2ccc3c(c2)N(CC)C(=O)CO3)c(C)s1,2,18,0,3,2,1,20,6,0,0,0,1,2,4.074220000000003,99.18470000000005,0.8872222927648963,2.985028871465058,54.46000000000001,-6.2
91,CCC(C)CCNc1nc(NC)nc(N2CCOCC2)n1,*CCCC *CCN* *c1nc(NC)nc(N2CCOCC2)n1,3,14,0,6,1,0,19,3,0,0,0,0,2,1.5979999999999999,84.96740000000004,0.7907373046484333,2.955636691351529,75.2,-6.0
