,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
104,Cc1nc2nc(N)nn2c(C)c1CC(=O)N1CCN(CC(=O)NC(C)N)CC1,*NCC *NC(=O)CN1CCN(C(=O)Cc2c(C)nc3nc(N)nn3c2C)CC1,2,17,0,9,2,0,24,6,0,0,0,1,2,-1.5690599999999968,103.18450000000003,0.5196503567743082,3.16592140479281,147.76999999999998,-6.9,0
105,CC(O)(CC(=O)NNc1nc(-c2ccccc2)no1)C(=O)Nc1ccc(Cl)cc1C(N)=O,*OC(C)C(=O)Nc1ccc(Cl)cc1C(N)=O *CC(=O)NNc1nc(-c2ccccc2)no1,2,20,0,6,5,1,23,11,0,0,0,1,2,1.7118000000000002,115.3398,0.3170514414255909,3.1579543552340503,172.47,-8.3,0
106,CC[NH2+]C(N)(CC1=c2ccccc2=[NH+]C1)C(=O)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1,*NC(CC1=c2ccccc2=[NH+]C1)C(=O)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1 *[NH2+]CC,2,23,0,6,3,1,25,11,0,0,0,2,2,-2.711199999999992,124.96370000000003,0.26657120255821354,4.7933050001145325,144.23,-8.0,0
107,CC(N)=CC(=O)NNC(=O)CN1CCCc2ccccc21,*NCC *=CC(=O)NNC(=O)CN1CCCc2ccccc21,2,15,0,4,2,0,16,6,0,0,0,0,2,0.44910000000000116,81.20580000000004,0.5564728083272106,2.452811547420435,87.46,-7.5,0
108,CC(N)C(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1,*NCC *C(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1,2,12,0,7,2,0,15,7,0,0,0,1,1,-1.1652999999999991,73.18780000000002,0.6087301151987501,2.663671332811763,127.82000000000001,-6.9,0
102,CC(N)NC(=O)Cn1nc2n(CCC(=O)NC3CCCC3)c(=O)c3ccccc3n2c1=O,*NCC *NC(=O)Cn1nc2n(CCC(=O)NC3CCCC3)c(=O)c3ccccc3n2c1=O,2,21,0,7,4,0,27,8,0,0,0,2,2,-0.3192999999999986,118.02580000000003,0.4285695037985754,3.118292505622988,145.51999999999998,-7.9,0
93,O=C(c1n[nH]c(=O)c2ccccc12)N1CC=C(n2nc(-n3cncn3)ccc2=O)C1,*C1C=CCN1C(=O)c1n[nH]c(=O)c2ccccc12 *n1nc(-n2cncn2)ccc1=O,2,19,0,8,3,0,22,12,0,0,0,2,3,0.057399999999999896,105.9542,0.5123392715558945,3.069874563242169,131.66,-7.6,0
92,O=C1Cc2ccccc2CN1c1ccncc1-n1nc2n(c(=O)c1=O)CCN2c1ccc(F)cc1,*c1cc(N2Cc3ccccc3CC2=O)ccn1 *n1nc2n(c(=O)c1=O)CCN2c1ccc(F)cc1,2,25,1,6,3,0,27,13,0,0,0,1,5,2.1693,126.63100000000007,0.4263389819986896,2.9539692036880325,93.33,-8.4,0
91,CN(CNC(=O)CN1CCn2c(nn(C)c2=O)C1)C(=O)c1cc([N+](=O)[O-])ccc1Cl,*N(C)C(=O)CN1CCn2c(nn(C)c2=O)C1 *N(C)C(=O)c1cc([N+](=O)[O-])ccc1Cl,2,17,0,7,5,1,24,8,0,0,0,1,2,-0.19509999999999783,105.95460000000001,0.37534979911322897,3.0105019877100485,135.61,-7.4,0
76,O=C(NCC(=O)N1CCOCC1)c1ccccc1,*C(=O)c1ccccc1 *NCC(=O)N1CCOCC1,2,13,0,2,3,0,14,5,0,0,0,0,2,0.2752,66.17420000000003,0.8550937348630001,1.6559245975895465,58.64,-6.2,0
77,CNS(=O)(=O)c1ccc(CCC(=O)Nc2cccn(C)c2=O)cc1,*c1ccc(S(=O)(=O)NC)cc1 *CCC(=O)Nc1cccn(C)c1=O,2,16,0,3,4,1,16,9,0,0,0,0,2,0.8647,91.32120000000002,0.820895110518,2.070318118675333,97.26999999999998,-7.2,0
78,O=C(COc1cccc2ccccc12)NNC(=O)c1ccc(F)cc1,*CC(=O)NNC(=O)c1ccc(F)cc1 *Oc1cccc2ccccc12,2,19,1,2,3,0,17,10,0,0,0,0,3,2.8189,91.45190000000004,0.714230874618,1.7517993130997205,67.43,-7.5,0
79,COC(=O)c1ccc2c(c1)=[NH+]C(c1cn(CCC(=O)[O-])c3ccccc13)[NH+]=2,*C(=O)OC *Cn1cc(C2[NH+]=c3ccc(*)cc3=[NH+]2)c2ccccc21 *CC(=O)[O-],3,20,0,3,4,0,20,10,0,0,0,2,2,-3.3193,91.46590000000002,0.475059685676,4.343786675115021,99.3,-7.5,0
80,NC(=O)c1noc(Cn2ccnc2-c2cccc3c2oc2ccccc23)n1,*C(N)=O *c1noc(Cn2ccnc2-c2cccc3c2oc2ccccc23)n1,2,19,0,5,3,0,20,11,0,0,0,3,2,2.9797,96.8589,0.5224185365690001,2.6688694866676226,112.97,-9.4,0
81,O=C(Cn1cc(Cl)c(=O)[nH]c1=O)c1ccc2c(c1)CCCC2,*CC(=O)c1ccc2c(c1)CCCC2 *n1cc(Cl)c(=O)[nH]c1=O,2,16,0,2,3,1,17,7,0,0,0,0,3,1.9517,83.74720000000002,0.8841462279410001,2.336219386963432,71.93,-8.3,0
82,O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,*C(=O)N1CCC(C(=O)N2CCc3ccccc3C2)CC1 *c1cc(=O)[nH]c2ccccc12,2,25,0,3,3,0,25,10,0,0,0,0,5,2.9652,118.75920000000002,0.6926908386730001,2.23728062667932,73.48,-8.9,0
83,NC(=O)Cn1nc(-n2cncn2)ccc1=O,*CC(N)=O *n1nc(-n2cncn2)ccc1=O,2,8,0,6,2,0,11,6,0,0,0,1,1,-1.6907,52.6084,0.703828932529,2.5637330907329474,108.69,-6.3,0
84,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2)cc1,*S(=O)(=O)c1ccc(C)cc1 *N(C)CC(=O)Nc1ccccc1,2,16,0,2,3,1,14,9,0,0,0,0,2,2.25422,86.06650000000003,0.921360941009,1.6450186913607787,66.48,-6.9,0
85,CCNC(=O)CNC(=O)NNC(=O)C(C)(C)C,*NCC *C(=O)CNC(*)=O *NNC(=O)C(C)(C)C,3,10,0,4,3,0,13,3,0,0,0,0,0,-0.501,62.81580000000002,0.523372856263,2.3158599384839125,99.33,-5.6,0
86,O=C(CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)N1CCN(c2ccccc2F)CC1,*CC(=O)N1CCN(c2ccccc2F)CC1 *N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2,20,1,4,5,0,23,10,0,0,0,1,3,1.6787,103.65640000000003,0.433477005461,2.1917635931777504,104.07,-7.9,0
87,CCC(=O)Nc1ccc(C(=O)NC)cc1,*C(=O)CC *Nc1ccc(*)cc1 *C(=O)NC,3,11,0,2,2,0,10,5,0,0,0,0,1,1.3947,58.752900000000025,0.7931133910160001,1.4918254264962236,58.2,-5.8,0
88,Cn1c(CNC(=O)c2ccccc2)cc(=O)n(C)c1=O,*c1cc(=O)n(C)c(=O)n1C *CNC(*)=O *c1ccccc1,3,14,0,3,3,0,14,7,0,0,0,0,2,0.0139999999999999,74.53620000000002,0.880517324349,1.9756746765103177,73.1,-6.0,0
89,CNC(=O)NCCS(=O)(=O)NCc1ccccc1,*C(=O)NC *NCCS(=O)(=O)NCc1ccccc1,2,11,0,3,3,1,12,6,0,0,0,0,1,0.035,69.52690000000003,0.701327835318,2.00121327214576,87.30000000000001,-6.2,0
90,CC1CCc2cc(F)ccc2N1C(=O)CN1CC(NC(=O)Nc2ccc(C(N)=O)cc2F)NC1=O,*N1CCN(CC(=O)N2c3ccc(F)cc3CCC2C)C1=O *NC(=O)Nc1ccc(C(N)=O)cc1F,2,23,2,6,4,0,28,10,0,0,0,1,3,1.9043999999999996,122.63400000000006,0.5131071054149777,3.678269741409891,136.87,-8.7,0
109,CC(N)C(=O)NNC(=O)C(=O)N1CCCC1,*NCC *C(=O)NNC(=O)C(=O)N1CCCC1,2,9,0,4,3,0,13,3,0,0,0,1,0,-1.8965999999999987,55.74880000000002,0.3600405100901108,2.7607273959993552,104.52999999999999,-5.9,0
110,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCN(C(C)N)CC1,*NCC *N1CCN(S(=O)(=O)c2c(C)[nH]c(=O)[nH]c2=O)CC1,2,11,0,5,4,1,17,5,0,0,0,0,2,-2.0173799999999966,76.40160000000002,0.5894893758497469,3.114692570472405,132.35999999999999,-6.7,0
111,CC(N)C(=O)NCC(=O)NCc1ccc2c(c1)OCCO2,*NCC *C(=O)NCC(=O)NCc1ccc2c(c1)OCCO2,2,14,0,3,4,0,17,5,0,0,0,0,2,-0.4625999999999999,75.93780000000004,0.6813538176944408,2.492915400608373,102.68,-6.7,0
112,CC(N)C(=O)NNC(=O)C(Cc1ccccc1)n1cnnn1,*NCC *C(=O)NNC(=O)C(Cc1ccccc1)n1cnnn1,2,13,0,7,2,0,16,7,0,0,0,1,1,-1.0484999999999989,76.93480000000002,0.6047739526557377,3.1627972036720458,127.82000000000001,-7.4,0
132,CC(N)N1CCN(C(=O)C(N)=O)CC1,*NCC *N1CCN(C(=O)C(N)=O)CC1,2,8,0,4,2,0,12,2,0,0,0,0,1,-2.079399999999997,50.996800000000015,0.4750779992102992,2.9113375027653436,92.66,-4.8,0
133,CC(C)NC(=O)C(=O)NNC(=O)C(C)N,*NCC *C(=O)NNC(=O)C(=O)NC(C)C,2,8,0,4,3,0,11,3,0,0,0,0,0,-1.994399999999998,53.21350000000002,0.3157554698948391,2.7662305217070813,113.32000000000001,-5.3,0
134,CCC(C)NC(=O)C(=O)NNC(=S)NN=C1C(=O)N(C)c2ccc(S(=O)(=O)N3CCOCC3)cc21,*CCCC *NC(=O)C(=O)N* *NC(=S)NN=C1C(=O)N(C)c2ccc(S(=O)(=O)N3CCOCC3)cc21,3,20,0,7,6,2,27,10,0,0,0,1,2,-1.2019999999999944,130.8746,0.21014708147727718,3.315830114477917,161.54,-7.2,0
135,CC(N)c1ccccc1C1C2[NH+]=c3ccccc3=C2CCN1C(=O)c1nc2ncccn2n1,*NCC *c1ccccc1C1C2[NH+]=c3ccccc3=C2CCN1C(=O)c1nc2ncccn2n1,2,25,0,7,1,0,26,12,0,0,0,2,4,-0.335499999999997,121.17460000000004,0.45580707172810914,4.5417356487752985,103.38,-8.9,0
136,CC(N)C(=O)N1CCN(C(=O)c2ncccc2[O-])C2CS(=O)(=O)CC21,*NCC *C(=O)N1CCN(C(=O)c2ncccc2[O-])C2CS(=O)(=O)CC21,2,15,0,4,5,1,20,7,0,0,0,1,2,-2.0475999999999956,86.31170000000003,0.6351379536249677,4.078215749056083,136.73000000000002,-7.4,0
137,CCC(C)NC(=O)C(=O)NCS(=O)(=O)N1CCN(CCO)CC1,*CCCC *NC(=O)C(=O)N* *CS(=O)(=O)N1CCN(CCO)CC1,3,13,0,4,5,1,19,4,0,0,0,0,1,-2.0854999999999952,84.92400000000004,0.4533187712692494,3.021986764488725,119.05,-6.1,0
138,CC(N)C(=O)N1CC(n2cc(C(=O)[O-])nn2)C1,*NCC *C(=O)N1CC(n2cc(C(=O)[O-])nn2)C1,2,9,0,5,3,0,14,4,0,0,1,1,0,-2.6278999999999977,53.61890000000001,0.6153025235322385,3.6384927296829925,117.17000000000002,-6.1,0
139,CC(N)C(=O)NNC(=O)CCCNC(=O)c1ccco1,*NCC *C(=O)NNC(=O)CCCNC(=O)c1ccco1,2,12,0,4,4,0,15,5,0,0,0,1,0,-0.7158,70.21000000000002,0.40455170659860884,2.631812432744363,126.46,-6.5,0
140,COC(=O)CCNC(=O)C(C)N,*NCC *C(=O)NCCC(=O)OC,2,7,0,2,3,0,9,2,0,0,0,0,0,-0.987099999999999,43.292100000000005,0.5362243140308279,2.3696292477118117,81.42,-4.6,0
141,CC(N)=CC(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1,*NCC *=CC(=O)NNC(=O)Cn1nnc(-c2ccccc2)n1,2,13,0,7,2,0,15,8,0,0,0,1,1,-0.6499999999999986,77.48280000000001,0.508356218327356,2.5017724887004054,127.82000000000001,-7.3,0
142,CC(N)C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,*NCC *C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,2,13,0,4,5,1,17,7,0,0,0,0,2,-0.22509999999999852,82.08460000000002,0.5948862870519774,2.4923244816103125,126.85000000000002,-6.9,0
144,COc1ccc2c(c1)=C1CCN3C(=O)N(C(C)C(=O)NCC(C)N)C(=O)C3(C)C1[NH+]=2,*NCC *CNC(=O)C(C)N1C(=O)N2CCC3=c4cc(OC)ccc4=[NH+]C3C2(C)C1=O,2,21,0,5,4,0,26,7,0,0,0,2,2,-2.7931999999999944,107.59680000000003,0.45020443866620613,4.838728560317895,118.94,-7.6,0
145,CC(N)NC(=O)COC(=O)C1=c2ccccc2=[NH+]C(=O)C1,*NCC *NC(=O)COC(=O)C1=c2ccccc2=[NH+]C(=O)C1,2,14,0,3,4,0,15,7,0,0,0,0,2,-3.5680999999999967,71.54080000000002,0.39217861305530943,4.080308760317046,112.45999999999998,-6.8,0
146,CC(N)=CC(=O)Nc1ccccc1C(=O)N1CCCCC1,*NCC *=CC(=O)Nc1ccccc1C(=O)N1CCCCC1,2,16,0,3,2,0,16,6,0,0,0,0,2,2.1137000000000006,82.77060000000003,0.8360516106903916,2.071495510914568,75.42999999999999,-7.6,0
147,CCC(C)N1C(=O)N(CCc2ccccc2)C2(CC[NH+](CC3C=c4ccccc4=[NH+]3)CC2)C1=O,*CCCC *N1C(=O)N(CCc2ccccc2)C2(CC[NH+](CC3C=c4ccccc4=[NH+]3)CC2)C1=O,2,28,0,4,2,0,29,9,0,0,0,2,3,-0.7275999999999938,130.38640000000004,0.535796495951991,5.252092399861595,59.03000000000001,-8.4,0
131,CC(N)C(=O)NCC(=O)NCc1cccnc1,*NCC *C(=O)NCC(=O)NCc1cccnc1,2,11,0,4,2,0,12,5,0,0,0,0,1,-0.8387999999999991,62.742800000000024,0.620738592721023,2.355193548013597,97.11,-6.1,0
75,COC(=O)c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,*C(=O)OC *c1ccccc1-n1c(=O)c2ccccc2n(CC(=O)NCc2ccc(C)cc2)c1=O,2,26,0,3,5,0,24,13,0,0,0,0,4,2.56382,128.17020000000005,0.4478938801899999,2.1740383039614777,99.4,-8.4,0
130,CC(N)C(=O)NCC(=O)Nc1nc(C2=c3ccccc3=[NH+]C2)cs1,*NCC *C(=O)NCC(=O)Nc1nc(C2=c3ccccc3=[NH+]C2)cs1,2,16,0,5,2,1,18,8,0,0,0,2,1,-2.5421999999999967,90.53750000000002,0.47878392661961816,3.7917451509274773,111.08,-7.0,0
128,CC(N)C(=O)NNC(=O)c1nonc1N,*NCC *C(=O)NNC(=O)c1nonc1N,2,6,0,6,3,0,11,4,0,0,0,1,0,-2.24,47.96869999999999,0.4062916520087628,3.039731958954045,149.16,-6.1,0
113,CC(N)N1C(=O)C(C2NCCC3=c4ccccc4=[NH+]C32)C(O)NC1O,*NCC *N1C(=O)C(C2NCCC3=c4ccccc4=[NH+]C32)C(O)NC1O,2,17,0,5,3,0,23,5,0,0,0,1,3,-4.7713999999999945,88.49610000000003,0.31943762937007697,5.6439634674051735,124.82000000000001,-7.5,0
114,CC(N)NC(=O)Cn1cc(S(=O)(=O)N2CCOCC2)ccc1=O,*NCC *NC(=O)Cn1cc(S(=O)(=O)N2CCOCC2)ccc1=O,2,13,0,4,5,1,18,6,0,0,0,0,2,-1.7098999999999964,82.07190000000003,0.6131415147283288,2.920847239497588,123.72999999999999,-6.2,0
115,NC(=[NH2+])c1ccccc1-n1cc2c(O)nc(SCC(N)=O)nc2n1,*n1ncc2c(O)nc(SCC(N)=O)nc21 *c1ccccc1C(N)=[NH2+],2,14,0,7,2,1,17,9,0,0,0,1,2,-1.4370999999999996,88.465,0.19087427631150664,3.2671409555399613,158.52999999999997,-7.1,0
116,COc1ccc2[nH]c3c(=O)n(C4CN(Cc5cccc(C)c5)C(=O)C(=O)N4)cnc3c2c1,*N1CCN(Cc2cccc(C)c2)C(=O)C1=O *n1cnc2c([nH]c3ccc(OC)cc32)c1=O,2,23,0,5,4,0,25,11,0,0,0,1,4,1.8520200000000002,118.18740000000004,0.4795353456505485,3.339873942647502,109.32000000000001,-8.4,0
117,CC(N)=CC(=O)Nc1ccccc1C(N)=O,*NCC *=CC(=O)Nc1ccccc1C(N)=O,2,11,0,3,2,0,10,6,0,0,0,0,1,0.5865000000000005,61.53400000000001,0.6485164029581406,2.0980186005719474,98.21000000000001,-6.9,0
118,CC(N)NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,*NCC *NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,2,11,0,3,5,1,13,7,0,0,0,0,1,-2.2506999999999975,67.75310000000002,0.5066169001824221,3.0666130607955564,141.42,-6.1,0
119,CC(N)C(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,*NCC *C(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,2,10,0,6,4,0,17,4,0,0,0,1,1,-2.4781999999999975,66.0083,0.5715850215651829,3.4373675842595146,145.63,-5.8,0
120,CC(N)C(=O)OCC(=O)Nc1ccc(C(N)=O)cc1,*NCC *C(=O)OCC(=O)Nc1ccc(C(N)=O)cc1,2,12,0,3,4,0,13,6,0,0,0,0,1,-0.3855999999999997,68.19800000000001,0.6254336058718053,2.27463074747555,124.51000000000002,-6.0,0
121,CC(N)C(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,*NCC *C(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,2,15,0,6,3,1,19,8,0,0,0,1,2,-0.020699999999999275,89.29320000000003,0.7902824501581945,2.8801571642388595,124.07000000000001,-7.4,0
122,CC(N)C(=O)NNC1=c2ccccc2=[NH+]C1=O,*NCC *C(=O)NNC1=c2ccccc2=[NH+]C1=O,2,11,0,4,2,0,12,6,0,0,0,1,1,-3.9967999999999977,59.10050000000001,0.3999484636131024,4.155225953905578,98.19,-7.1,0
123,CC(N)C(=O)NCC(=O)N1CCCC1,*NCC *C(=O)NCC(=O)N1CCCC1,2,9,0,3,2,0,12,2,0,0,0,1,0,-0.9277999999999997,52.473100000000024,0.6164736106899866,2.3689945877855862,75.42999999999999,-5.7,0
124,CC(N)C(=O)NN1C(=S)N(c2ccccc2)C(=O)C1CC(N)=O,*NCC *C(=O)NN1C(=S)N(c2ccccc2)C(=O)C1CC(N)=O,2,14,0,5,3,1,17,7,0,0,0,1,1,-0.7575000000000001,87.75650000000002,0.6083131181247494,3.3399806169777326,121.76000000000002,-7.6,0
125,CC[NH2+]n1nnc(CN2CCN(c3ccc4nncn4n3)CC2)n1,*n1nnnc1CN1CCN(c2ccc3nncn3n2)CC1 *[NH2+]CC,2,13,0,11,0,0,21,6,0,0,0,2,2,-2.2205999999999957,83.95340000000003,0.5239742655803769,3.5424029014981446,109.77,-7.2,0
126,CC(N)Cn1c(=O)c(=O)n(CC(=O)N2CCN(c3ccccc3)CC2)c2cccnc21,*NCC *Cn1c(=O)c(=O)n(CC(=O)N2CCN(c3ccccc3)CC2)c2cccnc21,2,22,0,6,3,0,25,9,0,0,0,0,4,0.2542000000000011,119.14740000000003,0.5912105956968315,2.894976879416861,106.46,-7.8,0
127,CC(N)C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,*NCC *C(=O)N1CCN(C(=O)CN2CCOCC2)CC1,2,13,0,4,3,0,19,2,0,0,0,0,2,-1.6633999999999955,74.06840000000004,0.6707027446323991,2.5129592509261798,79.11000000000001,-5.1,0
129,CC(N)C(C(N)=O)N1CCN(C(=O)CN2CCOCC2)CC1,*NCC *C(C(N)=O)N1CCN(C(=O)CN2CCOCC2)CC1,2,14,0,5,3,0,21,2,0,0,0,0,2,-2.336099999999994,82.04380000000003,0.589429746078047,3.1448112987784205,105.13,-5.7,0
74,NC(=O)c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,*C(N)=O *c1cnc(-c2ccccc2)n(CC(=O)Nc2ccc3c(c2)OCCO3)c1=O,2,21,0,4,5,0,22,11,0,0,0,0,4,1.4191,108.51260000000002,0.666885144858,2.273998361897404,125.54000000000002,-8.1,0
143,CC(N)CCN1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1,*NCC *CCN1C=[NH+]C(c2ccccc2)C1C1[NH+]=c2ccc(F)cc2=[NH+]1,2,20,1,5,0,0,21,8,0,0,0,2,2,-4.162499999999994,94.53950000000005,0.4402526116055927,5.587295649313533,71.17,-7.6,0
72,CNC(=O)c1cccc(NC(=O)C(=O)NCc2ccccc2)c1C,*C(=O)NC *C(=O)C(=O)Nc1cccc(*)c1C *NCc1ccccc1,3,18,0,3,3,0,16,9,0,0,0,0,2,1.60952,91.48760000000004,0.752943479082,1.7947078900979392,87.30000000000001,-6.6,0
20,Cn1ccc(-c2cc(C(=O)N3CCN(Cc4ccccn4)CC3)c3ccccc3n2)n1,*c1ccn(C)n1 *c1cc(C(=O)N2CCN(Cc3ccccn3)CC2)c2ccccc2n1,2,24,0,6,1,0,24,11,0,0,0,1,4,2.9883,119.36250000000004,0.510339296354,2.3350861211848137,67.15,-9.2,0
21,CCNC(=O)NCCS(=O)(=O)N1CCN(c2ncccn2)CC1,*NCC *CCNC(*)=O *S(=O)(=O)N1CCN(c2ncccn2)CC1,3,13,0,6,3,1,18,6,0,0,0,0,2,-0.7525,86.68020000000004,0.7359223802860001,2.3205748025596336,107.53,-6.4,0
22,COC(=O)CNC(=O)CCc1ccc(F)c(F)c1,*CC(=O)OC *NC(=O)CCc1ccc(F)c(F)c1,2,12,2,1,3,0,13,5,0,0,0,0,1,1.1866,59.70470000000002,0.8159110783490001,1.8453664464000783,55.4,-6.5,0
23,CCc1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,*c1ccc(CC)cc1 *OCC(=O)Nc1ccc(C(N)=O)cc1,2,17,0,2,3,0,15,8,0,0,0,0,2,2.3654,84.90460000000003,0.8593351746500001,1.5783434564423402,81.41999999999999,-6.9,0
24,NC(=O)c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,*C(N)=O *c1ccn(-c2ccccc2NC(=O)c2cccc(F)c2)n1,2,17,1,4,2,0,16,10,0,0,0,1,2,2.3626,86.43510000000002,0.7723696115629999,2.018567193130289,90.01,-8.0,0
25,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,*C(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 *c1ccc2ccccc2c1,2,21,1,2,3,1,20,11,0,0,0,0,4,3.1256,105.01030000000004,0.672218559693,1.9074406215857405,57.690000000000005,-8.1,0
19,Cc1cccc(NC(=O)C(=O)NCC2CCN(c3ncccn3)CC2)c1,*c1cccc(C)c1 *CNC(=O)C(=O)N* *C1CCN(c2ncccn2)CC1,3,19,0,5,2,0,20,8,0,0,0,0,3,1.75632,99.78740000000003,0.8241304199539999,2.161158104848276,87.22000000000001,-7.6,0
26,Cc1cc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)n(C2CCS(=O)(=O)C2)n1,*c1cc(C)nn1C1CCS(=O)(=O)C1 *NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,2,23,0,4,4,1,24,12,0,0,0,2,3,2.6579200000000003,123.61550000000004,0.479902280164,2.9569775774742126,103.06,-8.5,0
28,CNC(=O)NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,*C(=O)NC *NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,2,16,0,4,4,0,19,7,0,0,0,1,2,0.2256,83.90110000000003,0.691030112941,3.234755822981434,107.61,-8.3,0
