,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score
10,CCC(C)[NH2+]C(c1nc[nH]n1)C1CCOC2(CCSC2)C1,*CCCC *[NH2+]C(c1nc[nH]n1)C1CCOC2(CCSC2)C1,2,15,0,4,1,1,21,2,0,0,0,2,1,1.5099999999999998,84.15110000000004,0.8648263870165982,6.059911211857138,67.41,-6.1
11,CCC(C)CCNC(C(=O)OC)[NH+]1CCN(CC=Cc2ccccc2)CC1,*CCCC *CCN* *C(C(=O)OC)[NH+]1CCN(CC=Cc2ccccc2)CC1,3,22,0,3,2,0,23,5,0,0,0,0,2,1.4252000000000027,110.49140000000007,0.6083894741082917,4.217301645196116,46.01,-6.3
12,CCC(C)C(C)N(C)Cc1ccc(Cl)nc1,*CCCC *C(C)N(C)Cc1ccc(Cl)nc1,2,13,0,2,0,1,13,3,0,0,0,0,1,3.6014000000000026,69.63100000000004,0.7314881479882785,3.0814888173036428,16.130000000000003,-5.2
13,CCC(C)CN1CCN(C(=O)c2ccccc2C(C)=O)CC1,*CCCC *CN1CCN(C(=O)c2ccccc2C(C)=O)CC1,2,18,0,2,2,0,18,5,0,0,0,0,2,2.693100000000001,88.24500000000005,0.7852622895843797,2.408341938824904,40.620000000000005,-5.7
14,CC(N)OCCN1C(=O)CCC(C(=O)[O-])C1c1ccco1,*NCC *OCCN1C(=O)CCC(C(=O)[O-])C1c1ccco1,2,14,0,2,5,0,18,4,0,0,0,1,1,-0.3694999999999997,70.49440000000003,0.7171920849953131,4.190353210546748,108.83,-5.9
15,CCC(C)CCNSc1cccc(C(=O)NCC(=O)NCc2ccco2)c1,*CCCC *CCN* *Sc1cccc(C(=O)NCC(=O)NCc2ccco2)c1,3,20,0,3,3,1,21,7,0,0,0,1,1,3.3587000000000016,107.26160000000003,0.40541557665583106,3.0898861756145246,83.37,-5.4
16,CC(N)CC(N)=NOCc1noc(-c2ccoc2)n1,*NCC *CC(N)=NOCc1noc(-c2ccoc2)n1,2,11,0,5,3,0,15,5,0,0,0,2,0,0.8556999999999997,66.6778,0.4501843121847006,3.582313552905414,125.69000000000001,-6.6
17,CCC(C)c1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)ncn1,*CCCC *c1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)ncn1,2,19,0,4,1,0,23,4,0,0,0,0,5,4.080400000000004,93.79540000000006,0.8748912865456675,4.265380630076974,66.91,-6.5
18,CCC(C)CCNn1nnnc1-c1cnc(N2C(C)COCC2C)nc1-c1cccs1,*CCCC *CCN* *n1nnnc1-c1cnc(N2C(C)COCC2C)nc1-c1cccs1,3,21,0,8,1,1,27,7,0,0,0,2,2,3.451900000000002,122.67770000000004,0.5668786489187332,4.253292213634718,93.88000000000001,-6.6
19,Cc1nc(C(C)N)c(C#N)c(-c2ccc(Br)cc2)c1C#N,*NCC *c1nc(C)c(C#N)c(-c2ccc(Br)cc2)c1C#N,2,16,0,4,0,1,14,6,2,0,0,0,2,3.582580000000002,84.14240000000002,0.9043827190661059,3.14263495046084,86.49,0.0
20,CC1CC(C)CN(C(=O)CNc2ccccc2C(=O)C(C)N)C1,*NCC *C(=O)c1ccccc1NCC(=O)N1CC(C)CC(C)C1,2,18,0,3,2,0,19,5,0,0,0,0,2,2.1329000000000002,92.43660000000004,0.8158865439162524,3.2224008598674967,75.43,-6.4
21,CC(N)C(=O)C(Sc1nnc(C2CC2)n1-c1ccccc1)C(C)C,*NCC *C(=O)C(Sc1nnc(C2CC2)n1-c1ccccc1)C(C)C,2,18,0,4,1,1,20,6,0,1,0,1,1,3.1777000000000015,96.47340000000004,0.7809936728396677,3.275644751084376,73.80000000000001,-6.7
22,C=C(C)CC(c1ccc(C)cc1)C(C)N,*NCC *C(CC(=C)C)c1ccc(C)cc1,2,14,0,1,0,0,11,4,0,0,0,0,1,3.3920200000000014,67.00040000000004,0.7457354845694385,3.0237933176465273,26.02,-5.2
23,CC(N)NC(=S)Nc1cccc(C#N)c1,*NCC *NC(=S)Nc1cccc(C#N)c1,2,10,0,4,0,1,10,4,1,0,0,0,1,1.1493799999999998,64.1628,0.5147838665886564,2.7725179908489785,73.87,0.0
24,CCC(C)CCNC1(c2c([O-])cc(C)n(C)c2=O)CC(C)(C)[NH2+]C(C)(C)C1,*CCCC *CCN* *C1(c2c([O-])cc(C)n(C)c2=O)CC(C)(C)[NH2+]C(C)(C)C1,3,22,0,3,2,0,25,3,0,0,0,0,2,1.9028200000000013,108.93610000000007,0.7951684664234125,4.658665435790967,73.69999999999999,-6.8
25,CCC(C)CCNN1CC([NH2+]C(C)C2CC2)C(OC)C1,*CCCC *CCN* *N1CC([NH2+]C(C)C2CC2)C(OC)C1,3,16,0,3,1,0,21,0,0,1,0,1,0,0.9883000000000015,82.34410000000007,0.6632885802037863,5.035386430765785,41.11,-5.3
26,CCC(C)CCNN(C)c1cncc(-n2nc(C)cc2C)n1,*CCCC *CCN* *N(C)c1cncc(-n2nc(C)cc2C)n1,3,16,0,6,0,0,18,5,0,0,0,1,1,2.6561400000000006,89.10570000000004,0.7968478609718587,3.4768791393293172,58.870000000000005,-5.7
27,CC(N)C(C)N(C)C(=O)Nc1ccc(F)cc1Cl,*NCC *C(C)N(C)C(=O)Nc1ccc(F)cc1Cl,2,12,1,3,1,1,14,4,0,0,0,0,1,2.6785000000000005,71.30310000000001,0.8895048709245265,3.047233071643036,58.36,-5.6
28,CC(N)CC[NH+](C)C1CCN(CC(F)(F)F)C1=O,*NCC *CC[NH+](C)C1CCN(CC(F)(F)F)C1=O,2,11,3,3,1,0,17,1,0,0,0,1,0,-0.5983999999999985,61.06010000000003,0.6995314717324596,4.922282778959928,50.77,-5.4
29,CCC(C)CCNCNC(=O)NC(C)c1ccc(C)cc1,*CCCC *CCN* *CNC(=O)NC(C)c1ccc(C)cc1,3,17,0,3,1,0,17,4,0,0,0,0,1,3.3385200000000017,88.20310000000005,0.5080791426893234,2.9821032887708014,53.16,-5.0
30,CCC(C)CCNC1(C)NC(=O)N(Cc2cc3c(cc2Br)OCCO3)C1=O,*CCCC *CCN* *C1(C)NC(=O)N(Cc2cc3c(cc2Br)OCCO3)C1=O,3,19,0,3,4,1,24,5,0,0,0,1,2,3.0141000000000018,104.69340000000007,0.637736370277921,3.739817545296016,79.9,-6.4
31,CC(N)NC(=O)c1ccc2c(c1)[nH]c(=O)n2C,*NCC *NC(=O)c1ccc2c(c1)[nH]c(=O)n2C,2,11,0,4,2,0,13,5,0,0,0,1,1,-0.0989000000000006,64.65530000000001,0.633407585666552,2.88785393369637,92.91,-5.8
32,Cc1ccc(N2C(=O)CCC(C([O-])=Nc3ncn[nH]3)C2C(C)N)cc1,*NCC *C1C(C([O-])=Nc2ncn[nH]2)CCC(=O)N1c1ccc(C)cc1,2,17,0,6,2,0,20,7,0,0,0,1,2,0.6624199999999999,92.30410000000002,0.6244815959027463,4.218156498894481,123.32000000000001,-7.2
33,CC(N)CC(O)C[NH+]1CCCC(Cc2[nH+]ccn2C)C1,*NCC *CC(O)C[NH+]1CCCC(Cc2[nH+]ccn2C)C1,2,15,0,4,1,0,19,2,0,0,0,1,1,-1.2251999999999972,78.23360000000005,0.6117257288898087,6.20305173546109,69.75999999999999,-5.4
34,CC(N)N1CC(C(=O)n2ccnc2)CC1=O,*NCC *N1CC(C(=O)n2ccnc2)CC1=O,2,10,0,4,2,0,13,4,0,0,0,2,0,-0.3235000000000008,56.32290000000002,0.742951909127279,3.6402156671979347,81.22,-6.0
35,CCOc1cc2c(cc1C(C)N)CCN1C(=O)c3ccccc3C(C(=O)N3CCCCC3CC)C21,*NCC *c1cc2c(cc1OCC)C1C(C(=O)N3CCCCC3CC)c3ccccc3C(=O)N1CC2,2,29,0,3,3,0,31,8,0,0,0,0,5,4.732900000000005,136.52089999999993,0.6781903448528548,3.828980222639201,75.86999999999999,-6.8
36,CC(N)C(C)NC(=O)c1cccc(I)c1,*NCC *C(C)NC(=O)c1cccc(I)c1,2,11,0,2,1,1,11,4,0,0,0,0,1,1.7567,69.73660000000001,0.8345855674601168,2.9643275484157563,55.12,-5.8
37,CC(N)C1CC([NH3+])C(COCc2ccccc2)O1,*NCC *C1CC([NH3+])C(COCc2ccccc2)O1,2,14,0,2,2,0,16,3,0,0,0,1,1,0.3184000000000009,69.70150000000004,0.791301571622864,4.053474346022783,72.12,-5.9
38,COc1ccc(C(=O)C2=C([O-])C(=O)N(C(C)N)C2c2cccc3ccccc23)cc1,*NCC *N1C(=O)C([O-])=C(C(=O)c2ccc(OC)cc2)C1c1cccc2ccccc12,2,24,0,2,4,0,22,11,0,0,0,1,3,2.5337000000000005,111.53490000000001,0.6630675017362164,3.4398589568555256,95.69,-7.9
39,CC(N)C(=O)OC(C)C(=O)N1CCCC1,*NCC *C(=O)OC(C)C(=O)N1CCCC1,2,10,0,2,3,0,13,2,0,0,0,1,0,-0.1122999999999994,55.01740000000003,0.6651158428951771,2.8068448561080643,72.63000000000001,-5.4
40,CC(N)SCc1noc(C2CCC3CCCCC3[NH2+]2)n1,*NCC *SCc1noc(C2CCC3CCCCC3[NH2+]2)n1,2,14,0,4,1,1,20,2,0,0,0,1,2,1.5646,78.88880000000003,0.8243812089889111,5.01217320192566,81.55,-6.6
41,CC(N)c1nnn(CC(=O)Nc2sc3c(c2C#N)CCC3)n1,*NCC *c1nnn(CC(=O)Nc2sc3c(c2C#N)CCC3)n1,2,13,0,7,1,1,18,5,1,0,0,3,0,0.75338,80.10810000000002,0.8576856208662857,3.2420093065180255,122.51,0.0
42,CC(N)CC(=O)Nc1ccc(N2CCOCC2)nc1,*NCC *CC(=O)Nc1ccc(N2CCOCC2)nc1,2,13,0,4,2,0,16,4,0,0,0,0,2,0.5939999999999994,74.16510000000004,0.8318290246489976,2.5501084247002854,80.48,-5.7
43,CC(N)c1nc2cc(Nc3ccc([N+](=O)[O-])cn3)ccc2n1C,*NCC *c1nc2cc(Nc3ccc([N+](=O)[O-])cn3)ccc2n1C,2,15,0,6,2,0,17,8,0,0,0,1,2,2.639800000000001,87.49050000000003,0.5654867036781709,2.8995522188931933,111.9,-6.5
44,CCC(C)NC(=O)c1ccc(OCC(F)F)nc1,*CCCC *NC(=O)c1ccc(OCC(F)F)nc1,2,12,2,2,2,0,14,4,0,0,0,0,1,2.2538,62.95520000000003,0.851060352381038,2.7007414168484782,51.22,-5.7
45,CCC(C)CCNNC(=O)C1CCCN(C(=O)CCOc2ccccc2)C1,*CCCC *CCN* *NC(=O)C1CCCN(C(=O)CCOc2ccccc2)C1,3,21,0,3,3,0,23,5,0,0,0,0,2,2.7511,106.07540000000006,0.48727245819297693,3.0459511956456655,70.67,-6.1
46,CC(N)C(=O)N1CCCC1c1nc(N(C)C)ncc1-c1ccncc1,*NCC *C(=O)N1CCCC1c1nc(N(C)C)ncc1-c1ccncc1,2,18,0,6,1,0,20,7,0,0,0,1,2,1.6153,96.92740000000003,0.909669926591668,3.3679074789752956,88.24000000000001,-6.4
47,CC(N)OCC[NH+](C)CCCO,*NCC *OCC[NH+](C)CCCO,2,8,0,2,2,0,11,0,0,0,0,0,0,-1.7951999999999972,47.92490000000002,0.4023376653104439,5.347583010250447,59.92,-3.9
48,CCC(C)n1c([S-])nnc1CSC1=NNC(c2ccccc2)N1C,*CCCC *n1c([S-])nnc1CSC1=NNC(c2ccccc2)N1C,2,16,0,6,0,2,20,6,0,0,0,2,1,2.892900000000001,99.46670000000003,0.826613572637279,4.267564269800954,58.34,-6.1
49,CC(N)CC(=O)NCc1nccs1,*NCC *CC(=O)NCc1nccs1,2,8,0,3,1,1,10,3,0,0,0,1,0,0.49660000000000004,52.22710000000002,0.7415119614925034,2.8340120516974157,68.01,-4.4
50,CCN(CC)c1ccc(NC(C)N)cc1,*NCC *Nc1ccc(N(CC)CC)cc1,2,12,0,3,0,0,12,3,0,0,0,0,1,2.2494000000000005,67.27510000000004,0.727597056058674,2.6893059833442887,41.29,-5.7
51,CCC(C)CCNC(C[NH3+])CC1CCCO1,*CCCC *CCN* *C(C[NH3+])CC1CCCO1,3,13,0,2,1,0,16,0,0,0,0,1,0,1.191800000000001,67.20880000000005,0.6567185615925337,4.15059461718705,48.900000000000006,-5.2
52,CC(N)CC(N)=NOCC(=O)NC1CC1,*NCC *CC(N)=NOCC(=O)NC1CC1,2,9,0,4,2,0,13,2,0,1,0,0,0,-0.7088999999999996,57.005500000000026,0.3085655815153337,3.171824266646353,102.73000000000002,-5.0
53,CCC(C)C(=O)N1CCCC(c2[nH]ncc2-c2ccccc2)C1,*CCCC *C(=O)N1CCCC(c2[nH]ncc2-c2ccccc2)C1,2,19,0,3,1,0,19,6,0,0,0,1,2,3.828800000000003,92.03370000000005,0.932633254996039,3.0096517200681916,48.99,-6.7
54,CC(N)CCNCNC(=O)c1cnc2c(c1)c(=O)n(C)c(=O)n2C,*NCC *CCN* *CNC(=O)c1cnc2c(c1)c(=O)n(C)c(=O)n2C,3,15,0,6,3,0,19,6,0,0,0,0,2,-1.353599999999998,90.82730000000002,0.4429723978364291,3.118067709228903,124.04000000000002,-6.2
55,CCC(C)CCNOC(=O)NC1CCC([NH2+]C(CO)CO)C1,*CCCC *CCN* *OC(=O)NC1CCC([NH2+]C(CO)CO)C1,3,15,0,3,4,0,21,1,0,0,0,1,0,-0.5088999999999972,83.00340000000004,0.275445143198483,4.936557241774528,107.43,-5.2
56,Cc1ccc(N2C(=O)CCC(C([O-])=Nc3ncn[nH]3)C2C(C)N)cc1,*NCC *C1C(C([O-])=Nc2ncn[nH]2)CCC(=O)N1c1ccc(C)cc1,2,17,0,6,2,0,20,7,0,0,0,1,2,0.6624199999999999,92.30410000000002,0.6244815959027463,4.218156498894481,123.32000000000001,-7.2
57,CC(N)C1CCN(c2ncccc2[N+](=O)[O-])CC1,*NCC *C1CCN(c2ncccc2[N+](=O)[O-])CC1,2,12,0,4,2,0,15,4,0,0,0,0,2,1.5534,69.47780000000003,0.6495039487441981,2.7874671122958894,85.28999999999999,-5.6
58,CCC(C)NC(=S)N=C(Nc1nc(C)cc(C)n1)N1CCN(C(=O)c2ccco2)CC1,*CCCC *NC(=S)N=C(Nc1nc(C)cc(C)n1)N1CCN(C(=O)c2ccco2)CC1,2,21,0,7,2,1,25,8,0,0,0,1,2,2.5853400000000004,124.23490000000004,0.42267266359432326,3.253275209535018,98.89,-7.1
59,CC(N)CCNC1CC1C(=O)N(C)C1CCCCC1S(C)(=O)=O,*NCC *CCN* *C1CC1C(=O)N(C)C1CCCCC1S(C)(=O)=O,3,16,0,3,3,1,21,3,0,1,0,0,1,0.5160000000000009,91.82190000000006,0.7015090241867366,4.307627112214709,92.5,-6.1
60,CC(N)CNCCc1cn2ccccc2n1,*NCC *CNCCc1cn2ccccc2n1,2,12,0,4,0,0,13,4,0,0,0,1,1,0.8135999999999999,65.41510000000004,0.7303161102056326,2.9019823154984614,55.349999999999994,-5.6
61,CCC(C)CCNC(=O)CCCNC(=O)c1cccs1,*CCCC *CCN* *C(=O)CCCNC(=O)c1cccs1,3,15,0,2,2,1,16,4,0,0,0,1,0,2.8105,82.96790000000004,0.6884475269006233,2.5230595256514565,58.2,-5.4
62,CCC(C)NC(=O)C(=O)C(C)N,*NCC *C(=O)C(=O)NC(C)CC,2,8,0,2,2,0,9,2,0,0,0,0,0,-0.18259999999999932,46.55210000000002,0.5775736303709231,3.1424863756350625,72.19,-4.9
63,CC(C)CC1COCCN1C(=O)Nc1ccccc1C(C)N,*NCC *c1ccccc1NC(=O)N1CCOCC1CC(C)C,2,17,0,3,2,0,19,4,0,0,0,0,2,2.985100000000001,88.83110000000005,0.8983293612518721,3.0967810339612694,67.59,-5.9
64,CCC(C)CCNn1c2cc(OC)c(OC)cc2c2nc(=O)cc(C)n21,*CCCC *CCN* *n1c2cc(OC)c(OC)cc2c2nc(=O)cc(C)n21,3,19,0,4,3,0,22,6,0,0,0,1,2,2.9545200000000014,103.09870000000005,0.7031196129263955,3.5557017911522495,69.78999999999999,-6.6
65,CCn1c(C(C)N)nn(CC=Cc2ccccc2)c1=O,*NCC *c1nn(CC=Cc2ccccc2)c(=O)n1CC,2,15,0,4,1,0,15,6,0,0,0,1,1,1.7977999999999998,80.23940000000003,0.902194882575038,3.0297348003767306,65.84,-6.1
66,CCN(Cc1cnc(C)n1-c1ccccc1)C(C)N,*NCC *N(CC)Cc1cnc(C)n1-c1ccccc1,2,15,0,4,0,0,15,5,0,0,0,1,1,2.30732,78.03440000000003,0.8371545048118918,3.0443607227167346,47.08,-5.7
67,CCC(C)CCNn1c[nH+]cc1CNC1C[NH+]2CCC1CC2,*CCCC *CCN* *n1c[nH+]cc1CNC1C[NH+]2CCC1CC2,3,17,0,5,0,0,22,2,0,0,0,1,3,0.04860000000000264,88.20280000000005,0.6354603051412167,6.378547360641206,47.57,-5.4
68,COc1ccc(C=C2Oc3c(ccc([O-])c3CNCCC(C)N)C2=O)c(OC)c1,*NCC *CCN* *Cc1c([O-])ccc2c1OC(=Cc1ccc(OC)cc1OC)C2=O,3,22,0,2,5,0,23,8,0,0,0,1,2,2.2204999999999995,108.34260000000005,0.5195881133711776,3.440316710389302,105.86999999999999,-6.3
69,CCC(C)CCNc1ccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cn1,*CCCC *CCN* *c1ccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cn1,3,21,0,4,1,1,23,7,0,0,0,1,3,4.773500000000004,112.67540000000005,0.6439066654593247,3.068556251692291,70.67,-6.2
70,CCC(C)CCNNS(=O)(=O)c1ccc(N2CCN(C(=O)C(C)(C)C)CC2)nc1,*CCCC *CCN* *NS(=O)(=O)c1ccc(N2CCN(C(=O)C(C)(C)C)CC2)nc1,3,20,0,5,3,1,24,6,0,0,0,0,2,1.9953999999999998,114.88120000000006,0.48863556524757046,3.13813254940261,94.64,-5.4
71,CCC(C)CCNNC1=NC(=O)C(Cc2ccccc2Cl)N=N1,*CCCC *CCN* *NC1=NC(=O)C(Cc2ccccc2Cl)N=N1,3,16,0,5,1,1,18,6,0,0,0,0,2,3.129900000000001,91.45240000000005,0.5932407593928751,3.9915623386803487,78.21,-6.4
72,CC(N)C1CCCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,*NCC *C1CCCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,2,17,0,3,2,0,18,6,0,0,0,0,3,1.7275000000000003,86.84560000000003,0.8860122507467969,2.901703407145991,79.19,-6.6
73,CC(N)CCC(C)NC(=O)c1ccco1,*NCC *CCC(C)NC(=O)c1ccco1,2,11,0,2,2,0,12,3,0,0,0,1,0,1.5253,58.519600000000025,0.7739196554222092,2.896226338284425,68.25999999999999,-5.1
74,CC(N)OCCC(=O)NCC1CCS(=O)(=O)C1,*NCC *OCCC(=O)NCC1CCS(=O)(=O)C1,2,10,0,2,4,1,14,3,0,0,0,1,0,-0.751299999999999,63.98890000000004,0.6149669373502478,3.451076279010925,98.48999999999998,-5.3
75,CCC(C)C(CC(=O)C(C#N)C(=O)NC1CCCC1)c1ccccc1,*CCCC *C(CC(=O)C(C#N)C(=O)NC1CCCC1)c1ccccc1,2,21,0,2,2,0,20,5,1,0,0,1,1,3.9740800000000025,97.76370000000006,0.7278698355398933,3.4503338615318437,69.96,0.0
76,CC(N)OC(C(=O)c1ccccc1)c1ccc(Cl)cc1,*NCC *OC(C(=O)c1ccccc1)c1ccc(Cl)cc1,2,16,0,1,2,1,14,7,0,0,0,0,2,3.585300000000002,79.69990000000004,0.6759108658351349,2.841177642585695,52.32,-6.4
77,CCC(C)CCNNC(=O)Nc1nc(C2CC2)cs1,*CCCC *CCN* *NC(=O)Nc1nc(C2CC2)cs1,3,13,0,4,1,1,17,3,0,1,0,1,0,3.0828000000000007,78.31810000000004,0.5316459495326938,3.1860643511637594,66.05,-5.4
78,CCC(C)CCN=CCC1CC2CCC1C2,*CCCC *CCN* *=CCC1CC2CCC1C2,3,15,0,1,0,0,16,1,0,0,0,2,0,4.319700000000004,70.98600000000006,0.5923112029373656,4.9159420581210815,12.36,-5.2
79,CCC(C)CCNOC(=O)c1cccc(C(=O)N2CCOC(c3nccs3)C2)c1,*CCCC *CCN* *OC(=O)c1cccc(C(=O)N2CCOC(c3nccs3)C2)c1,3,21,0,3,4,1,24,7,0,0,0,1,2,3.4544000000000024,110.64270000000005,0.5233773295073703,3.5469280860728247,80.76,-5.7
80,CCC(C)CCNC(=O)NNC(=O)NC1CCC([NH+](C)C)C1,*CCCC *CCN* *C(=O)NNC(=O)NC1CCC([NH+](C)C)C1,3,15,0,5,2,0,20,2,0,0,0,1,0,0.0016000000000029324,86.51150000000005,0.44710578446587895,4.397550268256244,86.7,-5.7
81,CC(N)C1CCCN(C(=O)N2CCOCC2)C1,*NCC *C1CCCN(C(=O)N2CCOCC2)C1,2,12,0,3,2,0,17,1,0,0,0,0,2,0.49780000000000046,65.73440000000004,0.7269400510766338,3.026022934529321,58.8,-5.8
82,CC(N)NCC1Cc2cc(-c3cccnc3)cc(F)c2O1,*NCC *NCC1Cc2cc(-c3cccnc3)cc(F)c2O1,2,16,1,3,1,0,17,6,0,0,0,1,2,2.0854999999999997,79.40310000000004,0.8453573335649528,3.3948153577363174,60.17,-6.4
83,CCC(C)CCNNS(=O)(=O)c1ccc(Br)c(C(=O)[O-])c1,*CCCC *CCN* *NS(=O)(=O)c1ccc(Br)c(C(=O)[O-])c1,3,13,0,2,4,2,15,6,0,0,0,0,1,1.0316999999999998,80.86870000000003,0.5202282259432701,3.443766196846033,98.33,-5.8
84,CC(N)NCC[NH2+]C1CC1,*NCC *NCC[NH2+]C1CC1,2,7,0,3,0,0,10,0,0,1,0,0,0,-1.393499999999998,41.46650000000001,0.3284536098213613,5.283085258107692,54.66,-4.3
85,CCC(C)c1n[nH]cc1C(=O)N1CCc2c(N(C)C)nc(C)[nH+]c2C1,*CCCC *c1n[nH]cc1C(=O)N1CCc2c(N(C)C)nc(C)[nH+]c2C1,2,18,0,6,1,0,21,6,0,0,0,1,2,1.70522,95.59490000000005,0.9163655845032139,4.395143604754863,79.26,-7.1
86,COc1ccc(Br)cc1C1SCCN1NCCC(C)N,*NCC *CCN* *N1CCSC1c1cc(Br)ccc1OC,3,14,0,3,1,2,18,3,0,0,0,1,1,2.747,88.86810000000004,0.8171367289179226,3.678424895332949,50.519999999999996,-5.6
87,CCC(C)C(=O)Cc1c[nH]c2ccc([N+](=O)[O-])cc12,*CCCC *C(=O)Cc1c[nH]c2ccc([N+](=O)[O-])cc12,2,14,0,2,3,0,14,6,0,0,0,1,1,3.2338000000000013,73.11910000000003,0.6619276883934528,2.8079200617811555,76.0,-6.3
88,CCC(C)=CC(=O)Nc1ccc2c(c1)C(=O)NCC2,*CCCC *=CC(=O)Nc1ccc2c(c1)C(=O)NCC2,2,15,0,2,2,0,14,6,0,0,0,0,2,2.2673000000000005,75.15690000000004,0.8170290379033283,2.5208692628278566,58.2,-6.6
89,Cc1onc(C(C)N)c1C(=O)Nc1ccc(Cl)c(Cl)c1,*NCC *c1noc(C)c1C(=O)Nc1ccc(Cl)c(Cl)c1,2,13,0,3,2,2,15,6,0,0,0,1,1,3.561820000000001,78.25760000000002,0.9073398465461361,2.753623994515925,81.15,-6.3
90,CC(N)Oc1ccc(C(=O)Nc2sc3c(c2C(=O)NC2CCS(=O)(=O)C2)CCCC3)cc1,*NCC *Oc1ccc(C(=O)Nc2sc3c(c2C(=O)NC2CCS(=O)(=O)C2)CCCC3)cc1,2,22,0,3,5,2,26,9,0,0,0,2,2,2.4796000000000005,124.15860000000004,0.5486548857883259,3.2941250181616226,127.58999999999997,-6.6
91,CCC(C)CCNc1ccc(COc2ccc(N3CCCC3)cc2)nc1,*CCCC *CCN* *c1ccc(COc2ccc(N3CCCC3)cc2)nc1,3,22,0,3,1,0,22,6,0,0,0,1,2,5.108900000000005,109.01970000000006,0.6796805818162968,2.62608296524132,37.39,-5.9
92,CCC(C)CCNc1ccc(NC(C(N)=O)c2ccc(Br)cc2)cc1,*CCCC *CCN* *c1ccc(NC(C(N)=O)c2ccc(Br)cc2)cc1,3,20,0,3,1,1,19,7,0,0,0,0,2,4.935700000000003,108.70380000000003,0.5549333520782525,2.895514292162108,67.15,-5.6
93,CCC(C)C(=O)N(C)c1ccccc1F,*CCCC *C(=O)N(C)c1ccccc1F,2,12,1,1,1,0,11,4,0,0,0,0,1,2.834600000000001,59.265000000000036,0.7492067793878071,2.5227408051078903,20.310000000000002,-5.4
