,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score
32,Cc1cc(C)c(C(=O)N2CC=C(c3ccc(C(C)N)cc3)CC2)c(=O)[nH]1,*NCC *c1ccc(C2=CCN(C(=O)c3c(C)cc(C)[nH]c3=O)CC2)cc1,2,21,0,3,2,0,20,8,0,0,0,0,3,2.940940000000001,104.07860000000005,0.8921927399448333,2.984240252690711,79.19,-6.0
33,CCC(C)CCNC[NH+]1CCCN(CC(F)F)CC1,*CCCC *CCN* *C[NH+]1CCCN(CC(F)F)CC1,3,14,2,3,0,0,19,0,0,0,0,0,0,0.8254000000000019,74.69940000000005,0.6411967376793134,4.742111754848985,19.71,-5.6
34,CCC(C)CCC(C)(C)c1cccs1,*CCCC *CCC(C)(C)c1cccs1,2,13,0,0,0,1,12,2,0,0,0,1,0,4.852000000000005,66.03400000000005,0.6513149119562232,3.1498812274617,0.0,-5.1
35,CCC(C)CCNc1cc(NC2CC(=O)N(C)C2)ccc1[N+](=O)[O-],*CCCC *CCN* *c1cc(NC2CC(=O)N(C)C2)ccc1[N+](=O)[O-],3,17,0,4,3,0,20,5,0,0,0,1,1,3.0855000000000015,95.32280000000006,0.5633074595926055,3.290627967867593,87.50999999999999,-6.1
36,CCC(C)c1cccc(OCc2ncc(-c3ccccc3)o2)c1,*CCCC *c1cccc(OCc2ncc(-c3ccccc3)o2)c1,2,20,0,1,2,0,17,8,0,0,0,1,2,5.434100000000004,91.41900000000004,0.6084602684516344,2.453150765822011,35.260000000000005,-6.4
37,CCC(C)Nc1ccc(-c2nc(C)cc(=O)[nH]2)c[nH+]1,*CCCC *Nc1ccc(-c2nc(C)cc(=O)[nH]2)c[nH+]1,2,14,0,4,1,0,14,6,0,0,0,0,2,1.7698199999999995,74.96210000000002,0.8786101204537978,4.173616455663034,71.92,-6.5
38,CCC(C)CCNc1nnc(C[NH+]2CCCCC2CCc2ccccc2)o1,*CCCC *CCN* *c1nnc(C[NH+]2CCCCC2CCc2ccccc2)o1,3,22,0,4,1,0,24,5,0,0,0,1,2,3.4879000000000016,108.79540000000006,0.6712325835298052,4.40593327212854,55.39,-6.0
39,CCC(C)Nc1ccc(OC(=O)c2ccncc2)cc1,*CCCC *Nc1ccc(OC(=O)c2ccncc2)cc1,2,16,0,2,2,0,14,7,0,0,0,0,2,3.5112000000000014,79.01320000000004,0.6669402473907131,2.3335103642865054,51.22,-6.3
40,CCC(C)NC(=O)c1ccc(NC(=O)N2CCC(C)CC2C)cc1Cl,*CCCC *NC(=O)c1ccc(NC(=O)N2CCC(C)CC2C)cc1Cl,2,19,0,3,2,1,21,5,0,0,0,0,2,4.5206000000000035,102.25590000000005,0.8234655475007524,3.085737694757441,61.440000000000005,-6.0
41,CCC(C)c1ccsc1NC(=O)c1ccc(SC(C)C)cc1,*CCCC *c1ccsc1NC(=O)c1ccc(SC(C)C)cc1,2,18,0,1,1,2,17,6,0,0,0,1,1,6.014400000000005,98.41320000000005,0.6554005432597362,2.8148899842221304,29.1,-5.4
42,CC(N)n1c(N)[n+](CC[NH+]2CCCCC2)c2ccccc21,*NCC *n1c(N)[n+](CC[NH+]2CCCCC2)c2ccccc21,2,16,0,5,0,0,19,4,0,0,0,1,2,0.057000000000000606,84.85850000000005,0.6968390962071891,4.719985152889989,65.29,-6.0
43,CCC(C)CCNN(C(=O)Cn1nnc2ccccc21)C(C(=O)NC1CCCCC1)c1ccc(O)cc1,*CCCC *CCN* *N(C(=O)Cn1nnc2ccccc21)C(C(=O)NC1CCCCC1)c1ccc(O)cc1,3,28,0,6,3,0,31,9,0,0,0,1,3,4.096500000000002,142.31219999999988,0.3377402038864304,3.566060626771451,112.38000000000001,-6.7
44,CCC(C)c1nn(C)c(N2CCOCC2)c1CN1CCN(C(=O)C2CC2C)CC1,*CCCC *c1nn(C)c(N2CCOCC2)c1CN1CCN(C(=O)C2CC2C)CC1,2,22,0,5,2,0,29,3,0,1,0,1,2,2.0704,114.07400000000007,0.7278840878730497,3.6599975590864373,53.84,-6.2
45,CCC(C)CCNc1ccc(Sc2nnnn2C2CC2)c(F)c1,*CCCC *CCN* *c1ccc(Sc2nnnn2C2CC2)c(F)c1,3,16,1,5,0,1,20,5,0,1,0,1,1,4.1464000000000025,89.17270000000003,0.785309601844945,3.0350139681535477,55.63,-5.6
46,CCC(C)NC(=O)C(c1ccccc1F)N(C(=O)c1csnn1)c1cccc(C)c1,*CCCC *NC(=O)C(c1ccccc1F)N(C(=O)c1csnn1)c1cccc(C)c1,2,22,1,4,2,1,22,10,0,0,0,1,2,4.288420000000003,114.93420000000003,0.6116204482313232,3.2430820337786024,75.19,-6.8
47,CCC(C)CCNC(=O)NC(C)c1nnc(SCC(=O)NC2CCCC2)n1C,*CCCC *CCN* *C(=O)NC(C)c1nnc(SCC(=O)NC2CCCC2)n1C,3,19,0,6,2,1,25,4,0,0,0,2,0,2.7624000000000004,111.14710000000007,0.5150155639997942,3.183981944688705,100.94,-5.7
48,CCC(C)CCNNC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,*CCCC *CCN* *NC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,3,22,0,5,2,0,24,7,0,0,0,1,1,2.908220000000001,112.30440000000006,0.530250506400119,3.0925738085756693,79.25999999999999,-6.9
49,CC(N)Nc1ccc(SCC(=O)C2=c3ccccc3=[NH+]C2C)cc1,*NCC *Nc1ccc(SCC(=O)C2=c3ccccc3=[NH+]C2C)cc1,2,19,0,3,1,1,18,8,0,0,0,1,2,0.01760000000000117,98.07280000000002,0.5121559330593485,4.147522188352989,69.09,-6.5
50,CC(N)CS(=O)(=O)NCc1ccncc1,*NCC *CS(=O)(=O)NCc1ccncc1,2,9,0,3,2,1,10,5,0,0,0,0,1,-0.15179999999999927,58.51290000000002,0.7349112303739245,2.8976027938508544,85.08,-5.4
51,CCC(C)SC1=NC(=O)C2C(=N1)N=C1CCCC([O-])=C1C2c1ccc([N+](=O)[O-])cc1,*CCCC *SC1=NC(=O)C2C(=N1)N=C1CCCC([O-])=C1C2c1ccc([N+](=O)[O-])cc1,2,21,0,4,4,1,24,9,0,0,0,0,4,3.3739000000000026,114.86040000000001,0.540808523702012,4.638832921829655,120.35,-7.2
52,CCC(C)CN(C)C(=O)c1[nH]c(C)c(C(C)=O)c1C,*CCCC *CN(C)C(=O)c1[nH]c(C)c(C(C)=O)c1C,2,15,0,2,2,0,15,4,0,0,0,1,0,2.9522400000000015,76.68670000000003,0.8312348356647729,2.8594144948206424,53.17,-5.6
53,CCC(C)CCNNC(CC(C)C)C(=O)N1CCCCC1,*CCCC *CCN* *NC(CC(C)C)C(=O)N1CCCCC1,3,17,0,3,1,0,20,1,0,0,0,0,1,2.944000000000001,88.88440000000007,0.507872506546495,3.279869601768148,44.37,-5.6
54,CCC(C)CCNc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4C3)CC2)cc1,*CCCC *CCN* *c1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4C3)CC2)cc1,3,26,0,3,4,1,28,9,0,0,0,0,4,3.6189000000000027,133.47349999999997,0.6179433881452336,3.137611632264833,78.95,-6.6
55,CCC(C)c1nc(C)c(C(=O)NC2(C#N)CCSC2)s1,*CCCC *c1nc(C)c(C(=O)NC2(C#N)CCSC2)s1,2,14,0,3,1,2,17,3,1,0,0,2,0,3.094100000000001,83.30920000000003,0.9278738370928092,3.877392777450831,65.78,0.0
56,CCC(C)CC(=O)C(C#N)c1nc2ccccc2s1,*CCCC *CC(=O)C(C#N)c1nc2ccccc2s1,2,15,0,2,1,1,14,5,1,0,0,1,1,3.908780000000003,77.05300000000004,0.8288398142289037,3.2369590697981856,53.75,0.0
57,CCC(C)C1(c2ccc(Br)cc2)CCOCC1,*CCCC *C1(c2ccc(Br)cc2)CCOCC1,2,15,0,0,1,1,15,3,0,0,0,0,2,4.543400000000004,75.32800000000005,0.7953892026466645,3.065294652759915,9.23,-5.6
58,CCC(C)C(=O)CC[NH+]1CCN(Cc2nc(-c3ccc(C)cc3)no2)CC1,*CCCC *C(=O)CC[NH+]1CCN(Cc2nc(-c3ccc(C)cc3)no2)CC1,2,21,0,4,2,0,23,6,0,0,0,1,2,1.7508200000000007,104.39070000000005,0.7659487758277262,3.833153108681456,63.67,-6.2
59,CCC(C)CCNC(=O)CC1CC[NH2+]CC1,*CCCC *CCN* *C(=O)CC1CC[NH2+]CC1,3,13,0,2,1,0,15,1,0,0,0,0,1,0.9023000000000007,66.08210000000004,0.6956964778234308,4.04397154626769,45.71,-5.3
60,CCC(C)c1noc(C)c1C(=O)N1CCCC1,*CCCC *c1noc(C)c1C(=O)N1CCCC1,2,13,0,2,2,0,15,3,0,0,0,2,0,2.732520000000001,65.08350000000004,0.8102762630339463,2.8771081142983768,46.34,-5.7
61,CCC(C)CCNC1CC[NH+](C(c2cccc(OC)c2)c2sc3nc(C)nn3c2[O-])CC1,*CCCC *CCN* *C1CC[NH+](C(c2cccc(OC)c2)c2sc3nc(C)nn3c2[O-])CC1,3,24,0,5,2,1,29,6,0,0,0,2,2,2.343919999999999,125.67740000000008,0.5157115692212207,4.627963445887743,78.95,-6.6
62,CC(=NNc1nc(C(C)N)n[nH]1)c1ccc2c(c1)OCO2,*NCC *c1n[nH]c(NN=C(C)c2ccc3c(c2)OCO3)n1,2,13,0,6,2,0,17,6,0,0,0,2,1,1.3891999999999995,77.38380000000002,0.5789178952691343,3.2506636144284515,110.44,-6.3
63,CCC(C)CCNCC(C)[NH2+]CC1=CN=NC1c1cc2ccccc2o1,*CCCC *CCN* *CC(C)[NH2+]CC1=CN=NC1c1cc2ccccc2o1,3,21,0,4,1,0,22,6,0,0,0,2,1,3.801300000000002,105.09010000000006,0.6366571477434819,4.731325477456224,66.5,-6.2
64,CCC(C)CCNc1ccc(OC)c(NC(=O)N(C)CCC(C)C)c1,*CCCC *CCN* *c1ccc(OC)c(NC(=O)N(C)CCC(C)C)c1,3,20,0,3,2,0,21,4,0,0,0,0,1,5.053100000000004,106.65940000000006,0.6210724327736832,2.7205751215756404,53.6,-5.9
65,CCC(C)=CC(=O)NCC1Cc2cc(F)cc(-c3nc(C)cnc3C)c2O1,*CCCC *=CC(=O)NCC1Cc2cc(F)cc(-c3nc(C)cnc3C)c2O1,2,21,1,3,2,0,21,8,0,0,0,1,2,3.6755400000000025,102.07770000000005,0.8169298807332865,3.432932417372765,64.11,-6.9
66,CC(=O)c1cc(C(=O)c2cc(C)ccc2O)cn(C(C)N)c1=O,*NCC *n1cc(C(=O)c2cc(C)ccc2O)cc(C(C)=O)c1=O,2,17,0,2,4,0,16,8,0,0,0,0,2,1.7731200000000003,85.88120000000002,0.8373346625694665,3.064572730400129,102.39000000000001,-6.9
67,CCC(C)CCNC(=O)NCc1cc(=O)[nH]cn1,*CCCC *CCN* *C(=O)NCc1cc(=O)[nH]cn1,3,12,0,4,2,0,14,4,0,0,0,0,1,1.0053,69.16810000000002,0.7056877805125936,3.0637698815266576,86.88000000000001,-5.8
68,CCC(C)c1nc2sccn2c1C[NH+]1CCCCC1c1cccc(F)c1,*CCCC *c1nc2sccn2c1C[NH+]1CCCCC1c1cccc(F)c1,2,21,1,3,0,1,23,6,0,0,0,2,2,4.358500000000004,104.30070000000005,0.7061288766973076,4.6221328620716085,21.740000000000002,-6.9
69,CCC(C)n1cc(NCc2ccccc2C(F)(F)F)cn1,*CCCC *n1cc(NCc2ccccc2C(F)(F)F)cn1,2,15,3,3,0,0,17,5,0,0,0,1,1,4.485000000000004,75.99970000000003,0.8811889162644884,2.7983196356486104,29.85,-6.2
70,CCC(C)N1CCC([NH2+]Cc2ccccc2OC2CCC2)CC1,*CCCC *N1CCC([NH2+]Cc2ccccc2OC2CCC2)CC1,2,20,0,2,1,0,22,3,0,0,1,0,2,2.9442000000000004,94.68640000000008,0.8375761833588772,3.624762424312773,29.080000000000002,-5.9
71,CCC(C)Oc1ccc(C[NH+](C)C(C)C(O)c2ccccc2)cc1,*CCCC *Oc1ccc(C[NH+](C)C(C)C(O)c2ccccc2)cc1,2,21,0,1,2,0,19,6,0,0,0,0,2,3.000700000000002,98.27750000000006,0.7809986253600696,3.9351494804874214,33.900000000000006,-6.6
72,CCC(C)c1nn2c(CC(=O)N3CC[NH+](C)CC3)nnc2s1,*CCCC *c1nn2c(CC(=O)N3CC[NH+](C)CC3)nnc2s1,2,14,0,6,1,1,20,4,0,0,0,2,1,-0.4012999999999982,84.26970000000004,0.8312299311292768,4.388477544731425,67.83000000000001,-6.3
73,CCC(C)NCc1nnc2n1CCN(C(=O)c1c(F)cccc1Cl)CC2,*CCCC *NCc1nnc2n1CCN(C(=O)c1c(F)cccc1Cl)CC2,2,18,1,5,1,1,22,6,0,0,0,1,1,2.6572000000000005,97.63220000000004,0.8670753519413446,2.911957850161734,63.050000000000004,-6.7
74,CCC(C)c1c(CN2CCCC([NH+](C)C)C2)c(C)nn1C,*CCCC *c1c(CN2CCCC([NH+](C)C)C2)c(C)nn1C,2,17,0,4,0,0,20,2,0,0,0,1,1,1.3509200000000008,87.76070000000006,0.8865847000425736,4.39379288810069,25.5,-5.5
75,CC(N)c1ccc(-c2ccn(C)n2)s1,*NCC *c1ccc(-c2ccn(C)n2)s1,2,10,0,3,0,1,11,4,0,0,0,2,0,2.1683000000000003,59.12340000000002,0.8198079466140857,3.0917528873807285,43.84,-5.6
76,CCC(C)CS(=O)Cc1coc(-c2cccc(F)c2)n1,*CCCC *CS(=O)Cc1coc(-c2cccc(F)c2)n1,2,15,1,1,2,1,15,6,0,0,0,1,1,3.7755000000000027,78.06540000000004,0.8143219450963834,3.47721802720108,43.1,-6.1
77,CCC(C)c1noc(=O)n1CCn1cc([N+](=O)[O-])ccc1=O,*CCCC *c1noc(=O)n1CCn1cc([N+](=O)[O-])ccc1=O,2,13,0,4,5,0,17,6,0,0,0,1,1,1.1199,76.82540000000002,0.5833509311710967,3.323206428106115,113.16999999999999,-6.1
78,CCC(C)OCCN1CCC([NH3+])C(C)C1C,*CCCC *OCCN1CCC([NH3+])C(C)C1C,2,13,0,2,1,0,16,0,0,0,0,0,1,1.1423000000000014,67.19710000000005,0.7678472902661565,4.583001039491586,40.11,-4.9
79,CCC(C)NC(=O)C[NH+](C)CC(=O)Nc1cccc(OC)c1,*CCCC *NC(=O)C[NH+](C)CC(=O)Nc1cccc(OC)c1,2,16,0,3,3,0,17,5,0,0,0,0,1,0.0631000000000026,86.14010000000005,0.6359867811847508,3.6422997098755214,71.87,-5.7
80,CC(N)C(=O)C(C)N1CCN(C(=O)CC(F)(F)F)CC1,*NCC *C(=O)C(C)N1CCN(C(=O)CC(F)(F)F)CC1,2,12,3,3,2,0,18,2,0,0,0,0,1,0.38780000000000037,66.94340000000003,0.8144744471616578,3.2838038048849345,66.64000000000001,-6.0
81,CCC(C)CCNNc1cc2c(cc1Br)n(C)c(=O)n2C,*CCCC *CCN* *Nc1cc2c(cc1Br)n(C)c(=O)n2C,3,15,0,4,1,1,18,4,0,0,0,1,1,2.9922000000000013,91.55740000000004,0.6187812877430467,3.3264487156430267,50.99,-5.8
82,CCC(C)CCNN(C)C(=O)C1CCC[NH+](C2CCN(CCc3ccccc3)CC2)C1,*CCCC *CCN* *N(C)C(=O)C1CCC[NH+](C2CCN(CCc3ccccc3)CC2)C1,3,26,0,4,1,0,29,4,0,0,0,0,3,2.3876000000000026,127.87340000000007,0.5612710799435231,4.4743919543434485,40.02,-6.1
83,CC(N)C(=O)N(C)Cc1ccc(Cl)cc1,*NCC *C(=O)N(C)Cc1ccc(Cl)cc1,2,11,0,2,1,1,11,4,0,0,0,0,1,1.6456000000000002,61.57540000000003,0.852057163908233,2.2561538820309686,46.330000000000005,-6.0
84,Cc1cc(=O)n2nc(N3CCCC3C(=O)NCC(C)N)sc2n1,*NCC *CNC(=O)C1CCCN1c1nn2c(=O)cc(C)nc2s1,2,14,0,6,2,1,20,5,0,0,0,2,1,-0.10837999999999914,88.89810000000003,0.8070417997664944,3.4619124718164427,105.62,-7.1
85,CCC(C)CNC(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1F,*CCCC *CNC(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1F,2,21,1,3,2,1,21,9,0,0,0,0,3,3.779200000000002,110.48670000000003,0.4851163961642329,2.564565143332752,63.99,-6.4
86,CCC(C)CCNC(=O)N1CCCC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)C1,*CCCC *CCN* *C(=O)N1CCCC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)C1,3,23,0,4,2,1,27,5,0,0,0,0,3,3.8464000000000027,122.01270000000007,0.7394234891136027,2.987514322078537,55.89000000000001,-6.6
87,CCC(C)NS(=O)(=O)c1ccc(NC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,*CCCC *NS(=O)(=O)c1ccc(NC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,2,19,0,4,3,2,20,10,0,0,0,1,2,-2.167099999999995,107.21560000000002,0.3904038677140383,3.919907304968585,103.21000000000001,-6.5
88,CCC(C)CCNN(C)CC(=O)NC1CCS(=O)(=O)C1,*CCCC *CCN* *N(C)CC(=O)NC1CCS(=O)(=O)C1,3,13,0,3,3,1,17,3,0,0,0,1,0,0.1623000000000021,79.90620000000006,0.6247723344624174,3.630888814746868,78.51,-5.6
89,CC(N)N(C(=O)N1CCCC1)c1ccc(F)cc1,*NCC *N(C(=O)N1CCCC1)c1ccc(F)cc1,2,13,1,3,1,0,15,4,0,0,0,1,1,2.1526000000000005,68.73140000000004,0.818724405257195,2.7442809584497354,49.57,-5.5
90,CCC(C)OS(=O)(=O)c1cc(C)ccc1C,*CCCC *OS(=O)(=O)c1cc(C)ccc1C,2,12,0,0,3,1,11,5,0,0,0,0,1,2.807240000000001,63.93980000000004,0.7624671612943384,2.688652645168789,43.370000000000005,-6.1
