,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score
11,CCC(C)[NH2+]C1(C(N)=O)CCCC1CCSc1cnn(C)c1,*CCCC *[NH2+]C1(C(N)=O)CCCC1CCSc1cnn(C)c1,2,16,0,4,1,1,20,3,0,0,0,2,0,1.2884000000000002,89.49380000000005,0.7070698196386569,4.795687380488273,77.52000000000001,-5.8
12,CCC(C)[NH+](C)CCC[NH+](C)C,*CCCC *[NH+](C)CCC[NH+](C)C,2,10,0,2,0,0,11,0,0,0,0,0,0,-1.165799999999996,53.80140000000003,0.5023090732647383,6.427241462483698,8.88,-4.2
13,CCC(C)C(=O)C1CC[NH+](CC(O)COc2ccc(F)cc2)CC1,*CCCC *C(=O)C1CC[NH+](CC(O)COc2ccc(F)cc2)CC1,2,19,1,1,3,0,21,4,0,0,0,0,2,1.4754999999999996,90.65150000000006,0.7548013409954127,4.195685195714373,50.97,-6.4
14,CCC(C)CCNCCNC(C)c1ccncc1,*CCCC *CCN* *CCNC(C)c1ccncc1,3,15,0,3,0,0,15,3,0,0,0,0,1,2.758000000000001,77.59640000000006,0.6608028281621546,2.9980014166897266,36.95,-5.3
15,CCC(C)CCNN1C(=O)OC(C)(C)C1(C)O,*CCCC *CCN* *N1C(=O)OC(C)(C)C1(C)O,3,12,0,2,3,0,16,1,0,0,0,1,0,1.8664999999999998,65.09750000000004,0.7746981532546634,4.00518307438946,61.80000000000001,-5.3
16,CCC(C)Oc1ccc(NC(=O)CCC(=O)[O-])cc1,*CCCC *Oc1ccc(NC(=O)CCC(=O)[O-])cc1,2,14,0,1,4,0,14,5,0,0,0,0,1,1.3324999999999998,69.69370000000004,0.8055169762872949,2.7362608901835195,78.46,-5.2
17,CC(Nc1nc2ccc(Cl)cn2n1)C(=O)Nc1cc(F)ccc1N1CCCCC1,*CCNc1nc2ccc(Cl)cn2n1 *C(=O)Nc1cc(F)ccc1N1CCCCC1,2,20,1,6,1,1,24,8,0,0,0,1,3,3.951200000000002,112.17540000000002,0.6583175789347008,2.952142783914171,74.55999999999999,-7.1
18,CCC(C)C(=O)C1CCN(C(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,*CCCC *C(=O)C1CCN(C(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,2,26,0,3,3,1,26,10,0,0,0,0,4,4.3316000000000034,131.82999999999998,0.38519524312415043,2.7584771768739422,72.27000000000001,-6.9
19,CCC(C)CCNCN1CC2(CC2)[NH+](Cc2ccccc2)CC12CC2,*CCCC *CCN* *CN1CC2(CC2)[NH+](Cc2ccccc2)CC12CC2,3,22,0,3,0,0,25,3,0,2,0,0,2,2.435600000000001,103.55340000000008,0.7076457306329961,5.220967733536834,19.71,-6.6
20,CCC(C)C(=O)NCc1ccnc(OC2CCOC2)c1,*CCCC *C(=O)NCc1ccnc(OC2CCOC2)c1,2,15,0,2,3,0,17,4,0,0,0,1,1,1.9116000000000002,75.39070000000005,0.8632350629280632,3.104405953748217,60.45,-5.9
21,CCC(C)c1ccc(C[NH+]2CCC(Oc3ccc(F)cc3F)CC2)cc1,*CCCC *c1ccc(C[NH+]2CCC(Oc3ccc(F)cc3F)CC2)cc1,2,22,2,1,1,0,22,6,0,0,0,0,3,4.104600000000003,99.55670000000005,0.818652897249173,3.6944847433352024,13.670000000000002,-7.1
22,CCC(C)c1ccc(C)cc1C[NH3+],*CCCC *c1ccc(C)cc1C[NH3+],2,12,0,1,0,0,10,3,0,0,0,0,1,2.2504199999999996,56.477100000000036,0.7349905128522094,3.3461582055435697,27.64,-5.1
23,CCC(C)[NH2+]C(C)(CO)CSc1ccncc1,*CCCC *[NH2+]C(C)(CO)CSc1ccncc1,2,13,0,2,1,1,14,3,0,0,0,0,1,1.2866,72.13020000000003,0.7218450936170239,4.393426617017044,49.730000000000004,-5.2
24,CCC(C)NC(=O)NC(CC)CO,*CCCC *NC(=O)NC(CC)CO,2,9,0,2,2,0,11,1,0,0,0,0,0,0.855,52.585200000000036,0.598837791461481,2.874318048398946,61.36,-4.9
25,CCC(C)n1ccc(C[NH2+]CC2CN3CCCC3CO2)n1,*CCCC *n1ccc(C[NH2+]CC2CN3CCCC3CO2)n1,2,16,0,4,1,0,21,2,0,0,0,2,1,0.7807000000000013,82.06040000000006,0.8430401177591036,4.572417984212879,46.900000000000006,-5.6
26,CCC(C)NC(=O)CNc1cc(C(=O)Nc2ccccc2)ccc1C,*CCCC *NC(=O)CNc1cc(C(=O)Nc2ccccc2)ccc1C,2,20,0,3,2,0,18,8,0,0,0,0,2,3.573920000000002,101.95960000000004,0.7220379352269397,2.2224213400630344,70.23,-6.5
27,CCC(C)C(CNC(=O)Cc1ccc(Cl)cc1Cl)[NH+]1CCCC1,*CCCC *C(CNC(=O)Cc1ccc(Cl)cc1Cl)[NH+]1CCCC1,2,18,0,2,1,2,20,4,0,0,0,1,1,2.7455000000000016,96.34940000000006,0.7722196815852236,4.1844199237395205,33.54,-6.0
28,CCOc1cc(C(=O)N2CCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)ccc1C(C)CC,*CCCC *c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)cc1OCC,2,25,0,2,4,1,25,9,0,0,0,0,3,4.362340000000004,126.89530000000005,0.6182268874233066,2.6303139391894206,66.92,-6.1
29,CCC(C)=CC[NH+]1CC2CCCC(C1)C2(O)c1cccnc1,*CCCC *=CC[NH+]1CC2CCCC(C1)C2(O)c1cccnc1,2,19,0,2,1,0,20,4,0,0,0,0,3,1.940299999999999,88.57650000000005,0.8341768562221146,5.3456195790478,37.56,-5.9
30,CCC(C)N1C(=O)C(F)(F)C1c1ccccc1,*CCCC *N1C(=O)C(F)(F)C1c1ccccc1,2,13,2,1,1,0,14,4,0,0,1,0,1,3.003700000000001,60.72900000000004,0.7423974927622383,3.273698018141361,20.310000000000002,-5.6
31,CCC(C)CCCCCn1cncn1,*CCCC *CCCCCn1cncn1,2,11,0,3,0,0,12,2,0,0,0,1,0,2.8846000000000016,57.94500000000004,0.6262583324099723,2.7216209643038045,30.71,-5.4
32,CCC(C)c1cc(C=NNc2ccc([N+](=O)[O-])cc2)ccc1OC,*CCCC *c1cc(C=NNc2ccc([N+](=O)[O-])cc2)ccc1OC,2,18,0,3,3,0,17,8,0,0,0,0,2,4.562900000000004,96.01310000000004,0.4591603882252599,2.647077321522465,76.76,-5.9
33,N#Cc1cccc(CCNC(=O)c2nnn(-c3ccccc3)c2-c2cccnc2)c1,*c1ccc(C#N)cc1 *CCN* *C(=O)c1nnn(-c2ccccc2)c1-c1cccnc1,3,23,0,6,1,0,20,12,1,0,0,1,3,3.1734800000000014,111.78419999999998,0.5417749996996528,2.297672284486442,96.49,0.0
34,CCC(C)C(=O)Nc1cc(C(=O)C2=CCC(NC(=O)C3CC3)S2)nn1C,*CCCC *C(=O)Nc1cc(*)nn1C *C(=O)C1=CCC(NC(=O)C2CC2)S1,3,18,0,4,3,1,22,6,0,1,0,2,0,2.4605000000000006,100.56890000000004,0.7132410865134198,3.9508669364102778,93.09,-6.6
35,CN(C(=O)Nc1cc(N2CCCC2=O)ccc1Cl)c1cccc(C#N)c1,*c1ccc(C#N)cc1 *N(C)C(=O)Nc1cc(N2CCCC2=O)ccc1Cl,2,19,0,4,2,1,19,8,1,0,0,1,2,4.006780000000003,101.61770000000001,0.888814168964035,2.3418891311917953,76.44,0.0
36,CCC(C)c1cc(CNc2cn(C)nc2C)n(CC)n1,*CCCC *c1cc(CNc2cn(C)nc2C)n(CC)n1,2,15,0,5,0,0,17,4,0,0,0,2,0,3.070520000000002,81.87870000000004,0.8810496868876444,3.266472292884223,47.67,-5.8
37,CCC(C)C(=O)N1CCCC(C(=O)N2CCN(Cc3ccc4c(c3)CCO4)CC2)C1,*CCCC *C(=O)N1CCCC(C(=O)N2CCN(Cc3ccc4c(c3)CCO4)CC2)C1,2,24,0,3,3,0,28,5,0,0,0,1,3,2.5504000000000007,116.25700000000008,0.7445309829286167,3.069798453405488,53.09,-7.2
38,CCC(C)NC1CC[NH+](Cc2cc(-c3ccccc3)[nH]n2)CC1,*CCCC *NC1CC[NH+](Cc2cc(-c3ccccc3)[nH]n2)CC1,2,19,0,4,0,0,20,5,0,0,0,1,2,2.0120999999999998,94.33510000000004,0.7638072693601703,4.074186127475281,45.15,-6.8
39,CCC(C)C[NH2+]C1CCCOc2cc3c(cc21)CCCC3,*CCCC *C[NH2+]C1CCCOc2cc3c(cc21)CCCC3,2,19,0,1,1,0,20,3,0,0,0,0,2,3.388600000000002,86.80140000000006,0.9026940703104267,4.083499783965825,25.84,-6.1
40,CCC(C)C1CN(Cc2nc(C)c(C)s2)C(C(C)(C)C)C[NH2+]1,*CCCC *C1CN(Cc2nc(C)c(C)s2)C(C(C)(C)C)C[NH2+]1,2,18,0,3,0,1,21,2,0,0,0,1,1,2.9683400000000004,95.27640000000007,0.9234176230112286,4.669595470342293,32.74,-5.6
41,CCCC(C#N)(CCC)C(C)CC,*CCCC *C(C#N)(CCC)CCC,2,12,0,1,0,0,11,0,1,0,0,0,0,4.142680000000003,57.31700000000005,0.6037645798949977,3.730270875226827,23.79,0.0
42,CCC(C)N1CCC(NC(C)c2ccc(F)cn2)C1=O,*CCCC *N1CCC(NC(C)c2ccc(F)cn2)C1=O,2,15,1,3,1,0,17,4,0,0,0,1,1,2.2707000000000006,75.61670000000004,0.8990364587958144,3.5617566225448414,45.230000000000004,-6.0
43,CCC(C)Sc1nnc(-c2ccc(NC(C)=O)cc2)o1,*CCCC *Sc1nnc(-c2ccc(NC(C)=O)cc2)o1,2,14,0,3,2,1,15,6,0,0,0,1,1,3.585600000000002,79.64770000000003,0.8526259066438822,2.5777691410360717,68.02000000000001,-5.8
44,CCC(C)C(=O)Nc1cc(CCCNC(=O)Cc2ccc([N+](=O)[O-])cc2)nn1C,*CCCC *C(=O)Nc1cc(*)nn1C *CCCNC(=O)Cc1ccc([N+](=O)[O-])cc1,3,20,0,5,4,0,22,8,0,0,0,1,1,2.6044,109.42380000000004,0.36024061246539196,2.8609089539790453,119.16,-5.9
45,CCC(C)CCNC(C)c1ccn(CC2Cc3ccccc3O2)c1,*CCCC *CCN* *C(C)c1ccn(CC2Cc3ccccc3O2)c1,3,21,0,2,1,0,21,5,0,0,0,2,1,4.578600000000004,99.48370000000007,0.7683398846005141,3.646024899005994,26.19,-6.2
46,CC(C)Oc1ccccc1C(=O)NCNC(=O)C1CC1c1ccc(Cl)cc1,*N(C)C(=O)C1CC1c1ccc(Cl)cc1 *NC(=O)c1ccccc1OC(C)C,2,21,0,2,3,1,21,8,0,1,0,0,2,3.7344000000000017,104.98190000000002,0.7122192962135002,2.947331302381036,67.43,-6.6
47,CCC(C)CNC(=O)CSc1nccn1C(C)(C)C,*CCCC *CNC(=O)CSc1nccn1C(C)(C)C,2,14,0,3,1,1,16,3,0,0,0,1,0,2.892500000000001,80.41170000000005,0.8166275132971765,2.9958769013217044,46.92,-5.2
48,CCC(C)CCNCCCC(=O)NCc1cccnc1,*CCCC *CCN* *CCCC(=O)NCc1cccnc1,3,16,0,3,1,0,16,4,0,0,0,0,1,2.503800000000001,82.25940000000006,0.646108444976602,2.527859352140757,54.02,-5.4
49,CCC(C)CSC#N,*CCCC *CSC#N,2,6,0,1,0,1,6,0,1,0,0,0,0,2.24678,37.526,0.5455692662303445,3.7448311814540585,23.79,0.0
50,CCC(C)C(=O)NCC(O)c1ccoc1,*CCCC *C(=O)NCC(O)c1ccoc1,2,11,0,1,3,0,12,3,0,0,0,1,0,1.4752999999999998,56.132500000000036,0.7749543089503741,3.1940976328435253,62.47,-5.8
51,CCC(C)CCC(=O)N1CCC2(CC1)Nc1ccccc1-n1cccc12,*CCCC *CCC(=O)N1CCC2(CC1)Nc1ccccc1-n1cccc12,2,22,0,3,1,0,23,6,0,0,0,1,3,4.546800000000004,105.57270000000004,0.87748153849055,3.555523015917762,37.27,-6.2
52,CCC(C)c1[nH+]cn(CCc2n[nH]c3c2CCCC3)c1C1CCOC1,*CCCC *c1[nH+]cn(CCc2n[nH]c3c2CCCC3)c1C1CCOC1,2,20,0,4,1,0,24,4,0,0,0,3,1,3.164200000000002,96.80440000000006,0.8757211617825494,4.493057483491327,56.980000000000004,-6.1
53,CCC(C)NC(=S)NNC(=O)c1ccoc1,*CCCC *NC(=S)NNC(=O)c1ccoc1,2,10,0,3,2,1,12,4,0,0,0,1,0,1.187,64.79660000000003,0.5476939035009792,2.8738400078061517,66.3,-5.9
54,CCC(C)CC(C)NC(C)c1nc2cc(Cl)ccc2n1C,*CCCC *CC(C)NC(C)c1nc2cc(Cl)ccc2n1C,2,17,0,3,0,1,18,4,0,0,0,1,1,4.702000000000004,90.80870000000004,0.8378630448222469,3.324493486967242,29.85,-6.2
55,CCC(C)Nc1cccc(NC(=O)CC(C)CCc2ccccc2)c1,*CCCC *Nc1cccc(NC(=O)CC(C)CCc2ccccc2)c1,2,22,0,2,1,0,19,7,0,0,0,0,2,5.494500000000005,106.99140000000004,0.6341261031823576,2.662806776297691,41.129999999999995,-6.1
56,CCC(C)CCC(=O)NC1CCCC(OC(=O)Nc2ccccc2)C1,*CCCC *CCC(=O)NC1CCCC(OC(=O)Nc2ccccc2)C1,2,20,0,2,3,0,21,5,0,0,0,0,2,4.488800000000003,99.42140000000006,0.7642422610325901,3.0665362512547967,67.42999999999999,-6.8
57,CCC(C)N1CCc2c(nc(-c3ccccc3)[nH]c2=O)C1,*CCCC *N1CCc2c(nc(-c3ccccc3)[nH]c2=O)C1,2,17,0,3,1,0,17,6,0,0,0,0,3,2.5935000000000006,84.16070000000003,0.9416379537697682,2.9032059221207582,48.99,-6.7
58,CCC(C)NC(=O)CC(C)C(=O)N1CCc2c([nH]c3ccccc23)C1,*CCCC *NC(*)=O *CC(C)C(=O)N1CCc2c([nH]c3ccccc23)C1,3,20,0,3,2,0,21,6,0,0,0,1,2,2.993500000000001,99.09640000000006,0.8779112690446055,3.125918248206065,65.2,-6.2
59,CCC(C)CC(=O)N(CC(=O)N1CCCC1)CC1CCCO1,*CCCC *CC(=O)N(CC(=O)N1CCCC1)CC1CCCO1,2,17,0,2,3,0,21,2,0,0,0,2,0,2.0526,85.44000000000005,0.7229781756506007,3.051869412108771,49.85000000000001,-6.4
60,CCC(C)C1C2[NH+]=c3ccccc3=C2CCN1CCCn1cccn1,*CCCC *C1C2[NH+]=c3ccccc3=C2CCN1CCCn1cccn1,2,21,0,4,0,0,22,6,0,0,0,2,2,0.3269000000000024,99.23070000000006,0.8243284892907434,4.561148842715044,35.03,-6.8
61,CCC(C)Sc1n[nH]c(NN=Cc2ccc(Cl)cc2)n1,*CCCC *Sc1n[nH]c(NN=Cc2ccc(Cl)cc2)n1,2,13,0,5,0,2,15,6,0,0,0,1,1,3.7947000000000015,84.66140000000001,0.4837860622316655,2.9976787853391365,65.96000000000001,-5.8
62,CCC(C)C(=O)NCCc1ccc(C)cc1C,*CCCC *C(=O)NCCc1ccc(C)cc1C,2,15,0,1,1,0,13,4,0,0,0,0,1,3.0082400000000016,72.08470000000004,0.8319180546142879,2.286340890218108,29.1,-5.9
63,CCC(C)C(=O)c1ccc(-c2cccs2)nc1,*CCCC *C(=O)c1ccc(-c2cccs2)nc1,2,14,0,1,1,1,12,6,0,0,0,1,1,4.038900000000003,71.33550000000004,0.7608600174962757,2.631370614298376,29.96,-5.4
64,CC(NC(=O)c1cn[nH]n1)N1CCN(Cc2c[nH]nc2-c2cccs2)CC1,*CCNC(=O)c1cn[nH]n1 *N1CCN(Cc2c[nH]nc2-c2cccs2)CC1,2,17,0,8,1,1,23,7,0,0,0,3,1,1.1499,102.06160000000003,0.5868528721439732,3.645667786408792,105.83,-6.3
65,CC([NH2+])C(=O)C1CC[NH+](Cc2nnn(-c3cc(F)cc(F)c3)c2-c2ccncc2)CC1,*[NH2+]CC *C(=O)C1CC[NH+](Cc2nnn(-c3cc(F)cc(F)c3)c2-c2ccncc2)CC1,2,22,2,6,1,0,25,9,0,0,0,1,3,0.38770000000000193,108.02510000000001,0.5955664693299019,4.443220760535742,90.41000000000001,-7.6
66,CCC(C)c1cc(C(=O)NCC[NH+]2CCN(c3ccccc3F)CC2)c2cc(C)ccc2n1,*CCCC *c1cc(C(=O)NCC[NH+]2CCN(c3ccccc3F)CC2)c2cc(C)ccc2n1,2,27,1,4,1,0,27,9,0,0,0,0,4,3.330720000000002,131.6959,0.5818458604550423,3.7472766858755797,49.67,-6.8
67,CCC(C)c1nc2c(c(SC)n1)Cc1c(CO)cnc(C)c1O2,*CCCC *c1nc2c(c(SC)n1)Cc1c(CO)cnc(C)c1O2,2,17,0,3,2,1,19,6,0,0,0,0,3,3.6042200000000024,90.29580000000004,0.5817527731300361,3.636176257354732,68.13000000000001,-6.0
68,CCC(C)C(=O)N(C)Cc1ccc(C(F)(F)F)cc1,*CCCC *C(=O)N(C)Cc1ccc(C(F)(F)F)cc1,2,14,3,1,1,0,15,4,0,0,0,0,1,3.709900000000003,67.37300000000003,0.8185798404556534,2.4428095529054143,20.310000000000002,-6.1
69,CCC(C)CCNc1cc(=O)n(CCNC(=O)c2cc(Cl)ccc2OC)cn1,*CCCC *CCN* *c1cc(=O)n(CCNC(=O)c2cc(Cl)ccc2OC)cn1,3,20,0,4,3,1,22,7,0,0,0,0,2,3.1834000000000016,111.39590000000003,0.6325223119669284,2.8910981895465184,85.25,-6.5
70,CCc1cccc(C[NH+](C)C2CCCC(C)(C)C2[NH3+])c1,*c1ccc(CC)cc1 *C[NH+](C)C1CCCC(C)(C)C1[NH3+],2,18,0,2,0,0,18,3,0,0,0,0,2,1.452900000000001,84.50680000000006,0.8343491469583171,4.783918860307079,32.08,-5.7
71,CCC(C)C1CCC[NH+]1Cc1c[nH]nc1-c1cccs1,*CCCC *C1CCC[NH+]1Cc1c[nH]nc1-c1cccs1,2,16,0,3,0,1,18,4,0,0,0,3,0,2.7316000000000003,83.91140000000004,0.8719363114747307,5.057961459776574,33.120000000000005,-5.9
72,CCC(C)C(=O)N1CCN(C(C)C(=O)Nc2ccc(Cl)cn2)CC1,*CCCC *C(=O)N1CCN(C(C)C(=O)Nc2ccc(Cl)cn2)CC1,2,17,0,4,2,1,20,5,0,0,0,0,2,2.2523,94.94670000000005,0.8822972241169349,2.85943146437109,65.54,-6.2
73,CCC(C)c1sccc1CN1CCC(c2ccccc2OC)C1,*CCCC *c1sccc1CN1CCC(c2ccccc2OC)C1,2,20,0,1,1,1,20,5,0,0,0,2,1,5.259700000000006,98.65400000000007,0.7165501529942592,3.115083887900359,12.47,-5.9
74,CCC(C)[NH+](C)Cc1ccc2c(c1)CCCN2,*CCCC *[NH+](C)Cc1ccc2c(c1)CCCN2,2,15,0,2,0,0,15,3,0,0,0,0,2,1.8578999999999997,73.59640000000005,0.8112966372643623,4.269433511452396,16.47,-5.7
75,CCC(C)C(=O)N(CC[NH+]1CCOCC1)c1nc2c(Cl)cccc2s1,*CCCC *C(=O)N(CC[NH+]1CCOCC1)c1nc2c(Cl)cccc2s1,2,18,0,3,2,2,22,5,0,0,0,1,2,2.2439,102.82070000000006,0.8330467525518691,4.146077384019078,46.870000000000005,-6.6
76,CCC(C)CC(=O)NC(=O)c1ccccc1,*CCCC *CC(=O)NC(=O)c1ccccc1,2,13,0,1,2,0,11,5,0,0,0,0,1,2.3792,62.98720000000004,0.8446641100929809,2.1664746231907674,46.17,-6.1
77,CCC(C)CCNc1cc(C(=O)N2CC(C)CCC2C)ccc1F,*CCCC *CCN* *c1cc(C(=O)N2CC(C)CCC2C)ccc1F,3,20,1,2,1,0,21,4,0,0,0,0,2,4.934400000000005,97.85820000000007,0.7994077280123043,3.220630554220344,32.34,-5.9
78,CCC(C)Cc1ccc(CNC(=O)c2ccc(-c3ccccc3)[nH]c2=O)cc1,*CCCC *Cc1ccc(CNC(=O)c2ccc(-c3ccccc3)[nH]c2=O)cc1,2,24,0,2,2,0,20,10,0,0,0,0,3,4.560500000000003,113.26990000000004,0.636715396358537,2.497082538658944,61.96,-6.4
79,CCC(C)CCNc1nnn(-c2nc(-c3cccnc3)nc3ccccc23)n1,*CCCC *CCN* *c1nnn(-c2nc(-c3cccnc3)nc3ccccc23)n1,3,20,0,8,0,0,21,10,0,0,0,1,3,3.515600000000002,108.04270000000001,0.5287307004537715,3.1588338801223594,94.30000000000001,-6.7
80,CCC(C)NCC1CCCC[NH+]1Cc1csc(-c2ncccn2)n1,*CCCC *NCC1CCCC[NH+]1Cc1csc(-c2ncccn2)n1,2,18,0,5,0,1,21,5,0,0,0,1,2,1.9255999999999995,98.06840000000004,0.80427180426638,4.6111112535210435,55.14,-6.6
81,CCC(C)[N-]S(=O)(=O)c1c(C)cccc1[N+](=O)[O-],*CCCC *[N-]S(=O)(=O)c1c(C)cccc1[N+](=O)[O-],2,11,0,2,4,1,12,6,0,0,0,0,1,2.764120000000001,68.13120000000002,0.6077127620826845,3.729073979726331,91.38,-5.8
82,CCC(C)=CC(=O)NC(=S)Nc1ccc2ccccc2c1,*CCCC *=CC(=O)NC(=S)Nc1ccc2ccccc2c1,2,17,0,2,1,1,14,8,0,0,0,0,2,4.009100000000002,92.35940000000004,0.664293691589445,2.2664000741479455,41.13,-6.6
83,CCC(C)n1nnnc1-c1cc(C)ccc1N,*CCCC *n1nnnc1-c1cc(C)ccc1N,2,12,0,5,0,0,13,5,0,0,0,1,1,2.20172,67.40440000000002,0.8220310281927234,2.852889129028327,69.62,-5.9
84,CCOC(=O)C1CC(O)C(C(=O)C(C)CC)CC1O,*CCCC *C(=O)C1CC(O)C(C(=O)OCC)CC1O,2,14,0,0,5,0,17,2,0,0,0,0,1,0.9126999999999996,69.32260000000004,0.7268379074999415,4.08675959790187,83.83,-5.6
85,CCC(C)c1cc(C(=O)NCC(C)N(C)c2ccccc2)n(CC)n1,*CCCC *c1cc(C(=O)NCC(C)N(C)c2ccccc2)n(CC)n1,2,20,0,4,1,0,20,6,0,0,0,1,1,3.6712000000000025,103.24720000000008,0.7961559670683688,3.2400472209724294,50.160000000000004,-6.0
86,CCC(C)CCNNc1cccc(C(C)NC(c2cccc(C)c2)c2ccccn2)c1,*CCCC *CCN* *Nc1cccc(C(C)NC(c2cccc(C)c2)c2ccccn2)c1,3,27,0,4,0,0,24,9,0,0,0,0,3,6.1829200000000055,130.94910000000002,0.2578655089984079,3.5312479612578835,48.98,-6.8
87,CCC(C)CCCCNC(=O)c1cn(C)nc1C(C)(C)C,*CCCC *CCCCNC(=O)c1cn(C)nc1C(C)(C)C,2,17,0,3,1,0,18,3,0,0,0,1,0,3.663800000000003,87.54720000000006,0.7797927055398193,2.8577796583844943,46.92,-5.9
88,CCC(C)C1(n2cccc2)CCCCC1,*CCCC *C1(n2cccc2)CCCCC1,2,14,0,1,0,0,14,2,0,0,0,1,1,4.1936000000000035,64.94600000000005,0.6968779396411269,3.6556601611007356,4.93,-4.8
89,CCC(C)C(=O)NCc1ccc(NC(=O)c2ccco2)cc1,*CCCC *C(=O)NCc1ccc(NC(=O)c2ccco2)cc1,2,17,0,2,3,0,16,7,0,0,0,1,1,3.1942000000000013,84.40490000000004,0.8602770644022983,2.2973733263691436,71.34,-6.3
90,CCC(C)n1cc(NCc2cccc(-c3ccncc3)c2)cn1,*CCCC *n1cc(NCc2cccc(-c3ccncc3)c2)cn1,2,19,0,4,0,0,17,8,0,0,0,1,2,4.5282000000000036,94.22870000000003,0.7273820791651775,2.694390031034409,42.74,-6.7
91,CCCCS(=O)(=O)CC(C)CC,*CCCC *CS(=O)(=O)CCCC,2,9,0,0,2,1,9,2,0,0,0,0,0,2.2474000000000007,53.016800000000046,0.6465574605024178,2.8901463692999023,34.14,-4.7
92,CCC(C)c1ccnn1CC1COc2ccccc21,*CCCC *c1ccnn1CC1COc2ccccc21,2,16,0,2,1,0,16,5,0,0,0,2,1,3.5728000000000026,75.61100000000005,0.8357990006445385,3.4338162752342587,27.05,-5.4
